time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe
1908.8384,1.76965468511557e-07,-1.76410488476023e-07,5.54980035730868e-10,-8.05288436778622e-07,NaN,-1.88272505540331e-08,NaN,-1.5427616705303e-07,NaN,1.38536128757737e-07,2.46375537766465e-08,1.38536128757789e-07,1.27029963755932e-07,3.50989941848907e-08,1.621289579405e-07,2.18273271088043e-07,NaN,2.06721328658783e-07,7.90810160007141e-08,-1.72637821768683e-07,7.90810160010023e-08,3.5647799612712e-06,2.09772919893699e-06,NaN,-5.80711928900346e-07,-1.13098598849137e-07,-1.13098598849027e-07,1.37051711438716e-07,-1.37051711439128e-07,-2.79626248862242e-08,NaN,-1.07258017570899e-07,-2.83510861062295e-08,5.4885796584388e-08,-1.57902915162687e-07,-1.03017118578073e-07,3.86382300256703e-06,1.06734099088156e-06,1.06734099087863e-06,6.24121082377541e-06,NaN,4.86488971580039e-06,4.68055329153009e-08,3.4696575839299e-08,8.15021087545375e-08,-1.64362460719279e-06,-2.28911659690052e-08,-2.28911659687718e-08,NaN,-5.04053526142226e-08,-3.92791957750549e-07,1,0,0
1908.9408,1.82068484125184e-07,-1.78871921642581e-07,3.19656248279623e-09,-8.17035238406658e-07,NaN,-1.78415886817818e-08,NaN,-1.27599083033026e-07,NaN,1.40835059174787e-07,2.71557917297907e-08,1.40835059174845e-07,1.27165033824372e-07,2.77905369307878e-08,1.54955570754839e-07,2.09729478615738e-07,NaN,1.90458591919948e-07,8.12795046471335e-08,-1.63337246895445e-07,8.12795046474212e-08,3.45662251915763e-06,2.11658990224951e-06,NaN,-5.90553180456396e-07,-1.13238572545193e-07,-1.13238572545086e-07,1.38499158618315e-07,-1.38499158618725e-07,-2.13840426529773e-09,NaN,-1.06111266858477e-07,-3.10381938430791e-08,5.49384541691765e-08,-1.57253479268926e-07,-1.02315025099524e-07,3.54365348764213e-06,1.12321051665371e-06,1.12321051665089e-06,6.07268490122785e-06,NaN,4.71945302555982e-06,4.5614506467088e-08,3.23055699743471e-08,7.79200764413722e-08,-1.66202992288332e-06,-1.97739153400272e-08,-1.97739153397994e-08,NaN,-5.88607579655297e-08,-4.05743024901306e-07,1,0,0
1909.0432,1.87884001612205e-07,-1.80881074874967e-07,7.00292673742744e-09,-8.25788016008214e-07,NaN,-1.72238449218734e-08,NaN,-9.88569454215708e-08,NaN,1.42767611874657e-07,3.07793711025186e-08,1.42767611874721e-07,1.27727542955586e-07,2.01949929499708e-08,1.47922535905237e-07,2.03694345100971e-07,NaN,1.7858893086254e-07,8.23286726261428e-08,-1.51794100685801e-07,8.23286726264305e-08,3.33877043486444e-06,2.14211164303025e-06,NaN,-5.97400140987582e-07,-1.14284691770611e-07,-1.14284691770508e-07,1.40878963884559e-07,-1.40878963884965e-07,2.73206847700981e-08,NaN,-1.03866964747167e-07,-2.9458944386729e-08,5.7365258369482e-08,-1.56344791749405e-07,-9.89795333796973e-08,3.1539726912528e-06,1.20619469031379e-06,1.20619469031109e-06,5.83610791557071e-06,NaN,4.4751144168382e-06,4.32541068800038e-08,2.98443402931622e-08,7.30984471731022e-08,-1.6784718059265e-06,-1.5510976327951e-08,-1.55109763277295e-08,NaN,-6.67370261962488e-08,-4.15188333969935e-07,1,0,0
1909.1456,1.94005863225903e-07,-1.82351724145798e-07,1.16541390802902e-08,-8.32458739222533e-07,NaN,-1.68052357235859e-08,NaN,-6.69881238951267e-08,NaN,1.44220564653847e-07,3.53992319374377e-08,1.44220564653918e-07,1.28421775047891e-07,1.21944659294624e-08,1.40616240977033e-07,1.99525879691391e-07,NaN,1.70274170857921e-07,8.24230418929254e-08,-1.38038563752195e-07,8.24230418932134e-08,3.2144125629772e-06,2.17557408792199e-06,NaN,-6.02063888374991e-07,-1.16002325678433e-07,-1.16002325678333e-07,1.43990690382672e-07,-1.43990690383075e-07,5.95819728116187e-08,NaN,-1.00716572499328e-07,-2.42003546311243e-08,6.20429727601994e-08,-1.55030000910278e-07,-9.29870281498531e-08,2.68890891194033e-06,1.32545553315408e-06,1.32545553315153e-06,5.50258961831021e-06,NaN,4.08727220201436e-06,3.97192190297631e-08,2.742816980439e-08,6.71473888340886e-08,-1.69327403131585e-06,-1.0539089432247e-08,-1.05390894320307e-08,NaN,-7.38880546258642e-08,-4.21584214520802e-07,0,0,0
1909.248,2.00020850613935e-07,-1.83200855920104e-07,1.68199946940112e-08,-8.38221075102986e-07,NaN,-1.6411805178756e-08,NaN,-3.08795702381983e-08,NaN,1.45051237741135e-07,4.08363282559941e-08,1.45051237741214e-07,1.28880432237984e-07,3.68650126722579e-09,1.32566933504887e-07,1.96369636940117e-07,NaN,1.64364245221467e-07,8.17899694083e-08,-1.22257664143943e-07,8.17899694085883e-08,3.08683301067611e-06,2.21811809352772e-06,NaN,-6.05500107485118e-07,-1.18129889984324e-07,-1.18129889984228e-07,1.47594815286598e-07,-1.47594815286998e-07,9.35519536440153e-08,NaN,-9.68692163205411e-08,-1.60110285806916e-08,6.87450503955063e-08,-1.53203590090674e-07,-8.44585396949426e-08,2.15005238431882e-06,1.48781599937092e-06,1.48781599936853e-06,5.05153270717512e-06,NaN,3.5236257526771e-06,3.50686729943904e-08,2.51878902291207e-08,6.02565632234453e-08,-1.70683312325918e-06,-5.25127820751487e-09,-5.25127820730417e-09,NaN,-8.02131456931307e-08,-4.25721094524467e-07,0,0,0
1909.3504,2.0552663109585e-07,-1.83335947275844e-07,2.21906838201838e-08,-8.44466245281282e-07,NaN,-1.58723129627922e-08,NaN,1.0552022784675e-08,NaN,1.4508377501964e-07,4.68275333312251e-08,1.45083775019727e-07,1.28691006723022e-07,-5.38459593217204e-09,1.23306410790525e-07,1.9322508303143e-07,NaN,1.59501603109237e-07,8.06762705981234e-08,-1.04871926550875e-07,8.06762705984127e-08,2.95935018972969e-06,2.27030928220008e-06,NaN,-6.08758259515587e-07,-1.20366089382384e-07,-1.20366089382292e-07,1.51412106078206e-07,-1.51412106078601e-07,1.27851993881535e-07,NaN,-9.25342494499578e-08,-5.76864720674337e-09,7.71326520851242e-08,-1.50803539366813e-07,-7.36708872814635e-08,1.54886423790885e-06,1.69643441660902e-06,1.69643441660682e-06,4.47424954894277e-06,NaN,2.76886363204709e-06,2.94185660381924e-08,2.32729392494946e-08,5.26915052876197e-08,-1.71954059307257e-06,2.74312209256538e-11,2.74312211313769e-11,NaN,-8.56348664000505e-08,-4.28696500516894e-07,0,0,0
1909.4528,2.10150121424346e-07,-1.82656854754399e-07,2.749326667012e-08,-8.52748324862824e-07,NaN,-1.50362193068002e-08,NaN,5.81605461807897e-08,NaN,1.44114951800299e-07,5.30205032912341e-08,1.44114951800395e-07,1.27430414166701e-07,-1.49989911041298e-08,1.12431423062244e-07,1.89033795717498e-07,NaN,1.5424709048854e-07,7.9329448441722e-08,-8.65875299785284e-08,7.93294484420124e-08,2.83522881864762e-06,2.33170993022863e-06,NaN,-6.12940666482425e-07,-1.22375301850255e-07,-1.22375301850168e-07,1.55128665155809e-07,-1.55128665156198e-07,1.6082158260193e-07,NaN,-8.79125770507495e-08,5.5580805867155e-09,8.67511124827424e-08,-1.47819176405766e-07,-6.10680639227983e-08,9.08234274233123e-07,1.94953529956014e-06,1.94953529955815e-06,3.77761827193132e-06,NaN,1.82919754212871e-06,2.29371234402426e-08,2.18431537845688e-08,4.47802772247429e-08,-1.73175293037009e-06,5.05836932072895e-09,5.05836932093002e-09,NaN,-9.0082805501995e-08,-4.31863792330197e-07,0,0,0
1909.5552,2.13571673641934e-07,-1.81067822937865e-07,3.25038507042388e-08,-8.64665066151468e-07,NaN,-1.37905843339171e-08,NaN,1.12279379230997e-07,NaN,1.41933384849086e-07,5.89853818046732e-08,1.4193338484919e-07,1.24703976145121e-07,-2.50347792759245e-08,9.96691968688658e-08,1.82794668748499e-07,NaN,1.4723000907e-07,7.79726483538996e-08,-6.840549499098e-08,7.79726483541913e-08,2.71749137063807e-06,2.4004556375567e-06,NaN,-6.19132922974666e-07,-1.23811456752021e-07,-1.23811456751939e-07,1.58401011510049e-07,-1.58401011510431e-07,1.9058462927191e-07,NaN,-8.31895002087533e-08,1.69611418936366e-08,9.70323772840607e-08,-1.44300902282937e-07,-4.72685249986494e-08,2.62636733423304e-07,2.23942188880192e-06,2.23942188880015e-06,2.98651733731434e-06,NaN,7.35571715687513e-07,1.58407235132207e-08,2.10519912833485e-08,3.68927147964989e-08,-1.74374796462642e-06,9.72314772734443e-09,9.72314772754009e-09,NaN,-9.34792971755914e-08,-4.36721802630595e-07,0,0,0
1909.6576,2.15554484407864e-07,-1.78492883941638e-07,3.70616004663925e-08,-8.81644050277646e-07,NaN,-1.20670159806614e-08,NaN,1.72450062733406e-07,NaN,1.38355553635614e-07,6.42482993191129e-08,1.38355553635726e-07,1.2019023288487e-07,-3.52488974518018e-08,8.49413354327358e-08,1.73704667483274e-07,NaN,1.37322705595451e-07,7.67847267165493e-08,-5.15732192175529e-08,7.67847267168422e-08,2.60880802230232e-06,2.47303356414477e-06,NaN,-6.28279230390416e-07,-1.24355687313162e-07,-1.24355687313084e-07,1.60862696950348e-07,-1.60862696950722e-07,2.15189318057346e-07,NaN,-7.85237643706735e-08,2.74636648722849e-08,1.07314473137703e-07,-1.40364228659806e-07,-3.30497555218757e-08,-3.43640213991643e-07,2.55205758550938e-06,2.55205758550787e-06,2.1437852593702e-06,NaN,-4.55805260771622e-07,8.38603135903518e-09,2.10230292751299e-08,2.94090606340927e-08,-1.7556319991832e-06,1.40604239510571e-08,1.40604239512474e-08,NaN,-9.57289310672922e-08,-4.44729488956288e-07,0,0,0
1909.76,2.15971325358563e-07,-1.74893759075227e-07,4.1077566283501e-08,-9.04662220669797e-07,NaN,-9.84133790968852e-09,NaN,2.3728627780536e-07,NaN,1.33275789580269e-07,6.8346993294923e-08,1.33275789580388e-07,1.13694525654933e-07,-4.52775097683016e-08,6.84170158862992e-08,1.6130938500236e-07,NaN,1.23826296084627e-07,7.5894678610645e-08,-3.74655906338027e-08,7.58946786109389e-08,2.51156491073292e-06,2.54447122433985e-06,NaN,-6.41013906945382e-07,-1.23762645321622e-07,-1.23762645321547e-07,1.62142658168646e-07,-1.62142658169011e-07,2.32822040407837e-07,NaN,-7.40356781189038e-08,3.62079607415662e-08,1.16891921440673e-07,-1.36184120688329e-07,-1.92921992474269e-08,-8.60665485559169e-07,2.86757415396763e-06,2.86757415396637e-06,1.30637793638072e-06,NaN,-1.66752480971571e-06,8.54934051536623e-10,2.18219567219912e-08,2.26768907734531e-08,-1.76723491261338e-06,1.82673468587297e-08,1.82673468589154e-08,NaN,-9.67233746775184e-08,-4.5706820010981e-07,0,0,0
1909.8624,2.1481830947914e-07,-1.70291955965722e-07,4.45263535135823e-08,-9.33962847733115e-07,NaN,-7.13338772565375e-09,NaN,3.04530930249189e-07,NaN,1.26716470828189e-07,7.09038862217873e-08,1.26716470828313e-07,1.05205974154858e-07,-5.46665034038902e-08,5.05394707506361e-08,1.45632225508089e-07,NaN,1.06633631297294e-07,7.53869706964636e-08,-2.73881672497911e-08,7.53869706967588e-08,2.42788388367329e-06,2.60894241397548e-06,NaN,-6.57483107175114e-07,-1.21906373352092e-07,-1.21906373352019e-07,1.61903608181363e-07,-1.6190360818172e-07,2.4210003098082e-07,NaN,-6.98021306869373e-08,4.25497502423212e-08,1.25097436802662e-07,-1.31980867774955e-07,-6.88343097206096e-09,-1.23968282758158e-06,3.1621498283658e-06,3.16214982836479e-06,5.36117602156095e-07,NaN,-2.81197697773997e-06,-6.46363340511486e-09,2.34321768511751e-08,1.69685434459833e-08,-1.77805560210048e-06,2.26440264213223e-08,2.26440264215038e-08,NaN,-9.63691408077343e-08,-4.7439209847816e-07,0,0,0
1909.9648,2.12209241243385e-07,-1.64789543742649e-07,4.74196975009007e-08,-9.68824108451795e-07,NaN,-4.00745463920211e-09,NaN,3.71281837135084e-07,NaN,1.18858754498588e-07,7.1703931311543e-08,1.18858754498716e-07,9.4937616855761e-08,-6.29308932177275e-08,3.20067236377043e-08,1.27240143507018e-07,NaN,8.63153586605819e-08,7.5307574391384e-08,-2.23221192856814e-08,7.53075743916812e-08,2.359271396736e-06,2.66059583403248e-06,NaN,-6.77186056604496e-07,-1.18809738627179e-07,-1.18809738627107e-07,1.59892838069716e-07,-1.59892838070064e-07,2.42426249836635e-07,NaN,-6.58613804991999e-08,4.61361439317842e-08,1.31391734019661e-07,-1.28000029755369e-07,3.39170426452703e-09,-1.44195013632182e-06,3.41150073995499e-06,3.41150073995422e-06,-1.14687655097056e-07,NaN,-3.80886837696975e-06,-1.32872690274023e-08,2.57462444225583e-08,1.24589753950773e-08,-1.78727158291878e-06,2.7506669132614e-08,2.75066691327918e-08,NaN,-9.46287324358402e-08,-4.96600333238053e-07,0,0,0
1910.0672,2.08352606488018e-07,-1.58574744927111e-07,4.97778615610748e-08,-1.00742075186651e-06,NaN,-5.6632535706353e-10,NaN,4.34293176887725e-07,NaN,1.10042542693597e-07,7.07533526008364e-08,1.10042542693725e-07,8.33226454388044e-08,-6.96263542556303e-08,1.36962911828493e-08,1.07210608512423e-07,NaN,6.40781471007197e-08,7.56653933829177e-08,-2.26807849318355e-08,7.56653933832166e-08,2.3058749584495e-06,2.6943207129176e-06,NaN,-6.98866168177671e-07,-1.14642469488958e-07,-1.14642469488885e-07,1.55980800161958e-07,-1.55980800162299e-07,2.34322461479434e-07,NaN,-6.22211502534492e-08,4.69436821894314e-08,1.35424630819288e-07,-1.24488856731348e-07,1.09357740881791e-08,-1.44739764732335e-06,3.59546706233151e-06,3.59546706233095e-06,-6.18041778975628e-07,NaN,-4.60336777188668e-06,-1.93449969727298e-08,2.85794444460813e-08,9.23444747327095e-09,-1.79377599197233e-06,3.31246828326187e-08,3.31246828327934e-08,NaN,-9.15538721082789e-08,-5.22671508434394e-07,0,1,0
1910.1696,2.03520384582648e-07,-1.51902302274672e-07,5.16180823081463e-08,-1.04683559906559e-06,NaN,3.06649959955866e-09,NaN,4.90268066750933e-07,NaN,1.00739080431855e-07,6.82932419804229e-08,1.00739080431981e-07,7.09562469381402e-08,-7.44079860271054e-08,-3.45173908928437e-09,8.69994202131829e-08,NaN,4.15930009105999e-08,7.64319633009034e-08,-2.81759862911662e-08,7.64319633012044e-08,2.26563377125112e-06,2.70615156047223e-06,NaN,-7.20503747864525e-07,-1.09685980292786e-07,-1.09685980292711e-07,1.5016474154627e-07,-1.50164741546605e-07,2.19590686531414e-07,NaN,-5.88625352186244e-08,4.52635649068366e-08,1.37044134733601e-07,-1.21672935088953e-07,1.53711996448916e-08,-1.25989131616563e-06,3.70224551861629e-06,3.70224551861589e-06,-9.78827659011487e-07,NaN,-5.17722967225489e-06,-2.43756412507711e-08,3.17008046152638e-08,7.32516336441139e-09,-1.79621514515774e-06,3.97152230274417e-08,3.97152230276126e-08,NaN,-8.7293052528582e-08,-5.50629434042938e-07,0,1,0
1910.272,1.98017878724277e-07,-1.45053120531737e-07,5.29647581927146e-08,-1.08328315298684e-06,NaN,6.77347825474708e-09,NaN,5.36129770223414e-07,NaN,9.15052157916682e-08,6.47579292517856e-08,9.15052157917899e-08,5.85020314700557e-08,-7.70583924370143e-08,-1.85563609672715e-08,6.82477602872913e-08,NaN,2.07503422968205e-08,7.75453459364241e-08,-3.7857879401481e-08,7.7545345936727e-08,2.2336699522902e-06,2.69314143055632e-06,NaN,-7.39466305888471e-07,-1.04277661538992e-07,-1.04277661538914e-07,1.42536227335815e-07,-1.42536227336145e-07,2.01173869925471e-07,NaN,-5.57400063199383e-08,4.16365588034036e-08,1.36261108248522e-07,-1.19736416863141e-07,1.65246913856294e-08,-9.06820854351132e-07,3.73057908525922e-06,3.73057908525894e-06,-1.23384482027516e-06,NaN,-5.54949967298049e-06,-2.81269639840567e-08,3.48704733108944e-08,6.7435093267556e-09,-1.79304265134927e-06,4.74769679591603e-08,4.74769679593287e-08,NaN,-8.20696587946673e-08,-5.77708885680262e-07,0,1,0
1910.3744,1.92160060517814e-07,-1.38288943985817e-07,5.3871116532177e-08,-1.11254263421556e-06,NaN,1.04688753750393e-08,NaN,5.6927606138843e-07,NaN,8.29271863741791e-08,6.06910453157648e-08,8.29271863742953e-08,4.65948025571547e-08,-7.74847484641148e-08,-3.08899459072676e-08,5.25752472638251e-08,NaN,3.40764014509867e-09,7.89221097965656e-08,-5.03161941721084e-08,7.8922109796871e-08,2.20216950013178e-06,2.65279448375879e-06,NaN,-7.52815367514047e-07,-9.87524101109143e-08,-9.87524101108333e-08,1.3323256526949e-07,-1.33232565269818e-07,1.82729226572428e-07,NaN,-5.27823542051404e-08,3.67555579488894e-08,1.33195237809736e-07,-1.18806733207286e-07,1.43885046027023e-08,-4.33238801455006e-07,3.68908334627501e-06,3.68908334627479e-06,-1.44226412529989e-06,NaN,-5.76791020689739e-06,-3.0360557332831e-08,3.78718783820725e-08,7.51132104915969e-09,-1.78262094691506e-06,5.66163325331893e-08,5.66163325333553e-08,NaN,-7.61450762241696e-08,-6.00717553845706e-07,0,0,0
1910.4768,1.86256235861777e-07,-1.31817661623115e-07,5.44385742388459e-08,-1.13048802210423e-06,NaN,1.41142130410489e-08,NaN,5.87774791449618e-07,NaN,7.55635545078005e-08,5.66465923007483e-08,7.55635545079106e-08,3.57628251377484e-08,-7.56992779762953e-08,-3.99364528388507e-08,4.1393005013935e-08,NaN,-8.83213517713198e-09,8.04780837714534e-08,-6.39657963181318e-08,8.04780837717599e-08,2.16084038019948e-06,2.58236613957553e-06,NaN,-7.57681267767083e-07,-9.33959524154103e-08,-9.33959524153262e-08,1.22398092846309e-07,-1.22398092846636e-07,1.68085101429101e-07,NaN,-4.98972826515778e-08,3.13632634534436e-08,1.28024226345572e-07,-1.18944195722209e-07,9.08003062361967e-09,1.06911771201555e-07,3.59330066608391e-06,3.59330066608371e-06,-1.67067119601813e-06,NaN,-5.89406561492136e-06,-3.08592967606506e-08,4.05306811098731e-08,9.67138434914163e-09,-1.76337693590065e-06,6.73376687295776e-08,6.73376687297419e-08,NaN,-6.97893384398965e-08,-6.16488487886904e-07,0,0,0
1910.5792,1.80598098787439e-07,-1.2577641970737e-07,5.48216790802563e-08,-1.13358096856347e-06,NaN,1.77192968342936e-08,NaN,5.90478715264674e-07,NaN,6.98961963941238e-08,5.31026162603896e-08,6.98961963942279e-08,2.63809474273862e-08,-7.17998709683876e-08,-4.54189235413044e-08,3.57598352995707e-08,NaN,-1.4788492247401e-08,8.21541579426736e-08,-7.73204057913686e-08,8.21541579429815e-08,2.09796981808467e-06,2.47847665561862e-06,NaN,-7.51608828268046e-07,-8.84171446701411e-08,-8.84171446700542e-08,1.10171032334399e-07,-1.10171032334727e-07,1.60748706585884e-07,NaN,-4.69805032293468e-08,2.61646207320567e-08,1.20949274386627e-07,-1.20137725915198e-07,8.11548471690118e-10,6.59481735136555e-07,3.46195053954582e-06,3.46195053954562e-06,-1.97787585659239e-06,NaN,-5.98766144146476e-06,-2.94366482175241e-08,4.27202953477286e-08,1.32836471301247e-08,-1.73398797236091e-06,7.98034673446982e-08,7.98034673448612e-08,NaN,-6.32657701476488e-08,-6.22296624837839e-07,0,0,0
1910.6816,1.75440103208629e-07,-1.20230759824636e-07,5.52093433841833e-08,-1.11929505004746e-06,NaN,2.1329127971477e-08,NaN,5.77125076964545e-07,NaN,6.62903004795685e-08,5.04030310805991e-08,6.62903004796667e-08,1.86566086440265e-08,-6.59599531448811e-08,-4.730334450116e-08,3.62899027632852e-08,NaN,-1.38044160982822e-08,8.39389554586523e-08,-8.91879637271331e-08,8.39389554589617e-08,2.00217781352809e-06,2.33752908104712e-06,NaN,-7.32864082402008e-07,-8.39378082324645e-08,-8.39378082323756e-08,9.66953323745606e-08,-9.66953323748906e-08,1.63488076841786e-07,NaN,-4.39306322040714e-08,2.1754610100781e-08,1.12185364695353e-07,-1.22307068320726e-07,-1.01217036251076e-08,1.17704482487172e-06,3.31373249159306e-06,3.31373249159284e-06,-2.40527299652589e-06,NaN,-6.09606823367446e-06,-2.5959558902638e-08,4.43604247446681e-08,1.84008658419519e-08,-1.69357274826765e-06,9.40806191701852e-08,9.4080619170349e-08,NaN,-5.68142973158695e-08,-6.16195063270299e-07,0,0,0
1910.784,1.70967318162927e-07,-1.15185297254685e-07,5.57820209084335e-08,-1.08651104323017e-06,NaN,2.49966222073215e-08,NaN,5.48492074258574e-07,NaN,6.49600523353065e-08,4.87280760698103e-08,6.49600523354005e-08,1.26416767914922e-08,-5.84286339845755e-08,-4.57869571933951e-08,4.31012393473788e-08,NaN,-5.78989048362974e-09,8.5880868834063e-08,-9.87710565374218e-08,8.58808688343739e-08,1.8647880362376e-06,2.15708904934621e-06,NaN,-7.00739626477188e-07,-7.99953762890332e-08,-7.99953762889437e-08,8.2150000135151e-08,-8.21500001354845e-08,1.77941978359199e-07,NaN,-4.06701543082705e-08,1.85567972117685e-08,1.01979250787391e-07,-1.25310292314694e-07,-2.3331041527036e-08,1.62374340732561e-06,3.16531926026834e-06,3.16531926026811e-06,-2.97465938826772e-06,NaN,-6.25187080877499e-06,-2.03933867142473e-08,4.54134315074057e-08,2.50200447930819e-08,-1.6418907785931e-06,1.10079822785247e-07,1.10079822785411e-07,NaN,-5.06252582271503e-08,-5.97294093305003e-07,0,0,0
1910.8864,1.6726224872078e-07,-1.10604435359575e-07,5.66578133613987e-08,-1.0358525773999e-06,NaN,2.87421708740021e-08,NaN,5.06564988790831e-07,NaN,6.59422781820704e-08,4.80868182322282e-08,6.59422781821612e-08,8.25816382246682e-09,-4.95372030650728e-08,-4.1279039242928e-08,5.57917026035938e-08,NaN,8.76812830843321e-09,8.80869167323146e-08,-1.05691988039044e-07,8.80869167326266e-08,1.68216307469948e-06,1.93763314167997e-06,NaN,-6.55824211521064e-07,-7.6557222022555e-08,-7.6557222022466e-08,6.67893542321989e-08,-6.67893542325374e-08,2.04301176841545e-07,NaN,-3.71687925146075e-08,1.67815856664036e-08,9.06462200442042e-08,-1.2895558786848e-07,-3.83093678240064e-08,1.97800262678962e-06,3.03038920994874e-06,3.03038920994851e-06,-3.68971508092519e-06,NaN,-6.47470984610907e-06,-1.28531622497605e-08,4.58763828233261e-08,3.30232205734912e-08,-1.57956063789122e-06,1.27496640832133e-07,1.27496640832298e-07,NaN,-4.48245908822527e-08,-5.65975116444593e-07,0,0,0
1910.9888,1.64289872318725e-07,-1.06442193547589e-07,5.78476787713287e-08,-9.69817275416615e-07,NaN,3.2509281209573e-08,NaN,4.54551666086577e-07,NaN,6.90869283490619e-08,4.83270229604204e-08,6.90869283491509e-08,5.32810878378105e-09,-3.9703890858907e-08,-3.43757820754614e-08,7.34476424272517e-08,NaN,2.88218018464898e-08,9.07097106848367e-08,-1.09971968663231e-07,9.07097106851501e-08,1.45697635562537e-06,1.68355643820647e-06,NaN,-6.00107395359938e-07,-7.35469634894469e-08,-7.35469634893595e-08,5.09823851447421e-08,-5.09823851450863e-08,2.41206371843428e-07,NaN,-3.34615153995994e-08,1.64211371270676e-08,7.8603014815031e-08,-1.3301749651118e-07,-5.44144816958782e-08,2.23296742032722e-06,2.91911384543834e-06,2.9191138454381e-06,-4.53584509167719e-06,NaN,-6.77142506572577e-06,-3.62839913359864e-09,4.57647720325717e-08,4.21363728989016e-08,-1.50825066336144e-06,1.4577328420699e-07,1.45773284207155e-07,NaN,-3.9498213876148e-08,-5.2396198954513e-07,0,0,0
1911.0912,1.61910319782107e-07,-1.02674969439866e-07,5.92353503424344e-08,-8.92558452917274e-07,NaN,3.61338573820828e-08,NaN,3.96612702883006e-07,NaN,7.407273981421e-08,4.91614435532395e-08,7.40727398142989e-08,3.60424525987638e-09,-2.94260043837835e-08,-2.5821759124258e-08,9.47081642758339e-08,NaN,5.28260068519904e-08,9.39248715485881e-08,-1.11983537370519e-07,9.39248715489036e-08,1.19774920728115e-06,1.40266527699888e-06,NaN,-5.36801501663861e-07,-7.08778852330783e-08,-7.08778852329934e-08,3.52302261430828e-08,-3.52302261434333e-08,2.85972422267461e-07,NaN,-2.96533660072547e-08,1.72859626669723e-08,6.63706090586096e-08,-1.37258245271093e-07,-7.08876362122114e-08,2.39481400887074e-06,2.83767592852012e-06,2.83767592851989e-06,-5.4771688062963e-06,NaN,-7.13227639793969e-06,6.84119878921091e-09,4.50901945541327e-08,5.19313933432757e-08,-1.43073000050553e-06,1.64102141800408e-07,1.64102141800573e-07,NaN,-3.47523262414653e-08,-4.74165826907253e-07,0,0,0
