time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe
1781.9648,NaN,8.13121708907468e-09,6.12276939526048e-08,1.63095229326603e-09,8.62280812063851e-08,NaN,NaN,NaN,1.71881442699675e-09,-1.75586454106505e-07,-1.86500286341361e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.98782638936372e-08,2.04783931938621e-07,NaN,-5.50913971436281e-09,NaN,NaN,4.2813120240641e-08,NaN,NaN,NaN,-6.18178679871464e-08,-1.91031297057133e-07,NaN,NaN,NaN,5.0052797932228e-09,NaN,-5.20988257882446e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.38200531224332e-08,NaN,1.37745034956018e-07,NaN,NaN,NaN,NaN,1.90999259733677e-08,0,1,0
1782.0672,NaN,6.33954134210047e-09,5.09103396680407e-08,-1.36698435478216e-08,8.9036975675147e-08,NaN,NaN,NaN,-8.07598197737344e-09,-2.37916761066729e-07,-1.89319743998922e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1545946996905e-08,2.10132834251173e-07,NaN,-1.85509187164436e-09,NaN,NaN,4.84723634001779e-08,NaN,NaN,NaN,-5.94073537424911e-08,-2.06962199046119e-07,NaN,NaN,NaN,5.66810019344777e-09,NaN,-4.43884979912699e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.53910013329196e-08,NaN,1.37139726952366e-07,NaN,NaN,NaN,NaN,2.12832297057961e-08,0,1,0
1782.1696,NaN,3.79431752336487e-09,3.97623619249568e-08,-2.94105067327127e-08,9.16809242377874e-08,NaN,NaN,NaN,-1.55308616782329e-08,-3.01679758824641e-07,-1.91598389889739e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.13057968098869e-08,2.12330574027967e-07,NaN,1.17513567748736e-09,NaN,NaN,5.32453712281527e-08,NaN,NaN,NaN,-5.62301758235357e-08,-2.19287768679333e-07,NaN,NaN,NaN,6.28161272754085e-09,NaN,-3.84386937527892e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.60210591786978e-08,NaN,1.35260457259007e-07,NaN,NaN,NaN,NaN,2.14673027120138e-08,0,1,0
1782.272,NaN,6.04254029397658e-10,2.77547817790735e-08,-4.42511492242444e-08,9.36180906536856e-08,NaN,NaN,NaN,-2.04049065815284e-08,-3.6356872395365e-07,-1.92745981018395e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.96398963343816e-08,2.11712220431423e-07,NaN,3.47263849423257e-09,NaN,NaN,5.6823592195371e-08,NaN,NaN,NaN,-5.25969906659806e-08,-2.28749746608999e-07,NaN,NaN,NaN,6.84461907275636e-09,NaN,-3.45836375617815e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.59739059527237e-08,NaN,1.32147173316719e-07,NaN,NaN,NaN,NaN,1.97399154977053e-08,0,0,0
1782.3744,NaN,-3.04817191552378e-09,1.50097481281789e-08,-5.68870022301448e-08,9.44023817482185e-08,NaN,NaN,NaN,-2.27344992341258e-08,-4.20770882300426e-07,-1.92390674164754e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.70396665766597e-08,2.08700882490465e-07,NaN,5.01318160185993e-09,NaN,NaN,5.90312675269266e-08,NaN,NaN,NaN,-4.88909081324507e-08,-2.36357111733888e-07,NaN,NaN,NaN,7.34174747715315e-09,NaN,-3.28348935362973e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.55128614171244e-08,NaN,1.2791460509637e-07,NaN,NaN,NaN,NaN,1.6349968377167e-08,0,0,0
1782.4768,NaN,-6.92664793925143e-09,1.7959572830964e-09,-6.62092698799927e-08,9.37243133763048e-08,NaN,NaN,NaN,-2.2836666992757e-08,-4.71211807477793e-07,-1.903802267748e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.39522250974633e-08,2.03774659792871e-07,NaN,5.8528041515442e-09,NaN,NaN,5.98319523707675e-08,NaN,NaN,NaN,-4.55314106828658e-08,-2.43236641511205e-07,NaN,NaN,NaN,7.74296255234687e-09,NaN,-3.28574340395793e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.48749969716243e-08,NaN,1.22748308830866e-07,NaN,NaN,NaN,NaN,1.16975419876136e-08,0,0,0
1782.5792,NaN,-1.07687926702253e-08,-1.1497198642902e-08,-7.14482444564661e-08,9.14293040131514e-08,NaN,NaN,NaN,-2.12712317950905e-08,-5.1367874243859e-07,-1.86745728035234e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.07449748237968e-08,1.97440451540072e-07,NaN,6.10747436006902e-09,NaN,NaN,5.93102342555092e-08,NaN,NaN,NaN,-4.29299341978807e-08,-2.50470705448791e-07,NaN,NaN,NaN,8.00366698624328e-09,NaN,-3.40101224570743e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.42514061068686e-08,NaN,1.16894720050996e-07,NaN,NaN,NaN,NaN,6.30413963031056e-09,0,0,0
1782.6816,NaN,-1.43191268289688e-08,-2.44019724117953e-08,-7.22875466493465e-08,8.75206259015335e-08,NaN,NaN,NaN,-1.87603430227384e-08,-5.4784526050449e-07,-1.81648371772479e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.76872966869589e-08,1.90210959524116e-07,NaN,5.92077790950249e-09,NaN,NaN,5.76363387055843e-08,NaN,NaN,NaN,-4.1441839182369e-08,-2.58945838334567e-07,NaN,NaN,NaN,8.06700032885448e-09,NaN,-3.5454798814783e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.37731953279703e-08,NaN,1.10639721416653e-07,NaN,NaN,NaN,NaN,7.59795155058611e-10,0,0,0
1782.784,NaN,-1.73612073763287e-08,-3.64248236546492e-08,-6.89331778963126e-08,8.21522371236333e-08,NaN,NaN,NaN,-1.60742208651501e-08,-5.74211469430945e-07,-1.75327641586445e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.49481036319956e-08,1.82580938066609e-07,NaN,5.42993906344238e-09,NaN,NaN,5.50271666321523e-08,NaN,NaN,NaN,-4.13216341232857e-08,-2.69233386635437e-07,NaN,NaN,NaN,7.87048908962303e-09,NaN,-3.63147480654232e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.35041095290787e-08,NaN,1.04272780038085e-07,NaN,NaN,NaN,NaN,-4.35260510322796e-09,0,0,0
1782.8864,NaN,-1.97418588274118e-08,-4.71032034997468e-08,-6.21006712961733e-08,7.56070751019121e-08,NaN,NaN,NaN,-1.39075457866018e-08,-5.9394731458753e-07,-1.68061103165129e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.26086667838814e-08,1.74998221400216e-07,NaN,4.74044429852111e-09,NaN,NaN,5.17138862051287e-08,NaN,NaN,NaN,-4.2686352156205e-08,-2.81522410386431e-07,NaN,NaN,NaN,7.35777049427049e-09,NaN,-3.58380199381181e-08,NaN,NaN,NaN,NaN,NaN,NaN,-1.34440315535531e-08,NaN,9.80431168654282e-08,NaN,NaN,NaN,NaN,-8.54487102988497e-09,0,0,0
