time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe
1964.1344,-2.47156210708186e-07,-2.63031163590499e-08,-2.73459327067563e-07,1.09472627346356e-08,-1.43543923752211e-07,-1.43543923752468e-07,NaN,-2.45920055816541e-07,-2.3887194870277e-07,1.23114488594088e-07,-2.15347584846124e-08,1.23114488594373e-07,-4.54166967059359e-07,-3.60787727627168e-08,NaN,-2.22153719543443e-07,5.34001673510637e-08,-1.68753552191752e-07,-3.85542094724483e-07,2.50871081554969e-07,-3.85542094724944e-07,-5.72368620846771e-07,-3.16015373658201e-08,-6.03970158212672e-07,2.40439574108246e-08,5.40753597400405e-08,NaN,-1.88110974151794e-07,1.88110974151763e-07,-3.55008709244921e-07,5.61649334401354e-07,-3.78812267938972e-07,1.82837066462281e-07,NaN,-1.70022759996449e-07,-3.60281017579669e-08,1.66516680070751e-06,-3.14318585877853e-07,-3.14318585875312e-07,1.69213544793175e-07,-1.1285992410634e-07,5.63536206871342e-08,4.32096521628063e-07,9.9029066010776e-08,5.31125587638977e-07,-1.07452512653173e-06,2.33316524583781e-07,2.33316524583821e-07,2.00180132432542e-07,-2.00180132432533e-07,-3.25852089840439e-07,0,1,0
1964.2368,-2.68714383400294e-07,-1.41055712097298e-08,-2.82819954610353e-07,5.66501961789973e-09,-1.33916461063975e-07,-1.3391646106423e-07,NaN,-2.50294577760932e-07,-2.19630857729633e-07,1.68444960086936e-07,-1.55260894737585e-08,1.68444960087219e-07,-4.2158397158308e-07,-6.06069885619774e-09,NaN,-1.05527520642921e-07,3.76750458855217e-08,-6.78524747567662e-08,-3.32601986305534e-07,2.55394090590542e-07,-3.3260198630601e-07,-5.86933603675102e-07,-2.80299982947854e-08,-6.14963601969965e-07,4.40705220427713e-09,4.67876194345486e-08,NaN,-3.41084555495036e-07,3.41084555494991e-07,-3.58022711934349e-07,6.10282344227412e-07,-4.36968811081926e-07,1.73313533145389e-07,NaN,-2.07746376238095e-07,-3.88067438316237e-08,1.76524864510764e-06,-3.50888791637064e-07,-3.50888791634544e-07,1.75988215080136e-07,-1.04881643832644e-07,7.11065712477854e-08,5.05541800180065e-07,9.17548736533206e-08,5.97296673833527e-07,-1.01766277656758e-06,1.81070488640356e-07,1.81070488640395e-07,1.85668896832447e-07,-1.85668896832436e-07,-3.14305554655312e-07,0,1,0
1964.3392,-2.90124742413919e-07,-2.65789017116166e-09,-2.92782632585412e-07,6.54146806338114e-10,-1.24002476101178e-07,-1.2400247610143e-07,NaN,-2.5685217049979e-07,-2.07307773566445e-07,2.10472272656801e-07,-1.08844150871033e-08,2.10472272657081e-07,-3.92801698862083e-07,2.36843681175917e-08,NaN,-4.12891016365544e-10,2.31570904458282e-08,2.27441994301018e-08,-2.85943057096706e-07,2.58711635699451e-07,-2.85943057097199e-07,-6.01564006183781e-07,-2.73796299953523e-08,-6.2894363617921e-07,-1.34162389850432e-08,4.100368266695e-08,NaN,-4.85101888646297e-07,4.85101888646238e-07,-3.65557022899959e-07,6.57767691490973e-07,-4.9126663512223e-07,1.66501056368649e-07,NaN,-2.43927109765352e-07,-4.03244749733338e-08,1.84707807480556e-06,-3.73718722817703e-07,-3.737187228152e-07,1.82354507145081e-07,-9.48196985636327e-08,8.7534808581734e-08,5.7360861124595e-07,8.26531079406665e-08,6.56261719186759e-07,-9.71698839424815e-07,1.28176177973878e-07,1.28176177973916e-07,1.72638312673719e-07,-1.72638312673708e-07,-3.03631923414977e-07,0,1,0
1964.4416,-3.10313009418978e-07,7.61042827696809e-09,-3.02702581142341e-07,-3.81776512682865e-09,-1.14335425388677e-07,-1.14335425388927e-07,NaN,-2.65127900041362e-07,-2.01906316647209e-07,2.47391102458348e-07,-7.90865082490785e-09,2.47391102458625e-07,-3.69002946717876e-07,5.16593239049074e-08,NaN,8.94439869743582e-08,1.00191389906533e-08,9.94631259656553e-08,-2.47342956834702e-07,2.60977466687474e-07,-2.4734295683521e-07,-6.16301802365892e-07,-2.93641352917741e-08,-6.45665937657743e-07,-2.89229001479281e-08,3.65066291653098e-08,NaN,-6.13056906596752e-07,6.13056906596678e-07,-3.76477125550552e-07,7.00620231718118e-07,-5.3836948572596e-07,1.62250745992069e-07,NaN,-2.77075650372953e-07,-4.08826577729326e-08,1.90835866315596e-06,-3.83066603929075e-07,-3.83066603926584e-07,1.8767216718021e-07,-8.35155118362614e-08,1.04156655344226e-07,6.33890296302862e-07,7.2279000381033e-08,7.0616929668404e-07,-9.36563964301334e-07,7.7565285170411e-08,7.75652851704485e-08,1.61643414828603e-07,-1.61643414828594e-07,-2.94301606052495e-07,0,0,0
1964.544,-3.28523193133683e-07,1.63872219088629e-08,-3.12135971225149e-07,-7.47105954519009e-09,-1.05263967216042e-07,-1.05263967216291e-07,NaN,-2.74668588745823e-07,-2.03400733507584e-07,2.77863581998598e-07,-6.67011290234456e-09,2.77863581998872e-07,-3.50926480202212e-07,7.67301512786063e-08,NaN,1.6187593809684e-07,-1.70614813504684e-09,1.6016978996244e-07,-2.17745581604689e-07,2.6247666660859e-07,-2.17745581605209e-07,-6.31036063846046e-07,-3.36002737858788e-08,-6.64636337632002e-07,-4.18479475771939e-08,3.29965880331567e-08,NaN,-7.20025591790271e-07,7.20025591790185e-07,-3.89334854531532e-07,7.3591582903305e-07,-5.75689639443895e-07,1.60226189589072e-07,NaN,-3.06074591985555e-07,-4.08315349815935e-08,1.9484817717257e-06,-3.79937230305728e-07,-3.79937230303244e-07,1.91436773660792e-07,-7.17856602695266e-08,1.19651113391532e-07,6.84917871655994e-07,6.11222158806683e-08,7.46040087536808e-07,-9.10759277123664e-07,3.17057650953616e-08,3.17057650953981e-08,1.52951950870871e-07,-1.52951950870866e-07,-2.86515892094936e-07,0,0,0
1964.6464,-3.44317637877148e-07,2.35015968381535e-08,-3.20816041039321e-07,-1.00151899710409e-08,-9.69703943671259e-08,-9.69703943673729e-08,NaN,-2.85046511681642e-07,-2.11685694586126e-07,3.010667397158e-07,-7.01148488850515e-09,3.0106673971607e-07,-3.38856292235882e-07,9.81594418395915e-08,NaN,2.16248838138714e-07,-1.21055635299027e-08,2.0414327460946e-07,-1.97275247235849e-07,2.63573994516387e-07,-1.97275247236381e-07,-6.45487891241073e-07,-3.96472015051264e-08,-6.85135092746276e-07,-5.21502155452479e-08,3.01695499215904e-08,NaN,-8.03302299878525e-07,8.03302299878426e-07,-4.02554748900399e-07,7.61684132278131e-07,-6.01640333660597e-07,1.60043798617457e-07,NaN,-3.30181931379173e-07,-4.05032854800586e-08,1.96841337442638e-06,-3.65779450920779e-07,-3.65779450918302e-07,1.93336187290495e-07,-6.03661406028198e-08,1.32970046687932e-07,7.26125488699379e-07,4.96470539665567e-08,7.75772542666083e-07,-8.91703303773977e-07,-7.5632105244901e-09,-7.56321052445569e-09,1.46602023267788e-07,-1.46602023267787e-07,-2.80253745031414e-07,0,0,0
1964.7488,-3.57542791180269e-07,2.8921527855216e-08,-3.28621263325376e-07,-1.11450216967001e-08,-8.95141108569311e-08,-8.95141108571758e-08,NaN,-2.95872649346397e-07,-2.26486961553214e-07,3.16693581262045e-07,-8.57906992747912e-09,3.16693581262311e-07,-3.32657953116152e-07,1.15578239304543e-07,NaN,2.5321948294514e-07,-2.13455880955275e-08,2.31873894850263e-07,-1.85373509074614e-07,2.64645349897806e-07,-1.85373509075152e-07,-6.59220501623916e-07,-4.70476562932221e-08,-7.06268157917216e-07,-5.9966882116105e-08,2.77882830432423e-08,NaN,-8.62185056249824e-07,8.62185056249712e-07,-4.14629333290777e-07,7.77101545797786e-07,-6.1573611355979e-07,1.61365432237925e-07,NaN,-3.48969965369511e-07,-4.01361587799841e-08,1.97048151007432e-06,-3.42321817252434e-07,-3.42321817249961e-07,1.93269559598529e-07,-4.98704115112036e-08,1.4339914808757e-07,7.57722232526688e-07,3.82927966247239e-08,7.9601502915156e-07,-8.76271628242305e-07,-3.90861641923964e-08,-3.90861641923642e-08,1.42418570290445e-07,-1.42418570290451e-07,-2.75350477786613e-07,0,0,0
1964.8512,-3.68284713162846e-07,3.27372410058679e-08,-3.35547472157297e-07,-1.0542886195341e-08,-8.28781662380476e-08,-8.28781662382905e-08,NaN,-3.06808775032181e-07,-2.47271720569467e-07,3.24923668981152e-07,-1.08890010758721e-08,3.24923668981415e-07,-3.31841419895197e-07,1.28927752495094e-07,NaN,2.74408079730039e-07,-2.96223353713962e-08,2.44785744359293e-07,-1.80999193614817e-07,2.66006960778927e-07,-1.80999193615358e-07,-6.71683742741159e-07,-5.53665882188584e-08,-7.27050330960094e-07,-6.55664942865567e-08,2.57310655028327e-08,NaN,-8.97644658156679e-07,8.97644658156558e-07,-4.2429790435773e-07,7.82474020909228e-07,-6.18558656732457e-07,1.63915364176707e-07,NaN,-3.62251624899826e-07,-3.98042886121855e-08,1.95801786292165e-06,-3.11501675489005e-07,-3.11501675486534e-07,1.91333229070104e-07,-4.07552460390239e-08,1.50577983031311e-07,7.80496276304243e-07,2.74441691900577e-08,8.07940445494451e-07,-8.61409206804924e-07,-6.23777680316918e-08,-6.23777680316628e-08,1.40011623990595e-07,-1.40011623990607e-07,-2.71598424861397e-07,0,0,0
1964.9536,-3.76824285224836e-07,3.51390756910097e-08,-3.41685209534141e-07,-7.89754736410466e-09,-7.7006721973125e-08,-7.70067219733658e-08,NaN,-3.17575796309258e-07,-2.73200189918301e-07,3.26375219515069e-07,-1.34165516319594e-08,3.26375219515328e-07,-3.35633549778927e-07,1.38400399146663e-07,NaN,2.82091646169538e-07,-3.71181750641889e-08,2.44973471105999e-07,-1.828250630102e-07,2.6786309140376e-07,-1.82825063010741e-07,-6.82283890780328e-07,-6.4221781578472e-08,-7.46505672358875e-07,-6.93252143517417e-08,2.40125750572537e-08,NaN,-9.11988263418522e-07,9.11988263418392e-07,-4.30667205208443e-07,7.79066986650728e-07,-6.11621697152289e-07,1.67445289498381e-07,NaN,-3.70030611953958e-07,-3.93749823138359e-08,1.93484155867505e-06,-2.75426578149412e-07,-2.75426578146936e-07,1.87793627000924e-07,-3.32940166675936e-08,1.5449961033355e-07,7.95593271533179e-07,1.74019076363633e-08,8.12995179169694e-07,-8.44667323530843e-07,-7.75601200572123e-08,-7.75601200571869e-08,1.38798702404168e-07,-1.38798702404186e-07,-2.68855306420396e-07,0,0,0
1965.056,-3.83582185108463e-07,3.63926966285171e-08,-3.47189488480255e-07,-2.94594655610185e-09,-7.18256992048188e-08,-7.18256992050579e-08,NaN,-3.27966881714762e-07,-3.03160374979584e-07,3.22041699983935e-07,-1.56893972629966e-08,3.22041699984189e-07,-3.43058644689078e-07,1.44399382896333e-07,NaN,2.78966467657172e-07,-4.39792718953815e-08,2.34987195762441e-07,-1.89393338885965e-07,2.70284372707611e-07,-1.89393338886501e-07,-6.90468443932737e-07,-7.32998160089392e-08,-7.63768259941751e-07,-7.17253687303738e-08,2.27713750190493e-08,NaN,-9.08596341085586e-07,9.08596341085449e-07,-4.33252524050942e-07,7.68854955956776e-07,-5.97176879466769e-07,1.71678076489955e-07,NaN,-3.72485376575342e-07,-3.85213011936036e-08,1.90466070013582e-06,-2.36352039291703e-07,-2.36352039289216e-07,1.83062314208876e-07,-2.75629244742973e-08,1.55499389734786e-07,8.04312722711696e-07,8.36136602280853e-09,8.12674088734657e-07,-8.24528181492266e-07,-8.52587488351377e-08,-8.52587488351167e-08,1.38079911805093e-07,-1.38079911805117e-07,-2.67122365463732e-07,0,0,0
