time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe
2807.0912,3.44320067368603e-07,1.10384975196467e-07,4.54705042565711e-07,5.24249449143489e-07,-1.51434660561903e-07,-1.51434660561192e-07,4.44883061496828e-07,3.49901447140959e-08,4.79873206210864e-07,8.94788395801198e-07,NaN,1.06543712754691e-06,3.68166491962125e-07,5.15353683722007e-08,NaN,2.13608758838105e-07,1.84620739586977e-07,3.98229498425514e-07,-3.28393011079978e-07,-1.74413814252745e-06,-3.28393011081635e-07,2.41892322603033e-07,2.51936909691303e-08,2.67086013571927e-07,NaN,-6.63889790528087e-08,NaN,NaN,-2.04655627792849e-07,1.28888956075959e-07,-7.85093893798377e-07,1.7042623444351e-08,-7.68051270353692e-07,4.24545262633022e-07,2.09991346666331e-07,6.34536609299e-07,-3.98062913418327e-07,2.09993606499581e-07,2.0999360649951e-07,1.9464499230057e-07,1.82146970329469e-08,2.12859689333438e-07,-7.96038965421934e-07,5.45834478940528e-07,-2.50204486480489e-07,NaN,-1.67819841752952e-07,-2.51941358326535e-07,-6.13201929293244e-07,2.53706348396179e-07,NaN,0,1,0
2807.1936,3.4813659356684e-07,1.24635664631064e-07,4.72772258198542e-07,5.3168792438892e-07,-1.2402546305437e-07,-1.24025463053658e-07,4.4159220639137e-07,4.22736942817116e-08,4.83865900673016e-07,8.77880846724996e-07,NaN,1.05611447308444e-06,3.71528126285578e-07,6.16401170271697e-08,NaN,2.149892096266e-07,1.94245035127697e-07,4.09234244754728e-07,-3.5636627201429e-07,-1.78052798973809e-06,-3.56366272015951e-07,2.33511096960676e-07,3.13435328218797e-08,2.64854629782316e-07,NaN,-6.16585861452918e-08,NaN,NaN,-2.10323848346192e-07,1.23201243288164e-07,-8.2734628735797e-07,1.30314221967028e-08,-8.14314865160931e-07,4.38412032264657e-07,2.13358882696766e-07,6.51770914961065e-07,-4.14217676439711e-07,2.18322625904891e-07,2.18322625904815e-07,1.87175730305953e-07,3.0942447863118e-08,2.18118178168992e-07,-7.35734077755454e-07,5.05246360082841e-07,-2.30487717671701e-07,NaN,-1.76271884508547e-07,-2.54680802470066e-07,-5.7537209437236e-07,2.14701664506823e-07,NaN,0,1,0
2807.296,3.51417171327183e-07,1.39909806659861e-07,4.91326977987678e-07,5.39506866832933e-07,-9.35238073216508e-08,-9.35238073209402e-08,4.39795127167501e-07,5.0659511497109e-08,4.90454638664539e-07,8.65490224900505e-07,NaN,1.0518188254143e-06,3.77007726001212e-07,7.33698596357351e-08,NaN,2.15745127191856e-07,2.05922107073833e-07,4.21667234266117e-07,-3.78077805844254e-07,-1.82584643770673e-06,-3.7807780584592e-07,2.25576282812592e-07,3.89734582239355e-08,2.64549741036286e-07,NaN,-5.56335586632065e-08,NaN,NaN,-2.14229035481984e-07,1.21192889362646e-07,-8.70351792348477e-07,7.85747455903006e-09,-8.62494317789109e-07,4.54261762152254e-07,2.17879780817923e-07,6.72141542969815e-07,-4.26299664400621e-07,2.27952480924064e-07,2.27952480923983e-07,1.81323251176659e-07,4.51000073134449e-08,2.26423258490025e-07,-6.77040615241557e-07,4.67707877841905e-07,-2.09332737398743e-07,NaN,-1.84847018669413e-07,-2.57980862161553e-07,-5.34085791256315e-07,1.73323081067215e-07,NaN,0,1,0
2807.3984,3.54594027517079e-07,1.5582031750631e-07,5.10414345024021e-07,5.46366548549708e-07,-6.09732075459084e-08,-6.09732075451999e-08,4.39349062559749e-07,5.97928499044868e-08,4.99141912464158e-07,8.57447789871764e-07,NaN,1.05229920723349e-06,3.84051816130169e-07,8.62239904761941e-08,NaN,2.16022422746168e-07,2.19041581175223e-07,4.35064003921818e-07,-3.96235064162101e-07,-1.87902664379023e-06,-3.96235064163774e-07,2.18318480545618e-07,4.77522774245282e-08,2.66070757969902e-07,NaN,-4.85873446497939e-08,NaN,NaN,-2.16793138514078e-07,1.21233183091859e-07,-9.12448978263918e-07,1.59653277534969e-09,-9.10852445488227e-07,4.70924337334286e-07,2.23302329357763e-07,6.94226666691682e-07,-4.35428508438247e-07,2.38447481224156e-07,2.3844748122407e-07,1.76625504060261e-07,6.02751508048929e-08,2.36900654865076e-07,-6.21656056352137e-07,4.33664810253558e-07,-1.87991246097673e-07,NaN,-1.93172612688227e-07,-2.61686411811732e-07,-4.91485854468e-07,1.31999320301599e-07,NaN,0,0,0
2807.5008,3.58033312946956e-07,1.71889169566074e-07,5.29922482513658e-07,5.50960403397316e-07,-2.7497256633651e-08,-2.74972566329453e-08,4.39896474999681e-07,6.92457056492336e-08,5.09142180648831e-07,8.52998640180547e-07,NaN,1.0565824806756e-06,3.92030551617222e-07,9.96549759781436e-08,NaN,2.15992190881122e-07,2.32907033389761e-07,4.48899224271306e-07,-4.1293596665936e-07,-1.937432649489e-06,-4.12935966661039e-07,2.11896397178943e-07,5.7303589153554e-08,2.69199986332251e-07,NaN,-4.08516331709267e-08,NaN,NaN,-2.18342937717848e-07,1.21842160877652e-07,-9.52384905785544e-07,-5.62838205305437e-09,-9.58013287838253e-07,4.87429488667987e-07,2.29342740647317e-07,7.16772229314931e-07,-4.42720448244906e-07,2.49439354220622e-07,2.49439354220531e-07,1.72627906542059e-07,7.59621342480983e-08,2.4859004079008e-07,-5.71388991658946e-07,4.03492989279214e-07,-1.6789600237883e-07,NaN,-2.00790595269724e-07,-2.65654273273216e-07,-4.51052613386902e-07,9.43230237238484e-08,NaN,0,0,0
2807.6032,3.62066437588688e-07,1.87579430217124e-07,5.49645867806439e-07,5.52204338936139e-07,5.72951466124963e-09,5.72951466195156e-09,4.40973220644753e-07,7.85662405487476e-08,5.19539461193411e-07,8.51163831779948e-07,NaN,1.06336809377183e-06,4.00318064214681e-07,1.13098493001375e-07,NaN,2.15827439949951e-07,2.46796380221357e-07,4.62623820171729e-07,-4.29303728490536e-07,-1.99694507593073e-06,-4.29303728492221e-07,2.06419130124403e-07,6.72442196782405e-08,2.73663349802395e-07,NaN,-3.28022280887181e-08,NaN,NaN,-2.19055341536232e-07,1.2189522477402e-07,-9.89321596095272e-07,-1.36592622839492e-08,-1.00298085837887e-06,5.03045637922788e-07,2.35730328040063e-07,7.3877596596247e-07,-4.49088876090326e-07,2.60665556513906e-07,2.60665556513811e-07,1.68960183774955e-07,9.15932829648412e-08,2.6055346673972e-07,-5.27971144545129e-07,3.77497878659947e-07,-1.50473265884281e-07,NaN,-2.07208857994104e-07,-2.6974094372709e-07,-4.17041877133674e-07,6.44783409478775e-08,NaN,0,0,0
2807.7056,3.67053555987373e-07,2.02322200190661e-07,5.69375756178659e-07,5.49279461405022e-07,3.74822904888184e-08,3.7482290489516e-08,4.42108892250038e-07,8.73074808492868e-08,5.29416373099231e-07,8.51010289911021e-07,NaN,1.07133663361943e-06,4.08319599609812e-07,1.25976341194766e-07,NaN,2.15687112236187e-07,2.59989683214645e-07,4.75676795451249e-07,-4.45390588783359e-07,-2.05230222779635e-06,-4.4539058878505e-07,2.01964926781866e-07,7.71977973969908e-08,2.79162724178607e-07,NaN,-2.48611389143216e-08,NaN,NaN,-2.18981662417687e-07,1.20643991534252e-07,-1.02267728918917e-06,-2.23324341380633e-08,-1.04500972332689e-06,5.1721761495837e-07,2.42209255293005e-07,7.59426870250987e-07,-4.55202846995854e-07,2.71962624288027e-07,2.71962624287928e-07,1.6536571802387e-07,1.06568215635127e-07,2.71933933658922e-07,-4.9265593983224e-07,3.55739184047149e-07,-1.36916755784191e-07,NaN,-2.11967116659894e-07,-2.73763649013118e-07,-3.93692720754119e-07,4.64688185044902e-08,NaN,0,0,0
2807.808,3.73437565363887e-07,2.15534031326049e-07,5.88971596690559e-07,5.41512786911892e-07,6.64840750026707e-08,6.64840750033635e-08,4.42891688454899e-07,9.50333904978261e-08,5.37925078952626e-07,8.51742499138727e-07,NaN,1.07927612059734e-06,4.15461798329903e-07,1.37685364868779e-07,NaN,2.15719578490703e-07,2.71767247560909e-07,4.87486826052027e-07,-4.60371315319888e-07,-2.09761444349313e-06,-4.60371315321584e-07,1.98589765342248e-07,8.67847746018007e-08,2.85374539943797e-07,NaN,-1.75056047239885e-08,NaN,NaN,-2.18132985670517e-07,1.17554854472141e-07,-1.05191078936738e-06,-3.15143568334181e-08,-1.08342514620044e-06,5.29458836896685e-07,2.48504788511102e-07,7.77963625407392e-07,-4.61611815220328e-07,2.83216329630919e-07,2.83216329630815e-07,1.61680321133875e-07,1.20283083981104e-07,2.81963405114908e-07,-4.65759304885345e-07,3.37771746668759e-07,-1.27987558215685e-07,NaN,-2.147043550704e-07,-2.77462037827789e-07,-3.84367590715355e-07,4.32909934688776e-08,NaN,0,0,0
2807.9104,3.81761727030024e-07,2.26624341365245e-07,6.08386068395892e-07,5.28150884490044e-07,9.14191907968849e-08,9.1419190797572e-08,4.42993405113171e-07,1.0130941155924e-07,5.44302816672309e-07,8.52631376688233e-07,NaN,1.08603550321857e-06,4.21177119132839e-07,1.47588524373743e-07,NaN,2.16085598407313e-07,2.81394345268962e-07,4.97479943676686e-07,-4.72927007715085e-07,-2.12693969081492e-06,-4.72927007716785e-07,1.9632709871182e-07,9.55999700536695e-08,2.91927068765236e-07,NaN,-1.12735431003685e-08,NaN,NaN,-2.16588338162697e-07,1.12035008984466e-07,-1.07635882339382e-06,-4.11315769174321e-08,-1.11749040031089e-06,5.39255351642745e-07,2.54274588284601e-07,7.93529939926945e-07,-4.68983035656145e-07,2.94289433945819e-07,2.9428943394571e-07,1.57772835373521e-07,1.32162928090566e-07,2.89935763464019e-07,-4.46313762913235e-07,3.22440606865464e-07,-1.23873156046866e-07,NaN,-2.15217766462197e-07,-2.80481660462918e-07,-3.90806175305425e-07,5.62220464989468e-08,NaN,0,0,0
2808.0128,3.92646481061591e-07,2.3499756980272e-07,6.27644050864934e-07,5.08159065016059e-07,1.10964543646938e-07,1.10964543647619e-07,4.42158724486588e-07,1.05687497801661e-07,5.47846222288145e-07,8.52863895913657e-07,NaN,1.0903912107367e-06,4.2490340421946e-07,1.55020283136435e-07,NaN,2.16983536024412e-07,2.88118774709427e-07,5.05102310734247e-07,-4.81642052378287e-07,-2.13477055422306e-06,-4.81642052379991e-07,1.95179019670526e-07,1.03196121692848e-07,2.98375141363119e-07,NaN,-6.75693590338596e-09,NaN,NaN,-2.14572009519644e-07,1.03189642148516e-07,-1.09518839355046e-06,-5.1186764434557e-08,-1.14637515798467e-06,5.46021559038322e-07,2.5906962959536e-07,8.05091188633276e-07,-4.78330479302207e-07,3.04963509774992e-07,3.04963509774878e-07,1.53481530757508e-07,1.41689200395699e-07,2.95170731153142e-07,-4.31948596578855e-07,3.07856415932958e-07,-1.24092180644989e-07,NaN,-2.13499767303473e-07,-2.82383447492262e-07,-4.12702793700248e-07,8.44229978535513e-08,NaN,0,0,0
