time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe
1732.096,2.18435715456661e-07,3.50453622989857e-09,2.21940251686641e-07,-2.26552217144436e-07,-1.90271615798348e-07,-1.9027161579874e-07,NaN,1.16703096976444e-07,5.41019820045087e-08,1.00594408800051e-06,1.68958519765102e-07,1.00594408800061e-06,NaN,NaN,NaN,NaN,NaN,-1.40060138794272e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64204017240352e-07,-9.63651049864641e-08,5.6783891225339e-07,5.9587139266429e-09,-5.31597415231061e-08,-4.72010275974513e-08,8.72565257654708e-06,1.60773460029763e-06,1.60773460030332e-06,NaN,NaN,NaN,NaN,NaN,NaN,4.11179815486485e-06,NaN,NaN,NaN,NaN,NaN,0,1,0
1732.1984,1.87199059206607e-07,-9.64400791876957e-09,1.77555051287923e-07,-2.29775722446566e-07,-2.23585131626786e-07,-2.23585131627159e-07,NaN,7.8725281536428e-08,1.75343138173393e-08,9.48550816120604e-07,1.87443856758245e-07,9.4855081612076e-07,NaN,NaN,NaN,NaN,NaN,-1.47880861871654e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.37459806326386e-07,-1.20122211472829e-07,4.17337594853089e-07,-1.99702804765932e-08,-7.64746625910878e-08,-9.6444943068669e-08,8.1311919332839e-06,1.54256759745227e-06,1.54256759745813e-06,NaN,NaN,NaN,NaN,NaN,NaN,3.55926367137897e-06,NaN,NaN,NaN,NaN,NaN,0,1,0
1732.3008,1.54641753470786e-07,-2.29747278479636e-08,1.31667025622914e-07,-2.37179049060352e-07,-2.51598870847877e-07,-2.51598870848234e-07,NaN,3.98293781961953e-08,-1.60519852228382e-08,8.92626657917041e-07,2.02299124985087e-07,8.9262665791725e-07,NaN,NaN,NaN,NaN,NaN,-1.59237538986056e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.07005655842737e-07,-1.44198552623951e-07,2.62807103218347e-07,-5.12184073208957e-08,-9.82416948008751e-08,-1.49460102122757e-07,7.65072560166891e-06,1.58045522860071e-06,1.58045522860673e-06,NaN,NaN,NaN,NaN,NaN,NaN,2.97028102134546e-06,NaN,NaN,NaN,NaN,NaN,0,1,0
1732.4032,1.22925949829807e-07,-3.64502512731928e-08,8.64756985567131e-08,-2.48178387688082e-07,-2.73658179332688e-07,-2.73658179333028e-07,NaN,1.02820592800131e-09,-4.51740762079867e-08,8.43981619086053e-07,2.1007336900798e-07,8.43981619086318e-07,NaN,NaN,NaN,NaN,NaN,-1.74319094601525e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.77025221197208e-07,-1.68072217359751e-07,1.08953003837045e-07,-8.71106373586761e-08,-1.18015088101471e-07,-2.05125725461127e-07,7.2871657278717e-06,1.73442359069023e-06,1.7344235906964e-06,NaN,NaN,NaN,NaN,NaN,NaN,2.36563886979232e-06,NaN,NaN,NaN,NaN,NaN,0,0,0
1732.5056,9.40091958514774e-08,-5.00718496906706e-08,4.39373461609141e-08,-2.6171071721733e-07,-2.89503502902149e-07,-2.89503502902473e-07,NaN,-3.66137236163993e-08,-6.87259018430142e-08,8.07770244226079e-07,2.07759523287576e-07,8.07770244226404e-07,NaN,NaN,NaN,NaN,NaN,-1.93217420466736e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5137904602067e-07,-1.91303607964573e-07,-3.99245619442896e-08,-1.26631764645319e-07,-1.35474327316087e-07,-2.6210609196238e-07,7.02758406893089e-06,2.00959907225148e-06,2.00959907225778e-06,NaN,NaN,NaN,NaN,NaN,NaN,1.76645697208728e-06,NaN,NaN,NaN,NaN,NaN,0,0,0
1732.608,6.92497627342471e-08,-6.383739936117e-08,5.41236337319291e-09,-2.76198717568564e-07,-2.99207716821223e-07,-2.99207716821533e-07,NaN,-7.20491346521788e-08,-8.61101750064015e-08,7.87626377097685e-07,1.93335684309537e-07,7.87626377098072e-07,NaN,NaN,NaN,NaN,NaN,-2.15870002761462e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.31534953974064e-08,-2.13576652128903e-07,-1.80423156731861e-07,-1.68445031443878e-07,-1.5037344243337e-07,-3.18818473878214e-07,6.84718548381501e-06,2.40116872191117e-06,2.40116872191761e-06,NaN,NaN,NaN,NaN,NaN,NaN,1.19187290464006e-06,NaN,NaN,NaN,NaN,NaN,0,0,0
1732.7104,4.91690324438812e-08,-7.76904550166461e-08,-2.85214225726407e-08,-2.89699129546111e-07,-3.03078146569614e-07,-3.03078146569912e-07,NaN,-1.04289079420814e-07,-9.72855239593508e-08,7.85021428979102e-07,1.66113305262801e-07,7.85021428979547e-07,NaN,NaN,NaN,NaN,NaN,-2.41999693335318e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.56656589542185e-08,-2.34731402997024e-07,-3.10397061951585e-07,-2.10961525760707e-07,-1.62497722897791e-07,-3.73459248659456e-07,6.71396282757752e-06,2.89333508296926e-06,2.89333508297583e-06,NaN,NaN,NaN,NaN,NaN,NaN,6.57996022314115e-07,NaN,NaN,NaN,NaN,NaN,0,0,0
1732.8128,3.3417775460771e-08,-9.14779153423687e-08,-5.80601398814661e-08,-3.00225585874794e-07,-3.01545952826605e-07,-3.01545952826892e-07,NaN,-1.32404013794915e-07,-1.02714551229182e-07,7.98987042286327e-07,1.26794079251939e-07,7.9898704228683e-07,NaN,NaN,NaN,NaN,NaN,-2.71070927274112e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.743711220181e-07,-2.54777567085567e-07,-4.29148689103989e-07,-2.52473214627861e-07,-1.71644836555687e-07,-4.24118051184499e-07,6.59279030718105e-06,3.45994900013115e-06,3.45994900013788e-06,NaN,NaN,NaN,NaN,NaN,NaN,1.78082887125442e-07,NaN,NaN,NaN,NaN,NaN,0,0,0
1732.9152,2.09146897502384e-08,-1.04937522216106e-07,-8.40228324657299e-08,-3.06196731939693e-07,-2.95065438362222e-07,-2.95065438362498e-07,NaN,-1.55519739624658e-07,-1.03230366370288e-07,8.26245926195019e-07,7.72346041330142e-08,8.26245926195576e-07,NaN,NaN,NaN,NaN,NaN,-3.02293625324306e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.63660972293096e-07,-2.73895125420648e-07,-5.37556097714049e-07,-2.91364202818757e-07,-1.77638654126307e-07,-4.69002856946009e-07,6.44817585109369e-06,4.06714487157861e-06,4.06714487158548e-06,NaN,NaN,NaN,NaN,NaN,NaN,-2.37109925766899e-07,NaN,NaN,NaN,NaN,NaN,0,0,0
1733.0176,1.01106073219869e-08,-1.17723274126206e-07,-1.07612666804078e-07,-3.06909545550408e-07,-2.84044352457278e-07,-2.84044352457546e-07,NaN,-1.72855028827745e-07,-9.98529122785238e-08,8.61739132248165e-07,2.00045664123754e-08,8.61739132248771e-07,NaN,NaN,NaN,NaN,NaN,-3.34692004493819e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.45701739962435e-07,-2.92418941258489e-07,-6.38120681221215e-07,-3.26364680686099e-07,-1.80365209036141e-07,-5.06729889723181e-07,6.24590852777494e-06,4.67782794444854e-06,4.67782794445557e-06,NaN,NaN,NaN,NaN,NaN,NaN,-5.79560790247295e-07,NaN,NaN,NaN,NaN,NaN,0,0,0
