time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe
626.3808,-4.04324974204429e-08,2.33906473684722e-08,-1.70418500518959e-08,-2.51977294439531e-07,-6.12119312002898e-08,-6.12119312002266e-08,NaN,-1.01971000605835e-07,-1.08343011238527e-07,-6.12472156340044e-07,-2.43702448368048e-07,-6.1247215633988e-07,-1.36446220427966e-07,1.46296474204154e-08,-1.21816573007591e-07,8.25180211150268e-08,-6.71382253519455e-08,1.53797957631663e-08,4.20666029995436e-07,-5.35121750160593e-07,4.20666029995584e-07,7.89040786970547e-09,1.92839626298086e-08,2.71743704996292e-08,7.57221028246714e-09,5.07023857929856e-08,5.07023857929816e-08,-2.56704899739876e-08,2.56704899738787e-08,2.4268675238983e-07,5.86149332034282e-09,5.28913182087981e-08,NaN,NaN,-7.78325814482404e-08,-1.06435209727616e-07,-3.70102013526443e-07,-8.18140251761268e-08,-8.18140251761302e-08,-4.75089456691373e-08,-3.63659957456101e-08,-8.38749414148035e-08,1.75189326240651e-08,-6.54900078395046e-08,-4.7971075215325e-08,-2.44794493827847e-07,-1.02585823429074e-08,-1.02585823429532e-08,4.69185803757912e-08,-4.69185803759285e-08,-2.07968753017641e-07,0,1,0
626.4832,-3.81932931389214e-08,2.21654827820383e-08,-1.60278103568082e-08,-2.48775184673425e-07,-6.03067049944512e-08,-6.03067049943848e-08,NaN,-9.94606638614967e-08,-1.08760978719298e-07,-6.0562022004901e-07,-2.37547390948306e-07,-6.05620220048848e-07,-1.34511838891996e-07,9.39726434013734e-09,-1.25114574551897e-07,8.28915042055046e-08,-6.89831608457792e-08,1.39083433598144e-08,3.97691313632004e-07,-5.19360766464018e-07,3.97691313632146e-07,1.00876399534195e-08,1.89822484275317e-08,2.90698883810695e-08,5.25292974966581e-09,4.74485419733028e-08,4.7448541973298e-08,-2.61526141733206e-08,2.61526141732106e-08,2.37676684214776e-07,1.69600695980228e-08,5.57508648180348e-08,NaN,NaN,-7.62570749824276e-08,-1.05504592139719e-07,-3.70118613591695e-07,-7.93758550141946e-08,-7.93758550142007e-08,-4.87200613241676e-08,-3.56987652024068e-08,-8.44188265266309e-08,9.85790070346691e-09,-5.71322098125243e-08,-4.72743091089462e-08,-2.45625807250406e-07,-5.4820158736357e-09,-5.48201587368224e-09,4.60677847605183e-08,-4.60677847606572e-08,-2.0834823981728e-07,0,1,0
626.5856,-3.50142086840228e-08,2.18534044100565e-08,-1.31608042738906e-08,-2.47061236155516e-07,-5.88008013530159e-08,-5.88008013529462e-08,NaN,-9.64258350352524e-08,-1.09752585502797e-07,-5.98388928124488e-07,-2.31331183039862e-07,-5.98388928124331e-07,-1.32618357421785e-07,4.78233879589024e-09,-1.27836018625931e-07,8.08034991122606e-08,-6.84820845018924e-08,1.23214146104612e-08,3.76872012655034e-07,-4.99056515877023e-07,3.7687201265517e-07,1.02512854348976e-08,1.90317752061806e-08,2.92830606411993e-08,2.33162616478408e-09,4.45736408286685e-08,4.4573640828663e-08,-2.70825927303989e-08,2.70825927302876e-08,2.31991330230756e-07,2.30172563815999e-08,5.91469023550347e-08,NaN,NaN,-7.41026763560941e-08,-1.04023705201237e-07,-3.70620211441679e-07,-7.70628067786263e-08,-7.70628067786347e-08,-5.00353511960081e-08,-3.48454357295281e-08,-8.4880786925593e-08,1.55021219903716e-09,-4.85165266457165e-08,-4.69663144465718e-08,-2.45920946227063e-07,-1.10846742386241e-09,-1.10846742390959e-09,4.50620885955958e-08,-4.50620885957365e-08,-2.08921944553632e-07,0,1,0
626.688,-3.08583387323711e-08,2.26343988633602e-08,-8.22393986893371e-09,-2.46885891352363e-07,-5.65844518377498e-08,-5.65844518376769e-08,NaN,-9.27962687344688e-08,-1.10973541902699e-07,-5.90213208981863e-07,-2.25319890644929e-07,-5.90213208981714e-07,-1.30546936976817e-07,8.79008698753954e-10,-1.29667928278097e-07,7.64005442567999e-08,-6.55398299556193e-08,1.0860714301278e-08,3.57844767624893e-07,-4.74372769818426e-07,3.57844767625024e-07,7.97852363448198e-09,1.98538426030985e-08,2.78323662377039e-08,-1.23714812804625e-09,4.21040427995415e-08,4.21040427995351e-08,-2.84691196240189e-08,2.8469119623906e-08,2.25455426155259e-07,2.4018360529703e-08,6.32137781744994e-08,NaN,NaN,-7.12960127776258e-08,-1.02028149550292e-07,-3.7157713521812e-07,-7.48134092156102e-08,-7.48134092156209e-08,-5.1510766745788e-08,-3.35791000875879e-08,-8.50898668334327e-08,-7.24087140908339e-09,-3.95363710335146e-08,-4.67772424424943e-08,-2.4575314949506e-07,2.92846482255395e-09,2.92846482250637e-09,4.39601415933685e-08,-4.39601415935107e-08,-2.09723840890372e-07,0,0,0
626.7904,-2.57516757966685e-08,2.46703822220817e-08,-1.08129357450773e-09,-2.48272471150664e-07,-5.35551660590849e-08,-5.3555166059009e-08,NaN,-8.85049221776549e-08,-1.12072789791672e-07,-5.80494537947542e-07,-2.19780377969861e-07,-5.80494537947394e-07,-1.28062605855131e-07,-2.23791702341524e-09,-1.3030052287858e-07,7.00406519990089e-08,-6.01957407092103e-08,9.84491128990042e-09,3.40272227994356e-07,-4.45672295258781e-07,3.40272227994484e-07,3.0195912656427e-09,2.18422986451289e-08,2.48618899108967e-08,-5.45606927980477e-09,4.00484018231457e-08,4.00484018231384e-08,-3.03134100681114e-08,3.03134100679967e-08,2.17913894729431e-07,2.02149532355992e-08,6.80902704669024e-08,NaN,NaN,-6.77741966277663e-08,-9.95810476867918e-08,-3.72961030771767e-07,-7.25524339391967e-08,-7.255243393921e-08,-5.31758524985341e-08,-3.16857890848098e-08,-8.48616415834012e-08,-1.63211905075064e-08,-3.01082259022346e-08,-4.64294164096414e-08,-2.45217125446977e-07,6.71828342711834e-09,6.71828342707037e-09,4.28260991634982e-08,-4.28260991636418e-08,-2.1079219703234e-07,0,0,0
626.8928,-1.9852992400168e-08,2.80424356313273e-08,8.18944323124047e-09,-2.51269155708427e-07,-4.96679879326188e-08,-4.96679879325404e-08,NaN,-8.35295292563937e-08,-1.1273753234973e-07,-5.68737579325133e-07,-2.14987661969432e-07,-5.68737579324993e-07,-1.24965498703822e-07,-4.52911225787252e-09,-1.29494610961727e-07,6.22580905073804e-08,-5.26637568347965e-08,9.59433367269e-09,3.23966562332586e-07,-4.13524345408062e-07,3.2396656233271e-07,-4.69482525691844e-09,2.52853339463545e-08,2.05905086895624e-08,-1.02865456652551e-08,3.83982266718918e-08,3.83982266718833e-08,-3.25891063020497e-08,3.25891063019328e-08,2.09300136567894e-07,1.2145093514154e-08,7.38594556531407e-08,NaN,NaN,-6.35157083127788e-08,-9.67861614188669e-08,-3.74780096612172e-07,-7.02272649965823e-08,-7.02272649965978e-08,-5.50177751656866e-08,-2.9014390892562e-08,-8.40321660583065e-08,-2.5457475318799e-08,-2.02121117240146e-08,-4.56695870427182e-08,-2.44431751857143e-07,1.03544852095324e-08,1.03544852094842e-08,4.172914693063e-08,-4.17291469307743e-08,-2.12158048557003e-07,0,0,0
626.9952,-1.34768568644783e-08,3.26983679057335e-08,1.92215110413387e-08,-2.55941059234048e-07,-4.4977659640445e-08,-4.49776596403641e-08,NaN,-7.79285978528441e-08,-1.12726299264172e-07,-5.54673453301729e-07,-2.11213949146402e-07,-5.54673453301593e-07,-1.2113723156759e-07,-6.00894879497968e-09,-1.27146180362601e-07,5.36950491420721e-08,-4.33532616175071e-08,1.03417875246747e-08,3.08958339908167e-07,-3.78717823004698e-07,3.08958339908289e-07,-1.50194110548181e-08,3.02903659471774e-08,1.52709548924862e-08,-1.56607317005022e-08,3.71270906224929e-08,3.71270906224831e-08,-3.52251868468393e-08,3.522518684672e-08,1.99680589289687e-07,6.50944353044794e-10,8.04940211167819e-08,NaN,NaN,-5.85695205043414e-08,-9.37919801236596e-08,-3.77083239289234e-07,-6.78280983949132e-08,-6.78280983949312e-08,-5.69789585101699e-08,-2.55183422182306e-08,-8.24973007284586e-08,-3.43772345250678e-08,-9.92510482322367e-09,-4.43023393482003e-08,-2.43537456688342e-07,1.39153573834012e-08,1.3915357383353e-08,4.07325593289212e-08,-4.07325593290659e-08,-2.13834499036016e-07,0,0,0
627.0976,-7.05494750233228e-09,3.84322153627488e-08,3.13772678605023e-08,-2.6230616585408e-07,-3.96562310392848e-08,-3.96562310392017e-08,NaN,-7.18581574733445e-08,-1.11885423608704e-07,-5.38322145895236e-07,-2.08687282757554e-07,-5.38322145895112e-07,-1.16560390187206e-07,-6.75531606287056e-09,-1.23315706250108e-07,4.50261067167287e-08,-3.28497634249672e-08,1.21763432918746e-08,2.95490762036237e-07,-3.42308552554136e-07,2.95490762036358e-07,-2.75739782604865e-08,3.67409954856376e-08,9.16701722527802e-09,-2.14964955712046e-08,3.61901180100178e-08,3.61901180100064e-08,-3.81032137467669e-08,3.81032137466448e-08,1.89258652864731e-07,-1.31369416770484e-08,8.78335937568204e-08,NaN,NaN,-5.30699012082512e-08,-9.07822232013566e-08,-3.79926390284999e-07,-6.53852952877309e-08,-6.53852952877511e-08,-5.8967751041341e-08,-2.12715221362388e-08,-8.0239273177638e-08,-4.27897146699934e-08,5.7371511872624e-10,-4.22159995511797e-08,-2.42686157997437e-07,1.74527652702007e-08,1.74527652701526e-08,3.98769196438697e-08,-3.98769196440146e-08,-2.15811342696367e-07,0,0,0
627.2,-1.05310836690682e-09,4.49038608693382e-08,4.38507525025195e-08,-2.70264442507071e-07,-3.39783401964698e-08,-3.39783401963852e-08,NaN,-6.55614494015138e-08,-1.10152572532484e-07,-5.19986117485084e-07,-2.07531673676019e-07,-5.19986117484972e-07,-1.11309273261812e-07,-6.90548338381872e-09,-1.18214756645661e-07,3.68906508591655e-08,-2.18496941231766e-08,1.50409567361046e-08,2.83962345466284e-07,-3.05647413688532e-07,2.83962345466403e-07,-4.17583925055096e-08,4.43071952470739e-08,2.54880274169043e-09,-2.77104636802423e-08,3.55250579668793e-08,3.55250579668662e-08,-4.10719935094268e-08,4.10719935093016e-08,1.7833771211345e-07,-2.78633793081359e-08,9.56092415236035e-08,NaN,NaN,-4.722713411976e-08,-8.79514415665198e-08,-3.83326567934097e-07,-6.29499958248933e-08,-6.29499958249155e-08,-6.08811180782099e-08,-1.64502788659952e-08,-7.73313969442635e-08,-5.04273926223061e-08,1.10313321382307e-08,-3.93960604839913e-08,-2.42026712520752e-07,2.09912754293551e-08,2.09912754293074e-08,3.91656066009604e-08,-3.91656066011051e-08,-2.18058111027156e-07,0,0,0
627.3024,4.12238722871064e-09,5.16945841200787e-08,5.58169713488797e-08,-2.79568407783194e-07,-2.82748660335227e-08,-2.82748660334369e-08,NaN,-5.93291201667836e-08,-1.07547359543234e-07,-5.00179921873681e-07,-2.07716580418243e-07,-5.00179921873585e-07,-1.05519279942293e-07,-6.6371982370455e-09,-1.12156478179369e-07,2.98361113348244e-08,-1.10573727745005e-08,1.87787385604416e-08,2.74835435993601e-07,-2.70319005379615e-07,2.74835435993722e-07,-5.68140930526241e-08,5.25156342369791e-08,-4.29845881551993e-09,-3.4230005702414e-08,3.50553211553264e-08,3.50553211553114e-08,-4.39748675077644e-08,4.39748675076362e-08,1.67253346763035e-07,-4.20727733045281e-08,1.03509523495515e-07,NaN,NaN,-4.12916396950011e-08,-8.54692385066888e-08,-3.87233501081753e-07,-6.05681639108417e-08,-6.0568163910865e-08,-6.26348471047937e-08,-1.12845139601784e-08,-7.39193610650305e-08,-5.7093176282532e-08,2.11696256547963e-08,-3.59235506276548e-08,-2.41689781377948e-07,2.4534668620267e-08,2.45346686202195e-08,3.85578952083084e-08,-3.85578952084526e-08,-2.20536449525604e-07,0,0,0
