time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe
2213.0688,1.70844049888899e-07,8.32065355626079e-08,2.54050585450776e-07,-2.7251763484888e-06,5.85732116829537e-07,5.85732116830129e-07,NaN,NaN,6.03361764241245e-09,3.60296062450088e-07,3.62950397437353e-07,3.60296062450063e-07,-2.79151210467496e-06,NaN,NaN,NaN,NaN,6.44481930303096e-07,NaN,1.57292335493402e-06,NaN,NaN,NaN,NaN,-4.61812441688632e-06,1.53751121810879e-07,NaN,NaN,3.10259332129979e-06,-1.90471733534777e-06,2.98832128440685e-07,1.36153918029209e-07,NaN,NaN,2.50376424621663e-06,NaN,-2.93291040070428e-07,3.91735413620257e-07,3.917354136209e-07,NaN,NaN,NaN,NaN,-5.63734988715811e-08,3.69942673535183e-07,-6.67356346236143e-06,NaN,-5.84743728993429e-06,NaN,-1.90022807157452e-06,2.4731104353305e-06,0,1,0
2213.1712,1.10622443212715e-07,1.20604943302267e-07,2.3122738651424e-07,-2.86854028031842e-06,6.04651898323591e-07,6.04651898324226e-07,NaN,NaN,4.10454380510448e-08,3.1746341608015e-07,3.59435099260438e-07,3.17463416080103e-07,-2.77872695289265e-06,NaN,NaN,NaN,NaN,6.0826114375254e-07,NaN,1.74586754740577e-06,NaN,NaN,NaN,NaN,-4.51620296844528e-06,-1.61538740535114e-10,NaN,NaN,4.12462328413263e-06,-2.34460304314609e-06,3.56342615169312e-07,2.04070888670356e-07,NaN,NaN,2.69359683846342e-06,NaN,-2.88201164135184e-07,3.92317305992452e-07,3.92317305993104e-07,NaN,NaN,NaN,NaN,-4.34070141134854e-08,3.57474938590416e-07,-6.53175906650832e-06,NaN,-6.01604000286305e-06,NaN,-1.69002294511682e-06,2.46002001089968e-06,0,1,0
2213.2736,5.37547399577857e-08,1.55008447072129e-07,2.08763187029163e-07,-3.00376554124671e-06,6.00196842093974e-07,6.00196842094653e-07,NaN,NaN,6.70329214695824e-08,2.75341654403349e-07,3.52973008774392e-07,2.75341654403283e-07,-2.70020780580034e-06,NaN,NaN,NaN,NaN,5.79392439749098e-07,NaN,1.89267033437969e-06,NaN,NaN,NaN,NaN,-4.38582804377105e-06,-1.24614175914591e-07,NaN,NaN,4.88543071828154e-06,-2.68772253768647e-06,4.55284410221015e-07,2.17665253931639e-07,NaN,NaN,2.8926725079288e-06,NaN,-2.8169129534264e-07,3.90867937792895e-07,3.90867937793554e-07,NaN,NaN,NaN,NaN,-3.17074771355597e-08,3.45721266589701e-07,-6.38826630440534e-06,NaN,-6.10232529064495e-06,NaN,-1.5198876429025e-06,2.47732848417577e-06,0,1,0
2213.376,1.45114750205367e-09,1.85359227271938e-07,1.86810374773231e-07,-3.12758358074853e-06,5.70791318654689e-07,5.70791318655415e-07,NaN,NaN,8.36605417733001e-08,2.34143898196239e-07,3.44457723618929e-07,2.34143898196155e-07,-2.5674948258384e-06,NaN,NaN,NaN,NaN,5.58693071587456e-07,NaN,2.00817856305155e-06,NaN,NaN,NaN,NaN,-4.22879495044234e-06,-2.19518129038237e-07,NaN,NaN,5.39191089125608e-06,-2.93588653220182e-06,5.90469219444973e-07,1.80627078062643e-07,NaN,NaN,3.09538799364568e-06,NaN,-2.74682874201816e-07,3.8795600719043e-07,3.87956007191095e-07,NaN,NaN,NaN,NaN,-2.15936477276967e-08,3.34741975993629e-07,-6.24316008352808e-06,NaN,-6.10188069777956e-06,NaN,-1.38374047815448e-06,2.52360458118182e-06,0,0,0
2213.4784,-4.5193892263557e-08,2.10740099791154e-07,1.6554620752683e-07,-3.23655152708312e-06,5.16960654096923e-07,5.16960654097701e-07,NaN,NaN,9.15263899399584e-08,1.93983367013084e-07,3.34808363470217e-07,1.93983367012983e-07,-2.39459375674923e-06,NaN,NaN,NaN,NaN,5.46397782440237e-07,NaN,2.08948547448986e-06,NaN,NaN,NaN,NaN,-4.0479833563698e-06,-2.8686688982843e-07,NaN,NaN,5.66989610530727e-06,-3.09705464984691e-06,7.56348796882991e-07,9.90548918697201e-08,NaN,NaN,3.29527258275428e-06,NaN,-2.68403941195245e-07,3.84262054067271e-07,3.84262054067939e-07,NaN,NaN,NaN,NaN,-1.32935426983804e-08,3.24615564244523e-07,-6.09550258180805e-06,NaN,-6.01740848359741e-06,NaN,-1.27273146917638e-06,2.59609377156726e-06,0,0,0
2213.5808,-8.50978359008655e-08,2.30391464348265e-07,1.45293628446627e-07,-3.32663537391581e-06,4.41144458851053e-07,4.41144458851886e-07,NaN,NaN,9.19814316028166e-08,1.55108543643854e-07,3.24826401000408e-07,1.55108543643739e-07,-2.19746146385793e-06,NaN,NaN,NaN,NaN,5.42250602321316e-07,NaN,2.13587435548369e-06,NaN,NaN,NaN,NaN,-3.84736383083611e-06,-3.29903652615006e-07,NaN,NaN,5.758548269358e-06,-3.18313495897969e-06,9.47182100986331e-07,-1.92029452739975e-08,NaN,NaN,3.4857086574344e-06,NaN,-2.64183380119766e-07,3.80551641147581e-07,3.80551641148252e-07,NaN,NaN,NaN,NaN,-6.94913386635748e-09,3.15536621679586e-07,-5.94471353381053e-06,NaN,-5.85755330613081e-06,NaN,-1.17743341362412e-06,2.69127091494827e-06,0,0,0
2213.6832,-1.17190818479643e-07,2.43775069011152e-07,1.26584250530734e-07,-3.39354644566006e-06,3.47269072368602e-07,3.47269072369495e-07,NaN,NaN,8.68500154604822e-08,1.1805758423036e-07,3.15161585370039e-07,1.1805758423023e-07,-1.99345528116393e-06,NaN,NaN,NaN,NaN,5.45615417005616e-07,NaN,2.14853119395231e-06,NaN,NaN,NaN,NaN,-3.63216742156199e-06,-3.52416848099831e-07,NaN,NaN,5.70430552008612e-06,-3.20819726056479e-06,1.15665138920789e-06,-1.64921689962161e-07,NaN,NaN,3.66087953385389e-06,NaN,-2.63250724410757e-07,3.77616786709428e-07,3.776167867101e-07,NaN,NaN,NaN,NaN,-2.60680016310274e-09,3.07840314965801e-07,-5.7918130196302e-06,NaN,-5.63524698899952e-06,NaN,-1.08937825882489e-06,2.80515070301933e-06,0,0,0
2213.7856,-1.40522988594274e-07,2.50664152363729e-07,1.10141163768682e-07,-3.43378717451765e-06,2.40244425052519e-07,2.40244425053473e-07,NaN,NaN,7.81091603662914e-08,8.36749175434442e-08,3.06359534541066e-07,8.3674917543301e-08,-1.80007041448026e-06,NaN,NaN,NaN,NaN,5.55564998484878e-07,NaN,2.13011741281023e-06,NaN,NaN,NaN,NaN,-3.40886523622309e-06,-3.58214846940715e-07,NaN,NaN,5.55492406783168e-06,-3.18698960547183e-06,1.37751379269543e-06,-3.27926868078503e-07,NaN,NaN,3.81665780609763e-06,NaN,-2.66580557733622e-07,3.76167984324486e-07,3.76167984325157e-07,NaN,NaN,NaN,NaN,-2.00392057129743e-10,3.0194043217961e-07,-5.63993964496805e-06,NaN,-5.36619837872077e-06,NaN,-1.00186713745856e-06,2.93329332394854e-06,0,0,0
2213.888,-1.54410174243486e-07,2.51218848774701e-07,9.68086745304452e-08,-3.44591418473443e-06,1.25552271539171e-07,1.25552271540187e-07,NaN,NaN,6.76178049066919e-08,5.30086413560896e-08,2.98877977097902e-07,5.30086413559345e-08,-1.63297871086002e-06,NaN,NaN,NaN,NaN,5.70942007914536e-07,NaN,2.084448681675e-06,NaN,NaN,NaN,NaN,-3.18471948606998e-06,-3.50782081003723e-07,NaN,NaN,5.35422463881168e-06,-3.13362591437729e-06,1.60171652431572e-06,-4.9787083463066e-07,NaN,NaN,3.9510953483832e-06,NaN,-2.74802261115548e-07,3.76698005435706e-07,3.76698005436375e-07,NaN,NaN,NaN,NaN,4.56384085375398e-10,2.98229090037038e-07,-5.49390362764846e-06,NaN,-5.06769835203979e-06,NaN,-9.10427521185177e-07,3.07066363445567e-06,0,0,0
2213.9904,-1.58539453816445e-07,2.46016153481442e-07,8.74766996642329e-08,-3.43158725468662e-06,8.9953676734298e-09,8.99536767450988e-09,NaN,NaN,5.6976829380291e-08,2.71920386781114e-08,2.92997674912223e-07,2.71920386779446e-08,-1.50385812712125e-06,NaN,NaN,NaN,NaN,5.90437756423912e-07,NaN,2.01643804468334e-06,NaN,NaN,NaN,NaN,-2.96698771345794e-06,-3.33123319982739e-07,NaN,NaN,5.13801307538997e-06,-3.06049652234174e-06,1.82108664105711e-06,-6.65358222629385e-07,NaN,NaN,4.06437419233653e-06,NaN,-2.88163786791668e-07,3.79365125461508e-07,3.79365125462174e-07,NaN,NaN,NaN,NaN,-3.42164528375093e-10,2.97010740458741e-07,-5.35915708902484e-06,NaN,-4.75761148409529e-06,NaN,-8.13252592519976e-07,3.21160346219884e-06,0,0,0
