time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe
1827.7376,-1.30999589641008e-07,9.35594006881076e-08,-3.74401889530016e-08,3.95331437192115e-08,2.6015782651681e-08,2.60157826517302e-08,NaN,-6.44549773509702e-08,-9.20925380022621e-08,-4.61220115271088e-08,-5.70994170295721e-08,-4.61220115271419e-08,-1.19758591835955e-07,7.7958181446631e-08,-4.18004103893035e-08,NaN,4.78250851907895e-08,-1.7919016622088e-09,4.53975076350469e-08,4.45104725135752e-08,4.53975076349824e-08,-7.84322475647643e-08,5.37632583974401e-08,-2.46689891672222e-08,1.22657283951886e-07,4.46670922463804e-08,4.46670922463848e-08,5.25720899278316e-08,-5.25720899278248e-08,4.5047458004064e-08,7.10932213636477e-08,4.44090214791573e-08,1.15502242842939e-07,7.07319246090675e-08,-2.90058511269849e-08,4.17260734821002e-08,-2.65470092522751e-09,-5.46962914901568e-08,-5.4696291490189e-08,2.40334245427518e-07,-9.41612043511737e-08,NaN,1.06567495095106e-08,2.50141324937085e-09,1.31581627588749e-08,NaN,-2.43183653332002e-08,3.85912046590317e-08,5.34909712520927e-08,NaN,-1.58853127375179e-07,0,1,0
1827.84,-1.29882656632921e-07,9.12096743300481e-08,-3.8672982302974e-08,2.99993835503469e-08,2.690753411401e-08,2.69075341140589e-08,NaN,-6.13901211811566e-08,-8.71497038511433e-08,-5.16477457493801e-08,-4.98153467126115e-08,-5.16477457494122e-08,-1.18861872476286e-07,7.76737538667508e-08,-4.11881186095147e-08,NaN,4.81514634288845e-08,-7.83114639502705e-10,4.20497758872075e-08,4.3813825366009e-08,4.20497758871572e-08,-8.61843843098607e-08,5.89854498681064e-08,-2.71989344416503e-08,1.21009507239019e-07,3.81721342455493e-08,3.81721342455549e-08,5.19705306828391e-08,-5.19705306828323e-08,5.22063245125572e-08,5.19584670530336e-08,5.53103090314461e-08,1.07268776084617e-07,7.56953534710132e-08,-3.03439152839498e-08,4.53514381870812e-08,-7.67634167976944e-09,-5.50460856892633e-08,-5.50460856892956e-08,2.41789182544692e-07,-9.59681075404662e-08,NaN,1.16474021400896e-08,1.02697364040192e-09,1.26743757804846e-08,NaN,-2.39171611830355e-08,3.77544043380953e-08,5.61204686477236e-08,NaN,-1.55645202995113e-07,0,1,0
1827.9424,-1.27400835158199e-07,8.87874172840842e-08,-3.86134178742161e-08,2.05689867882446e-08,2.74182449220101e-08,2.74182449220587e-08,NaN,-5.86556723532737e-08,-8.25222106552523e-08,-5.59335057369448e-08,-4.20926038611857e-08,-5.59335057369752e-08,-1.17910748197276e-07,7.72823399776764e-08,-4.06284082195785e-08,NaN,4.88537581108652e-08,3.65750391801709e-10,3.83638534777032e-08,4.30129796466245e-08,3.83638534776667e-08,-9.44011100353475e-08,6.43780405854255e-08,-3.00230694498155e-08,1.17961377763392e-07,3.13454205087366e-08,3.13454205087431e-08,5.15060375124636e-08,-5.15060375124568e-08,5.96155548767845e-08,3.29792582107264e-08,6.43765893164406e-08,9.73558475273083e-08,8.09270873333352e-08,-3.18468792339387e-08,4.9080208099414e-08,-1.27306218241983e-08,-5.58411606746224e-08,-5.58411606746551e-08,2.42654071406853e-07,-9.7567557760398e-08,NaN,1.24654150631633e-08,-3.61452536249257e-10,1.21039625269069e-08,NaN,-2.35831695104164e-08,3.71154075193622e-08,5.87428289384025e-08,NaN,-1.51628215919245e-07,0,1,0
1828.0448,-1.23811512918493e-07,8.62994084358409e-08,-3.75121044827531e-08,1.149715814475e-08,2.7664595691687e-08,2.76645956917351e-08,NaN,-5.6301462301329e-08,-7.84101901484364e-08,-5.89397224531792e-08,-3.40746958159365e-08,-5.89397224532078e-08,-1.16946045395533e-07,7.67734533715805e-08,-4.01725920239315e-08,NaN,4.99400120454289e-08,1.65187321544813e-09,3.44487875723404e-08,4.211999948168e-08,3.44487875723164e-08,-1.02769437067414e-07,6.98080884402049e-08,-3.29613486270996e-08,1.13863207581517e-07,2.44091496300879e-08,2.44091496300951e-08,5.12569139840336e-08,-5.12569139840269e-08,6.72817532795393e-08,1.39841264173121e-08,7.17121000190021e-08,8.56962264364589e-08,8.64926434009716e-08,-3.34636721665669e-08,5.30289712344219e-08,-1.79230776014082e-08,-5.7034008245344e-08,-5.70340082453771e-08,2.42986410498517e-07,-9.90808894242448e-08,NaN,1.2984567438307e-08,-1.631277181146e-09,1.13532902571542e-08,NaN,-2.32018493465875e-08,3.6829214720508e-08,6.12019586007159e-08,NaN,-1.46983477590886e-07,0,0,0
1828.1472,-1.19435672630172e-07,8.37486849006421e-08,-3.56869877296304e-08,2.95898984721957e-09,2.77422762717245e-08,2.77422762717722e-08,NaN,-5.43051698504974e-08,-7.48973349201577e-08,-6.06575580465207e-08,-2.58735528577339e-08,-6.06575580465471e-08,-1.15987637402299e-07,7.6134280560575e-08,-3.9853356841704e-08,NaN,5.13611959930971e-08,3.04138427232697e-09,3.04496657175976e-08,4.11690520794821e-08,3.04496657175852e-08,-1.11088389854841e-07,7.51949325951019e-08,-3.58934572596269e-08,1.09073428276182e-07,1.75806805357911e-08,1.75806805357993e-08,5.12631340908677e-08,-5.12631340908612e-08,7.51678048595931e-08,-5.08056715609e-09,7.74338208581191e-08,7.2353253702177e-08,9.23932289224397e-08,-3.5138959772941e-08,5.72542691495154e-08,-2.33257665546366e-08,-5.8539158928714e-08,-5.85391589287475e-08,2.42854447901205e-07,-1.00610694603871e-07,NaN,1.31082797058929e-08,-2.7423303477037e-09,1.03659493581825e-08,NaN,-2.26722688061669e-08,3.69733021187627e-08,6.33629097916747e-08,NaN,-1.41884544330551e-07,0,0,0
1828.2496,-1.14602512496383e-07,8.113620138111e-08,-3.34663111153737e-08,-4.93404731584816e-09,2.77229685182166e-08,2.7722968518264e-08,NaN,-5.25937467580106e-08,-7.19611372713868e-08,-6.10875821734096e-08,-1.7587905734614e-08,-6.10875821734337e-08,-1.15042882989457e-07,7.53513134815532e-08,-3.96915695078839e-08,NaN,5.30166238008328e-08,4.4645706587174e-09,2.65250336735872e-08,4.0202575336406e-08,2.6525033673585e-08,-1.19261318500746e-07,8.05075184094971e-08,-3.8753800091134e-08,1.03930842422782e-07,1.10547598088375e-08,1.10547598088463e-08,5.15381390964301e-08,-5.15381390964238e-08,8.31870495644135e-08,-2.4098324975503e-08,8.1628787983862e-08,5.75304630085102e-08,9.85886423532045e-08,-3.68207381020152e-08,6.17679042512054e-08,-2.89795845774646e-08,-6.02472733973311e-08,-6.02472733973652e-08,2.42336326340245e-07,-1.02229741269286e-07,NaN,1.27668504808216e-08,-3.64782632158842e-09,9.11902415922638e-09,NaN,-2.19160879073545e-08,3.75623503470141e-08,6.51222372623771e-08,NaN,-1.36481829016431e-07,0,0,0
1828.352,-1.09607359680075e-07,7.84623914808814e-08,-3.11449681992944e-08,-1.21214621113524e-08,2.76547833189363e-08,2.76547833189833e-08,NaN,-5.10628397788482e-08,-6.94969121061132e-08,-6.02323732606215e-08,-9.31757168986248e-09,-6.02323732606432e-08,-1.1411320361642e-07,7.44112500472545e-08,-3.97019535691458e-08,NaN,5.47640366115356e-08,5.8243552909183e-09,2.28236776579223e-08,3.92576299686319e-08,2.28236776579292e-08,-1.27274155697569e-07,8.57536887579518e-08,-4.15204669394993e-08,9.87369638118242e-08,4.98866132647518e-09,4.98866132648458e-09,5.20802213330093e-08,-5.20802213330033e-08,9.12090333056926e-08,-4.27646972990716e-08,8.4335205966509e-08,4.15705086675923e-08,1.05013147154786e-07,-3.84651389919666e-08,6.65480081628345e-08,-3.49005615697005e-08,-6.20451677398069e-08,-6.20451677398417e-08,2.41517304472511e-07,-1.03979275759521e-07,NaN,1.19212126513286e-08,-4.30011883351577e-09,7.62109381780598e-09,NaN,-2.08829320324099e-08,3.85632018289557e-08,6.64152105720809e-08,NaN,-1.30892568232459e-07,0,0,0
1828.4544,-1.04691398693816e-07,7.57283778151045e-08,-2.89630208788128e-08,-1.85904630341721e-08,2.7564453511191e-08,2.75644535112376e-08,NaN,-4.95937845179115e-08,-6.73524607784267e-08,-5.8106636187719e-08,-1.16898159757025e-09,-5.81066361877381e-08,-1.13198852559553e-07,7.33008699672591e-08,-3.98979825922745e-08,NaN,5.64332802691142e-08,7.01634606008322e-09,1.94671095633202e-08,3.83577188670304e-08,1.9467109563335e-08,-1.35166157426464e-07,9.09638986110274e-08,-4.42022588153163e-08,9.37455620587316e-08,-5.09763559201917e-10,-5.09763559191918e-10,5.28787908748759e-08,-5.28787908748704e-08,9.90707949605187e-08,-6.05634331970664e-08,8.5533077749398e-08,2.49696445524899e-08,1.11577620377616e-07,-4.00361160466988e-08,7.1541504330932e-08,-4.10836030815218e-08,-6.38378440186663e-08,-6.38378440187017e-08,2.40481347997098e-07,-1.0587418774305e-07,NaN,1.0570200159838e-08,-4.6565011346993e-09,5.91369902513195e-09,NaN,-1.95558027611705e-08,3.990729570307e-08,6.72202948547838e-08,NaN,-1.25199671625292e-07,0,0,0
1828.5568,-1.00037178192907e-07,7.29353857355535e-08,-2.71017924574551e-08,-2.437205540052e-08,2.74595183845219e-08,2.74595183845681e-08,NaN,-4.80686452278549e-08,-6.53644305086532e-08,-5.47532193558931e-08,6.74664087121608e-09,-5.47532193559095e-08,-1.12300927433676e-07,7.20067289962034e-08,-4.02941984374527e-08,NaN,5.78432917658195e-08,7.95181037026326e-09,1.65409258508127e-08,3.7510880618649e-08,1.65409258508343e-08,-1.42995733742275e-07,9.61714316203041e-08,-4.68243021218487e-08,8.91556984683324e-08,-5.39024509379094e-09,-5.39024509378071e-09,5.39152712590616e-08,-5.39152712590565e-08,1.06587626381673e-07,-7.67290422327235e-08,8.51342642411404e-08,8.4052220085794e-09,1.18162989873232e-07,-4.15017549479506e-08,7.66612349252954e-08,-4.75013182033697e-08,-6.55664231532547e-08,-6.55664231532907e-08,2.39294929000541e-07,-1.07908122537694e-07,NaN,8.75574574891747e-09,-4.68269122265921e-09,4.07305452625117e-09,NaN,-1.79573576346521e-08,4.15040513545639e-08,6.75620732225293e-08,NaN,-1.19458112329262e-07,0,0,0
1828.6592,-9.57697900266939e-08,7.00818311544396e-08,-2.56879588723558e-08,-2.95248277050914e-08,2.73293814134098e-08,2.73293814134556e-08,NaN,-4.6381575991746e-08,-6.33854338085583e-08,-5.02501517687794e-08,1.43184378191872e-08,-5.02501517687936e-08,-1.11418807328089e-07,7.0515645116101e-08,-4.09031622119682e-08,NaN,5.8823022469445e-08,8.57594065827391e-09,1.40922844587866e-08,3.67108173663602e-08,1.4092284458814e-08,-1.50806626542982e-07,1.01393549869073e-07,-4.94130766737843e-08,8.51077464524226e-08,-9.66295771262546e-09,-9.66295771261507e-09,5.5162365747206e-08,-5.51623657472014e-08,1.13561845920241e-07,-9.02272146768177e-08,8.29781455044936e-08,-7.24906917215635e-09,1.24615229104499e-07,-4.28307921050047e-08,8.17844369995075e-08,-5.41037534264893e-08,-6.72150269964346e-08,-6.7215026996471e-08,2.37986376492516e-07,-1.10054162124317e-07,NaN,6.56278336158633e-09,-4.35479808133879e-09,2.20798528024016e-09,NaN,-1.61542645827554e-08,4.32578990893888e-08,6.75126473670618e-08,NaN,-1.13704667678614e-07,0,0,0
