time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22
1105.5104,1.47685633777169,0.603605501785079,1.44802330146496,-1.19654190770783,-1.02306014062526,-1.02306014062479,NaN,0.145026496130423,-0.159909844213487,1.21118449306608,-1.4527516849376,1.21118449306326,-1.25377549530206,1.24677021700383,-0.535056343718729,NaN,1.26462035198941,0.42332379074546,-1.58838877586409,-0.630737765112787,-1.58838877586405,-0.0527126144054341,-1.79486269892634,-2.04374245532279,0.569906368655013,-0.253055250367434,NaN,-0.000363956710110595,0.000363956710975364,0.965826549154586,0.412268920216731,0.0457157918262554,0.452946898249278,NaN,-1.76057878857134,-1.50426171630167,-0.346238806342418,1.17176342250501,1.17176342250526,-0.321702661304957,0.767999186709279,0.0765607611835981,NaN,0.725858616386935,0.304912918924372,0.363064279062369,1.64596734121005,1.64596734121177,-0.720332030460742,0.720332030460684,-0.344334451127172
1105.6128,1.49091154115401,0.599633913604026,1.45513126228638,-1.22691415266652,-1.03613191842031,-1.03613191841983,NaN,0.140118448321496,-0.18301989105285,1.22846698157342,-1.46593322266107,1.22846698157059,-1.2843720488128,1.24775816023266,-0.56639497909439,NaN,1.24817522313284,0.401027538346005,-1.62451451011339,-0.636956577291768,-1.62451451011336,-0.0847512681044437,-1.78181891364815,-2.06715737595334,0.533310087399882,-0.278446942986642,NaN,0.0347556085956023,-0.0347556085947355,0.96477960309119,0.410597644597758,0.0866406980006844,0.482102330011349,NaN,-1.81757072491144,-1.59197479243119,-0.364605198144171,1.13289047767392,1.13289047767417,-0.313727442375086,0.791157365209855,0.0976952334767759,NaN,0.746630911609338,0.316135176309895,0.305616129573186,1.67951917465926,1.67951917466102,-0.734914942839403,0.734914942839325,-0.368023854597946
1105.7152,1.50548271676718,0.595339905548353,1.46237885882461,-1.25777904313007,-1.04942099966542,-1.04942099966495,NaN,0.135058567228421,-0.205373485278045,1.24521661784605,-1.47797365205154,1.24521661784322,-1.31387606761238,1.24774807006183,-0.597212472358826,NaN,1.23003952568123,0.37671798165083,-1.65913856762146,-0.643131580642242,-1.65913856762144,-0.116057486016571,-1.76826107428316,-2.08914028729355,0.495995356953233,-0.303638343748601,NaN,0.0701974031568617,-0.070197403155994,0.963222721228208,0.408872442960982,0.126088481025439,0.510089469820082,NaN,-1.87350231519534,-1.67904052682316,-0.383183063946947,1.09465447065943,1.09465447065969,-0.304507162561515,0.814470711364613,0.120240469607137,NaN,0.765496005383841,0.326164021636739,0.247681603162965,1.71145301670286,1.71145301670467,-0.748670043404254,0.748670043404161,-0.392253548912074
1105.8176,1.52052535084539,0.590780795589793,1.46977430613489,-1.28903142352677,-1.06282898016301,-1.06282898016254,NaN,0.129906000502096,-0.22688520359242,1.26143541687588,-1.48887545607082,1.26143541687304,-1.34229072483867,1.24664956154893,-0.627568268083525,NaN,1.21021576899083,0.350383422962926,-1.69221821109597,-0.649229513630834,-1.69221821109596,-0.146613597173205,-1.75416010253704,-2.10963822989643,0.458029147243606,-0.328566148675291,NaN,0.105864624492183,-0.105864624491315,0.961159631693109,0.407108937974207,0.163996889940592,0.536877246945067,NaN,-1.92829597204337,-1.76528642567813,-0.401906028282017,1.05706251736662,1.05706251736688,-0.294056619297118,0.837881853507617,0.144149394369213,NaN,0.782341967521985,0.334837948644673,0.18937959546426,1.74171539635499,1.74171539635684,-0.761504347076002,0.761504347075893,-0.41698669972116
1105.92,1.53598819120073,0.586016734541262,1.47732304939199,-1.32056138323745,-1.07625025382033,-1.07625025381987,NaN,0.124721753847952,-0.247469860889613,1.27712931730626,-1.49864470416,1.27712931730342,-1.3696225483212,1.24436995400427,-0.657526739869669,NaN,1.18871321197413,0.322020057794476,-1.72371324053401,-0.65521614504381,-1.72371324053402,-0.176406895312518,-1.73948497447669,-2.12860195617875,0.419481788449128,-0.353167223792792,NaN,0.141657533064927,-0.141657533064056,0.958596600951702,0.405325519255087,0.200309711072214,0.562441950619011,NaN,-1.98187524888605,-1.85053727020798,-0.420706893667473,1.02011595245067,1.02011595245095,-0.282393966477016,0.861331073823339,0.169370077119914,NaN,0.797059157616651,0.341995005801268,0.13083107564155,1.77026078961553,1.77026078961742,-0.773327354320444,0.773327354320333,-0.442185361941367
1106.0224,1.55181333596867,0.5811103532525,1.48502758369277,-1.3522546232744,-1.08957259757864,-1.08957259757819,NaN,0.119568157191265,-0.267042879887503,1.29230815668657,-1.5072909942042,1.29230815668373,-1.39588142503339,1.24081464228179,-0.687156964418507,NaN,1.16554783945704,0.291632207900529,-1.7535860057421,-0.661056384781959,-1.75358600574212,-0.205429672446883,-1.72420286359332,-2.14598612798213,0.380426566500749,-0.377378823266616,NaN,0.177473997715916,-0.177473997715045,0.95554244149438,0.403543487235726,0.2349766386132,0.586767278506184,NaN,-2.03416478873659,-1.93461533343501,-0.439517993905805,0.983810303343325,0.983810303343605,-0.269540627732769,0.884756530677428,0.195845945501165,NaN,0.809540653058054,0.347473498123512,0.072158762720367,1.79705154248205,1.79705154248399,-0.7840517018637,0.784051701863583,-0.467810434710563
1106.1248,1.5679363544034,0.576126394433221,1.49288728572913,-1.38399285146143,-1.10267782550442,-1.10267782550398,NaN,0.114508336934239,-0.285520652613446,1.30698559401111,-1.5148273775745,1.30698559400826,-1.42108058814593,1.23588748473592,-0.716532467082278,NaN,1.14074230445146,0.259232511075561,-1.78180141660666,-0.666714418990471,-1.78180141660669,-0.233679191690879,-1.70827932343917,-2.16174948613257,0.340939302986538,-0.401138794306828,NaN,0.213210092824491,-0.213210092823619,0.95200848497464,0.401787149731631,0.26795311026235,0.609844310820885,NaN,-2.08509025069268,-2.01734059761632,-0.458271551185585,0.948135329649367,0.948135329649649,-0.255521202831997,0.908094501323806,0.223516017606308,NaN,0.81968268800821,0.351112715816433,0.0134868051562198,1.82205776462498,1.82205776462697,-0.793593759670067,0.79359375966994,-0.493821648787252
1106.2272,1.5842864591901,0.571131342374772,1.50089828006828,-1.41565420335057,-1.11544247237756,-1.11544247237713,NaN,0.109605711115013,-0.302820885585245,1.32117899861273,-1.52127026973779,1.32117899860989,-1.44523660294148,1.22949122375179,-0.745730945997176,NaN,1.11432583919234,0.224842053353652,-1.8083269811734,-0.6721538652415,-1.80832698117344,-0.261157624995564,-1.69167848031833,-2.17585498967856,0.301097938065257,-0.424385762434262,NaN,0.248760769580444,-0.248760769579571,0.948008483641431,0.400083854073609,0.29920012145772,0.631671402900506,NaN,-2.13457819231248,-2.09853097132341,-0.476900029086957,0.913075135495598,0.913075135495886,-0.24036338062924,0.931279651995185,0.252315142115659,NaN,0.827385114713058,0.352753672369263,-0.0450595231800431,1.84525721512785,1.84525721512989,-0.801874192175221,0.801874192175083,-0.520177573619582
1106.3296,1.60078674845248,0.566193063249605,1.50905336146918,-1.44711368432673,-1.12773848158815,-1.12773848158774,NaN,0.104923521317607,-0.318862923657295,1.33490932790618,-1.5266393373225,1.33490932790334,-1.46836936559645,1.22152793686817,-0.774833990654903,NaN,1.08633413293918,0.188490427688994,-1.83313289790093,-0.677337943884235,-1.83313289790098,-0.287871970548844,-1.67436322122596,-2.18826992588331,0.260982129377983,-0.447059300488629,NaN,0.284020625347093,-0.284020625346222,0.943558401654779,0.398463953436186,0.328684012316852,0.652253990407855,NaN,-2.18255589768562,-2.17800250813381,-0.495336475248669,0.878608350563597,0.878608350563891,-0.224097870190537,0.954245340529992,0.282174236835113,NaN,0.832551897139785,0.352239837595831,-0.103354106169685,1.86663518700537,1.86663518700748,-0.808818524636416,0.808818524636266,-0.546835631824383
1106.432,1.61735451359547,0.561380456848425,1.51734197112449,-1.47824363089021,-1.13943390247273,-1.13943390247233,NaN,0.100524406653748,-0.333568055607421,1.34820100454983,-1.53095735398379,1.348201004547,-1.4905021106355,1.21189950817579,-0.803926796939714,NaN,1.05680917774036,0.150215721225054,-1.85619219701106,-0.682229662353058,-1.85619219701113,-0.313833939294915,-1.65629539120344,-2.19896599416338,0.220672863453174,-0.469100091648851,NaN,0.318884757142085,-0.318884757141219,0.938676101174996,0.3969607245873,0.356376217261612,0.671604317091698,NaN,-2.22895116710133,-2.2555696336299,-0.513514854161371,0.844708366020253,0.844708366020554,-0.20675835306304,0.976923942927718,0.313020517774742,NaN,0.835091630358434,0.349417859895665,-0.161270257311773,1.88618438324846,1.88618438325064,-0.814357712977239,0.814357712977078,-0.573752123437877
