time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22
1246.1056,-0.396219996396639,-0.861561028289941,-0.874443044635731,-0.651029974014223,-0.0981252854510012,-0.0981252854503089,-0.851883570044724,-1.07595830324404,-0.996849207767713,1.00326942827249,-1.34589172563482,1.0032694282732,0.333163993139066,0.556769463558112,1.21799335697433,NaN,NaN,-0.643261232949769,0.205213402574112,-0.42938179137396,NaN,NaN,0.186133165757494,NaN,-0.752949031403279,0.392834589979578,NaN,NaN,-0.795251999638652,-0.0510756643751729,0.0421156641004731,0.792056676357929,0.625050271151512,1.27759879297805,0.940461697688854,1.53491123683412,-0.208373539949786,-0.248890736855121,-0.24889073685583,1.13934157861543,NaN,NaN,NaN,-0.882367708627722,-0.374423937439503,-0.583450625884044,-0.118928841994473,-0.118928841994417,-0.612583941917919,0.612583941918278,0.0830578191656318
1246.208,-0.371765566168597,-0.876997550988438,-0.859806197440529,-0.674056081410612,-0.115899960847549,-0.115899960846854,-0.83141073720125,-1.06339007562827,-0.979770775764964,0.970439343332143,-1.3373065638811,0.970439343332809,0.304552786250425,0.579742038242462,1.19617527239854,NaN,NaN,-0.667633700603947,0.15824018363671,-0.441339568496947,NaN,NaN,0.192887172970699,NaN,-0.769056408176682,0.380636644214419,NaN,NaN,-0.804997956660043,-0.0388579217980498,0.0273902668428157,0.787125822214833,0.604089618181791,1.29117285808674,0.9186444894192,1.53472896774574,-0.23164874431865,-0.245830532468736,-0.245830532469444,1.14404835147007,NaN,NaN,NaN,-0.891444438895413,-0.41323592527331,-0.561810380283824,-0.12924848969537,-0.129248489695306,-0.63581691187677,0.63581691187714,0.0605472182631997
1246.3104,-0.347750234941713,-0.891956083173105,-0.845317044422206,-0.697615116349453,-0.132762785037076,-0.132762785036382,-0.810492855563908,-1.05039314073467,-0.962240606408421,0.937428103385324,-1.32933625930395,0.937428103385948,0.276311728110645,0.603080319381596,1.1754146769326,NaN,NaN,-0.690784226023709,0.110633029185255,-0.453695354329366,NaN,NaN,0.201356640110874,NaN,-0.78630095458513,0.369130184644433,NaN,NaN,-0.813680681712424,-0.0263344937350592,0.012608465757789,0.781650924396877,0.582667207261715,1.30444017654551,0.896615076472827,1.53418522086014,-0.255105754658238,-0.243571174408753,-0.243571174409458,1.14884442587134,NaN,NaN,NaN,-0.899971828846094,-0.452048382482417,-0.539604485150428,-0.140016516118442,-0.140016516118369,-0.6586962695212,0.658696269521579,0.0373848372391442
1246.4128,-0.324182731233689,-0.906401592113395,-0.830963885154067,-0.721677661781986,-0.148693104854401,-0.148693104853708,-0.789158682482106,-1.03699981210626,-0.944290276312458,0.904299295235988,-1.32196275228798,0.904299295236572,0.248486873801781,0.62672449699825,1.15571999119193,NaN,NaN,-0.712680107214331,0.0624949921785325,-0.466412575469823,NaN,NaN,0.211520018727089,NaN,-0.804597415211386,0.358285908451957,NaN,NaN,-0.821342050023431,-0.0135160788573847,-0.00217866479066607,0.775689252129475,0.560884916372501,1.31739189022091,0.87439987236117,1.53328642730108,-0.278711742486263,-0.24213240695849,-0.242132406959192,1.15368153679833,NaN,NaN,NaN,-0.907937094593968,-0.49084718400128,-0.516854640691895,-0.151160998598247,-0.151160998598166,-0.681191053915988,0.681191053916375,0.0136652042990935
1246.5152,-0.301069583944483,-0.920301712162272,-0.816734435651001,-0.746213526019805,-0.163671760432567,-0.163671760431878,-0.767437132967087,-1.02324121850897,-0.925950830318433,0.871114810993384,-1.31516125139964,0.871114810993928,0.221121809865608,0.650614257204301,1.13709484619839,NaN,NaN,-0.733293086213135,0.0139319439481374,-0.479453512091593,NaN,NaN,0.223345299440623,NaN,-0.823856255061867,0.348074456892983,NaN,NaN,-0.828025219381614,-0.000415728455250205,-0.0169206419661776,0.769301081733369,0.538846109711346,1.33001938773639,0.852029012379315,1.53204114988435,-0.302434074708455,-0.241529182112566,-0.241529182113262,1.15850820361045,NaN,NaN,NaN,-0.915326106708515,-0.529616296238804,-0.493583645924653,-0.16260613328097,-0.162606133280882,-0.703271565723803,0.703271565724204,-0.0105149173399757
1246.6176,-0.278415173279046,-0.933626740039931,-0.802615874572327,-0.771191780664158,-0.177681074236593,-0.177681074235906,-0.745357162948638,-1.00914722853497,-0.907252682177848,0.837934755363608,-1.30890080205043,0.837934755364118,0.194257625009549,0.6746889859367,1.11953827179078,NaN,NaN,-0.752599157247555,-0.034947496167543,-0.49277934783138,NaN,NaN,0.236790295938871,NaN,-0.843984085024364,0.338466476461408,NaN,NaN,-0.833774505778936,0.0129512324540737,-0.0315676763829516,0.762549318020201,0.516655242385843,1.34231445492048,0.829536282678125,1.53046016968472,-0.326240317279895,-0.241771725097112,-0.241771725097802,1.16327021175205,NaN,NaN,NaN,-0.922123561782549,-0.568337901980261,-0.469815472558534,-0.174272599171416,-0.174272599171319,-0.724909441930597,0.724909441931012,-0.0350569713054704
1246.72,-0.256221804725444,-0.94634959775118,-0.788594893012383,-0.796580790253172,-0.190704846186073,-0.190704846185391,-0.722947668095707,-0.994746393599838,-0.888225532793803,0.804817390248153,-1.30314490614526,0.804817390248625,0.167932901214103,0.698887953988926,1.10304489787525,NaN,NaN,-0.77057835177968,-0.084032074558146,-0.506350216414149,NaN,NaN,0.251802997947347,NaN,-0.864884092569621,0.329432665273818,NaN,NaN,-0.838635254037615,0.0265673018448124,-0.0460707557951592,0.755499102228713,0.494417476850943,1.35426942505412,0.806959020099719,1.52855655728183,-0.350098241995303,-0.242865627570744,-0.242865627571431,1.16791111039544,NaN,NaN,NaN,-0.928313175606912,-0.606992537373557,-0.445575324061092,-0.186077940314868,-0.186077940314763,-0.746077720103914,0.746077720104339,-0.0598610693486701
1246.8224,-0.234489802630189,-0.958445773517315,-0.77465775050871,-0.822348227250137,-0.202728353374511,-0.202728353373833,-0.700237395447329,-0.98006590673754,-0.86889830325496,0.771819114970122,-1.29785218560615,0.771819114970569,0.142183729627154,0.723150476922686,1.08760516847581,NaN,NaN,-0.787214509054029,-0.133208062225866,-0.520125248645186,NaN,NaN,0.268321995584463,NaN,-0.886456474174535,0.320943817762802,NaN,NaN,-0.842653704391606,0.0404129129523441,-0.0603817113328093,0.748217408026085,0.472238311275073,1.36587731926084,0.784337991646562,1.52634572536709,-0.37397583288208,-0.244811961548696,-0.244811961549381,1.17237272084098,NaN,NaN,NaN,-0.933877885360472,-0.645559235217524,-0.420889677319381,-0.197936966906694,-0.197936966906581,-0.766750906487369,0.766750906487801,-0.084826473845471
1246.9248,-0.213217617797491,-0.969893253123754,-0.760790339024496,-0.84846107194439,-0.213738361191996,-0.213738361191322,-0.67725486910414,-0.965131581610862,-0.849299085594158,0.738994478855781,-1.29297707926415,0.738994478856207,0.117043748507553,0.747416051361365,1.07320556568244,NaN,NaN,-0.802495042637319,-0.182359457388728,-0.534062621731715,NaN,NaN,0.28627697238755,NaN,-0.908598872343565,0.312970872223307,NaN,NaN,-0.845876856240956,0.0544665588080283,-0.0744532670482522,0.740772623506385,0.45022321743151,1.37713197451565,0.761717254101388,1.52384546091056,-0.397841291374818,-0.24760741392207,-0.247607413922758,1.17659565425982,NaN,NaN,NaN,-0.938800056938079,-0.684015676213802,-0.395786315636364,-0.209762176126154,-0.209762176126031,-0.786905057772566,0.786905057773007,-0.109852106440634
1247.0272,-0.192401949966299,-0.98067245235298,-0.746978261841946,-0.874885600618411,-0.223723153373223,-0.223723153372551,-0.654028334301127,-0.949967860090425,-0.82945511782647,0.706396229233954,-1.28847056990043,0.706396229234362,0.0925441963040251,0.77162447762427,1.05982884337892,NaN,NaN,-0.816410711537681,-0.231368228186322,-0.548119612119454,NaN,NaN,0.305589258252286,NaN,-0.93120682331215,0.305484959262595,NaN,NaN,-0.848352331746069,0.068704926994637,-0.0882390721593372,0.733234115932556,0.428477286476092,1.38802816733385,0.739143987987013,1.52107594048375,-0.421663040149595,-0.251244444455226,-0.251244444455912,1.18051984416565,NaN,NaN,NaN,-0.943061702091897,-0.722338349325062,-0.370294365592612,-0.221464194739391,-0.22146419473926,-0.806517877224429,0.806517877224872,-0.13483708609253
