time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22
2359.6032,0.0747843290394017,-0.909832538630727,-0.319836279722656,-1.01699645151853,-0.0941920960079002,-0.0941920960086144,NaN,0.659427927500086,1.18254677481607,-0.590435087209647,0.653280875909887,-0.59043508720956,-0.0104568166590891,0.255346522432482,0.180816816144725,-0.436818241929061,0.906901787013308,0.102133830631496,1.29482020415882,1.76637328725173,1.29482020415931,0.0223988590139523,-0.020975293132152,NaN,0.291881103341508,0.414349990211046,NaN,1.25108735406771,-1.25108735407028,-0.321816751490197,0.311854697828924,0.501927619438802,NaN,NaN,-0.0771153872917779,-0.506421719666577,0.153438102172825,0.353616188389459,0.35361618838921,-2.17089753086949,-0.605320711663858,-2.00491054644518,0.482319390901764,-0.292901383530724,0.438842320030155,-0.760450849887041,-1.61377384321162,-1.61377384321123,0.98395707006211,-0.983957070062711,-0.257686846003948
2359.7056,0.0860678069620753,-0.938155737933195,-0.32015880184348,-0.990365567039388,-0.104471631992254,-0.104471631992943,NaN,0.695840936622463,1.20490621453776,-0.614639141634026,0.633579450298186,-0.614639141633964,-0.0168392499630143,0.256434207068353,0.176789467236407,-0.423787058582033,0.931000284849884,0.130240664942748,1.31944447972677,1.76758771941514,1.31944447972727,0.00983379163604492,-0.0105526513775953,NaN,0.306042148359663,0.429081707656134,NaN,1.26485972064079,-1.26485972064338,-0.330662785669949,0.3147039522579,0.470030670889943,NaN,NaN,-0.120550238565352,-0.549827245857809,0.0930906287212252,0.375940291724518,0.375940291724253,-2.17236718361709,-0.629841613820705,-2.01616921344517,0.478456089736775,-0.340390453215892,0.419841751248128,-0.74487327352364,-1.59568438514831,-1.59568438514792,0.989809980290802,-0.989809980291393,-0.272075874855133
2359.808,0.0969070908839203,-0.963671986055906,-0.319724238107206,-0.963501540040406,-0.113828165527234,-0.113828165527901,NaN,0.734074300140813,1.22860596599803,-0.639913650933056,0.614727606707192,-0.63991365093302,-0.0233148255979083,0.257401436574642,0.172602581762381,-0.410693537122378,0.9545903510625,0.158102097653606,1.34435683637915,1.76895070202376,1.34435683637965,-0.0034462380841506,-0.000220647208333487,NaN,0.320200099647288,0.444716137635879,NaN,1.2774254009596,-1.27742540096221,-0.338743222241466,0.31620960398281,0.437586324717421,NaN,NaN,-0.16376613575344,-0.593782211185395,0.0326912298795271,0.400347193309519,0.400347193309244,-2.17232716507698,-0.653842960585312,-2.02599314503406,0.473914002066476,-0.388757356954119,0.399822721107723,-0.729267393225606,-1.57775706028411,-1.5777570602837,0.995498224779334,-0.995498224779919,-0.286367622251345
2359.9104,0.107371783350327,-0.986263501634027,-0.318405893159573,-0.936438547553406,-0.122287063984321,-0.122287063984977,NaN,0.774223196972407,1.25377959245468,-0.66615621432234,0.596847205051897,-0.666156214322336,-0.0298756033558768,0.258233896027545,0.168251589707804,-0.397642614353326,0.977506119457547,0.18550896179973,1.36953493654306,1.77043267520297,1.36953493654359,-0.0174635209448415,0.0100270771403375,NaN,0.334399432471066,0.461346440539605,NaN,1.28870607911424,-1.28870607911687,-0.346078575865974,0.316343347171801,0.404779343281707,NaN,NaN,-0.206680234835781,-0.638163528343062,-0.0275409379335087,0.426810809750631,0.426810809750337,-2.17069315315196,-0.677224216969719,-2.0342728363575,0.468630964219926,-0.437918745914799,0.378742838438492,-0.713681295014714,-1.5600320801177,-1.56003208011728,1.00102813468765,-1.00102813468822,-0.300496989394372
2360.0128,0.11753086122646,-1.00581863634924,-0.316080443014325,-0.909211828099729,-0.129878719670196,-0.129878719670831,NaN,0.816374744770974,1.2805530462734,-0.693256528617588,0.58005923685699,-0.693256528617615,-0.0365122416040776,0.258915887415176,0.163731959616922,-0.384737080725371,0.999586526748798,0.212257227591052,1.39495220980226,1.77200265549018,1.39495220980279,-0.032235690742302,0.0201988436973271,NaN,0.348687031207108,0.479068260015445,NaN,1.29862638063112,-1.29862638063378,-0.352695343603702,0.315081136981828,0.371802138825141,NaN,NaN,-0.24920914103369,-0.682841605395209,-0.0873897242778306,0.455296996351266,0.455296996350954,-2.16737741297334,-0.699883743290678,-2.04089556785995,0.462545164035183,-0.487784875681303,0.356562085554004,-0.69816109361104,-1.54254702752205,-1.54254702752161,1.00640657564022,-1.00640657564078,-0.314400751719757
2360.1152,0.127452270797931,-1.02223193802367,-0.312628398391961,-0.881857542291571,-0.136638950725415,-0.136638950726037,NaN,0.860606939871616,1.30904331872202,-0.721096440200863,0.564483271005653,-0.721096440200927,-0.0432138235896122,0.259429981398763,0.159039072683243,-0.37207675443691,1.0206763007305,0.238149455424357,1.42057737124151,1.77362822091196,1.42057737124206,-0.0477754639048763,0.0303047248997575,NaN,0.363111877914331,0.497979130472673,NaN,1.30711444705891,-1.3071144470616,-0.358626119012572,0.312403208284303,0.338853600443022,NaN,NaN,-0.291269173161664,-0.727680561441234,-0.146643172324135,0.485763354023761,0.485763354023439,-2.16228896906589,-0.721719183322213,-2.04574570396944,0.455595518715175,-0.538259755563574,0.333243186952713,-0.682751022407344,-1.52533663824263,-1.52533663824218,1.01164098199491,-1.01164098199543,-0.32801772977854
2360.2176,0.137202557241249,-1.03540427836072,-0.307934559526262,-0.854412681680304,-0.142609406336651,-0.142609406337262,NaN,0.906987640734798,1.33935715890392,-0.749549968595277,0.550236959511965,-0.749549968595384,-0.0499676771450442,0.259756703064464,0.154168126958414,-0.359757641289595,1.04062691978744,0.262996246120782,1.44637396192895,1.77527546941447,1.44637396192951,-0.0640904326769065,0.0403563323795765,NaN,0.377724736998885,0.518177889061713,NaN,1.31410249754791,-1.31410249755062,-0.3639096921775,0.308294027226092,0.306137843996708,NaN,NaN,-0.332776640116936,-0.772538484558515,-0.205094690030453,0.518159101823977,0.518159101823627,-2.1553338020206,-0.742627872320568,-2.04870501977077,0.447722024080308,-0.589241374773467,0.308751922712485,-0.667493511232112,-1.50843256487458,-1.50843256487411,1.01673937039454,-1.01673937039503,-0.341288967785033
2360.32,0.146846521530962,-1.04524303303898,-0.301888464488252,-0.826915029379631,-0.147837956626151,-0.147837956626751,NaN,0.955573602061791,1.37158987165972,-0.778483341147195,0.537435566184859,-0.778483341147348,-0.056759196789301,0.25987426694888,0.149114076167167,-0.347871102601787,1.05929751247548,0.28661764635981,1.47229990786668,1.77690895057697,1.47229990786724,-0.0811829137284624,0.0503665920986119,NaN,0.392577849490126,0.539764087831697,NaN,1.31952735661331,-1.31952735661604,-0.368591103030275,0.302742200885933,0.273862903911693,NaN,NaN,-0.373648120122947,-0.817267731044147,-0.262544186154764,0.552425018733904,0.552425018733533,-2.14641507741618,-0.762507253649752,-2.04965305730096,0.438866088990696,-0.64062201031792,0.2830574002005,-0.652429253542364,-1.49186315543683,-1.49186315543635,1.02171032874963,-1.02171032875009,-0.354157903980791
2360.4224,0.15644691397851,-1.0516623077146,-0.294384818300427,-0.799403181648836,-0.152379059159847,-0.152379059160449,NaN,1.00640955373774,1.40582419871721,-0.807755067488043,0.526191473779075,-0.807755067488243,-0.0635716850856625,0.25975838851403,0.143871610450823,-0.336503059802223,1.07655565107252,0.308844451734965,1.49830708858035,1.77849156869538,1.49830708858091,-0.0990498461128114,0.0603494909433301,NaN,0.407724645400675,0.562837400381334,NaN,1.32333090659171,-1.32333090659447,-0.372721600564027,0.295740384247467,0.242239407711292,NaN,NaN,-0.413800724018572,-0.86171525907167,-0.318799146462445,0.588493456691033,0.58849345669064,-2.13543343170774,-0.78125528764065,-2.04846752474374,0.428970865439271,-0.692288630859832,0.256132291206869,-0.637597267518598,-1.47565328096424,-1.47565328096374,1.02656298004287,-1.02656298004329,-0.366570511660194
2360.5248,0.166064168555816,-1.05458321000869,-0.285323898407343,-0.771916624911878,-0.156294100931778,-0.156294100932383,NaN,1.05952732733954,1.4421292920534,-0.837216076855845,0.51661364096199,-0.837216076856094,-0.0703862198848378,0.259382179523479,0.138435179529819,-0.325733259809998,1.09227800956061,0.329519364596942,1.52434091462096,1.77998446031639,1.52434091462152,-0.117682731268754,0.0703197995128396,NaN,0.42321947071261,0.587497015281941,NaN,1.32546044829479,-1.32546044829757,-0.376358467605155,0.287285220123612,0.211479269635865,NaN,NaN,-0.453152331259484,-0.905722992564162,-0.373675628787328,0.626288430342289,0.626288430341879,-2.12228734171843,-0.798770843626946,-2.04502475635329,0.417981577442321,-0.744123406216495,0.227953034931899,-0.62303495013941,-1.4598242302026,-1.45982423020208,1.0313069165994,-1.03130691659979,-0.37847539991882
