time,S1-D1,S1-D8,S1-D9,S1-D23,S2-D1,S2-D2,S2-D3,S2-D9,S2-D15,S3-D1,S3-D2,S3-D24,S4-D2,S4-D3,S4-D5,S4-D16,S5-D3,S5-D4,S5-D5,S5-D17,S6-D2,S6-D5,S6-D25,S7-D6,S7-D7,S7-D18,S8-D6,S8-D7,S8-D26,S9-D3,S9-D4,S9-D9,S9-D11,S9-D27,S10-D8,S10-D9,S10-D10,S10-D11,S10-D19,S11-D8,S11-D10,S11-D28,S12-D10,S12-D11,S12-D12,S12-D20,S13-D4,S13-D11,S13-D12,S13-D21,S14-D10,S14-D12,S14-D29,S15-D13,S15-D14,S15-D22,S16-D13,S16-D14,S16-D30
199.8848,-0.0283717664323313,0.0654446630389223,-0.0654446630403024,-1.11553704568832,-1.06563964449738,0.418708311859888,NaN,-0.130746864212168,NaN,0.962035337706774,1.35034097067145,-0.750995134146263,-0.75099513414638,-0.707658780772214,NaN,NaN,NaN,-0.44921833158195,NaN,NaN,0.412930292325618,1.73053055655162,NaN,-0.603472350759759,0.623171917415036,NaN,-0.672422899647022,-0.676129576147253,-0.761745886557588,0.11331551484258,-0.761745886557117,NaN,0.251117204093439,-1.55570662625104,-0.327482114815621,0.327482114816714,1.17816459231585,NaN,NaN,-0.475693708293699,-0.288921957661546,-1.0161584581977,-0.640332172498219,1.02378811921332,NaN,NaN,0.419722871266575,0.504673499418394,NaN,NaN,0.622924160132766,0.93250947580385,NaN,-0.22059977950691,-1.12422637690337,NaN,0.00735320660014993,-0.50444906418246,0.298654422274633
199.9872,-0.0341431004184271,0.117479849769531,-0.117479849770915,-1.17378759500854,-1.06544300983281,0.395102314847261,NaN,-0.123477296257423,NaN,0.982285796229346,1.3479557309157,-0.746932123162873,-0.746932123162966,-0.693448267205351,NaN,NaN,NaN,-0.462059786743222,NaN,NaN,0.41355483901623,1.76254117970269,NaN,-0.614390683934089,0.614791480607806,NaN,-0.679741412237593,-0.684596593658484,-0.812783270251671,0.10846281318111,-0.812783270251211,NaN,0.243175075252413,-1.57549728035482,-0.347525613510222,0.347525613511291,1.17865843105102,NaN,NaN,-0.493007029688282,-0.319627055405689,-1.03023443458804,-0.674447320441844,1.02945129751479,NaN,NaN,0.426867336087006,0.500227643681164,NaN,NaN,0.620622984112942,0.964950425023708,NaN,-0.223432148085869,-1.12273011317429,NaN,-0.00282789384672264,-0.514683471824962,0.317097625482128
200.0896,-0.0399412390640838,0.168662655032353,-0.168662655033745,-1.23077633895132,-1.06530634485704,0.371425227569067,NaN,-0.11639139945148,NaN,1.00250143359362,1.3441170557403,-0.741869266476001,-0.741869266476076,-0.678119594589689,NaN,NaN,NaN,-0.474738889541578,NaN,NaN,0.413598629698277,1.79320323701259,NaN,-0.62485714188945,0.605500931602084,NaN,-0.68630424245246,-0.692476347425006,-0.865396965850628,0.10321839604208,-0.86539696585018,NaN,0.234736786567155,-1.59489210219152,-0.367764508783599,0.367764508784645,1.17742326169319,NaN,NaN,-0.511069457103139,-0.35157408136855,-1.04350922351792,-0.709447094374127,1.0343002517629,NaN,NaN,0.433557201004824,0.495250947020199,NaN,NaN,0.617873378082696,0.996539418644819,NaN,-0.225701441132448,-1.12042029322405,NaN,-0.0127515498282716,-0.52486380079316,0.335386366545996
200.192,-0.0457528024441912,0.218804206336404,-0.218804206337803,-1.28628297744146,-1.06530926902556,0.347786127107868,NaN,-0.109521165336646,NaN,1.02265679649568,1.33882601380642,-0.735813752936505,-0.735813752936565,-0.661752772894339,NaN,NaN,NaN,-0.487223999831924,NaN,NaN,0.41307805999277,1.82244021595171,NaN,-0.634818531723755,0.595299015537944,NaN,-0.692088814310461,-0.69974305192301,-0.919546972210698,0.0975897352582198,-0.919546972210262,NaN,0.225860444440779,-1.61391452399468,-0.388155921390803,0.388155921391826,1.17442952628888,NaN,NaN,-0.529893422000914,-0.384749306521218,-1.05599054701489,-0.745321305054227,1.03833271100981,NaN,NaN,0.439775068185907,0.489783310861209,NaN,NaN,0.614710271968844,1.02717017752413,NaN,-0.227383745834054,-1.1173652326044,NaN,-0.022368841453158,-0.534988818125077,0.35346394514094
200.2944,-0.051564331255592,0.2677203815253,-0.267720381526708,-1.3400920032282,-1.06553102393417,0.324292545542087,NaN,-0.102897479283837,NaN,1.04272578039788,1.33208662215652,-0.728775321719607,-0.728775321719652,-0.644431638119696,NaN,NaN,NaN,-0.499483512019398,NaN,NaN,0.412013587364278,1.85018055445577,NaN,-0.644222643090672,0.584185826567519,NaN,-0.69707452679203,-0.706372174180591,-0.975185638923275,0.0915853260156081,-0.975185638922853,NaN,0.216606208855339,-1.63258673741612,-0.408655785544622,0.408655785545621,1.16965207926861,NaN,NaN,-0.549486133984152,-0.419134590088487,-1.06768965588966,-0.782056867440692,1.04154922550718,NaN,NaN,0.445505440359455,0.483865839216477,NaN,NaN,0.61116973641892,1.05674050161961,NaN,-0.228457030759049,-1.1136340046771,NaN,-0.0316318350998466,-0.545056690211131,0.371276045728924
200.3968,-0.0573623415505659,0.315232769554989,-0.315232769556403,-1.39199373900852,-1.06604982424909,0.301049892916062,NaN,-0.0965499553658198,NaN,1.06268166874391,1.32390581652644,-0.720766207536752,-0.720766207536778,-0.626243439719577,NaN,NaN,NaN,-0.51148597688757,NaN,NaN,0.410429568085122,1.87635762797924,NaN,-0.65301850215719,0.572162787715332,NaN,-0.701242812639937,-0.712340494481273,-1.03225751928441,0.085214691581096,-1.032257519284,NaN,0.207036140054681,-1.65092922477533,-0.429218991643069,0.429218991644044,1.16307035703797,NaN,NaN,-0.569849285090407,-0.454707125669896,-1.07862111840082,-0.819637484307262,1.04395316287523,NaN,NaN,0.450734883626858,0.477540739845758,NaN,NaN,0.60728890217763,1.08515293785512,NaN,-0.228901220696985,-1.10929604776838,NaN,-0.0404937930849517,-0.555064948163429,0.388771083648704
200.4992,-0.0631333730968175,0.361169525213875,-0.361169525215292,-1.44178524112487,-1.066942192241,0.278160957913175,NaN,-0.0905067932014993,NaN,1.08249715990523,1.31429341291787,-0.711801087358139,-0.711801087358148,-0.607278452935193,NaN,NaN,NaN,-0.523200207368404,NaN,NaN,0.408354021986727,1.90090960075669,NaN,-0.661156605218028,0.559232638165206,NaN,-0.704577179246783,-0.717626150343823,-1.09069924552735,0.0784883924141814,-1.09069924552695,NaN,0.197214057560039,-1.66896029743129,-0.449799508928929,0.44979950892988,1.15466853110748,NaN,NaN,-0.590978781197299,-0.491439222648417,-1.08880262314651,-0.858043368360737,1.04555067334204,NaN,NaN,0.45545214700921,0.470851215670151,NaN,NaN,0.603105876342702,1.11231533675069,NaN,-0.228698255151416,-1.10442080578159,NaN,-0.0489093644417447,-0.565010452784442,0.405900501827764
200.6016,-0.0688640289512727,0.40536610753516,-0.405366107536583,-1.48927106505777,-1.0682822991153,0.255725489938603,NaN,-0.0847946616137297,NaN,1.1021443806669,1.30326206091678,-0.701897021420128,-0.701897021420115,-0.587629616097676,NaN,NaN,NaN,-0.534595368353529,NaN,NaN,0.405818335414227,1.92377917343535,NaN,-0.66858913212175,0.545399423646787,NaN,-0.70706323422408,-0.722208665850755,-1.15043943914905,0.0714180350560622,-1.15043943914867,NaN,0.187205412102528,-1.68669565250681,-0.470350497454623,0.470350497455551,1.1444356402869,NaN,NaN,-0.612864511044438,-0.529298123161954,-1.09825478095671,-0.897250997619152,1.04635061961344,NaN,NaN,0.459648246030134,0.463841353459099,NaN,NaN,0.598659652635127,1.13814129597675,NaN,-0.227832128769026,-1.09907740008681,NaN,-0.0568347556122434,-0.574889360731479,0.422619005601236
200.704,-0.0745410038131116,0.447665890888412,-0.447665890889839,-1.53426388644674,-1.07014133127812,0.233839863628989,NaN,-0.0794386095605961,NaN,1.12159488589735,1.29082719716903,-0.691073386051482,-0.691073386051452,-0.56739218857941,NaN,NaN,NaN,-0.545641051950712,NaN,NaN,0.402856915118979,1.94491326216687,NaN,-0.675270134067724,0.530668492506529,NaN,-0.708688694604187,-0.726068964910228,-1.21139865911423,0.0640162735941646,-1.21139865911386,NaN,0.177077168846766,-1.70414795252189,-0.490824412038715,0.490824412039621,1.13236569998401,NaN,NaN,-0.635490161687848,-0.56824584702551,-1.10700091305583,-0.937232892253602,1.04636446895175,NaN,NaN,0.463316522770218,0.456556018710851,NaN,NaN,0.59399001431544,1.16255048942563,NaN,-0.226288909602103,-1.09333433080183,NaN,-0.0642278816652182,-0.58469709449005,0.438884722160507
200.8064,-0.0801511010902454,0.487920641623377,-0.487920641624809,-1.57658497252433,-1.07258689450125,0.212596825082936,NaN,-0.0744620012528986,NaN,1.14081964494176,1.27700701084287,-0.679351803720237,-0.67935180372019,-0.546663425047813,NaN,NaN,NaN,-0.556307338580997,NaN,NaN,0.399506807213862,1.9642626386859,NaN,-0.681155691376012,0.515046504461587,NaN,-0.709443378733611,-0.729189367673342,-1.2734893844897,0.0562967981731677,-1.27348938448934,NaN,0.166897696383054,-1.72132643080071,-0.511173096828066,0.511173096828949,1.11845779440156,NaN,NaN,-0.658833086336441,-0.608239055673648,-1.11506682211364,-0.977957403228848,1.04560614891345,NaN,NaN,0.466452688785008,0.449040765130787,NaN,NaN,0.589137431406183,1.18546887941536,NaN,-0.224056732258031,-1.08725921252834,NaN,-0.0710484999315098,-0.594428318019517,0.45465927717458
200.9088,-0.0856812404840474,0.525990859727364,-0.525990859728799,-1.61606450413854,-1.07568246673735,0.192085316148312,NaN,-0.0698864726896082,NaN,1.15978901557081,1.26182242515521,-0.666756079414069,-0.666756079414011,-0.525542264248546,NaN,NaN,NaN,-0.566564842190268,NaN,NaN,0.395807293242412,1.98178155526226,NaN,-0.686204043884957,0.498541455394331,NaN,-0.709319185186157,-0.731553574707009,-1.336616028484,0.0482743122844115,-1.33661602848365,NaN,0.156736655266993,-1.73823652907695,-0.531347870019847,0.531347870020708,1.10271616248195,NaN,NaN,-0.682864225930579,-0.649228930164794,-1.12248054629192,-1.01938850809372,1.04409187305581,NaN,NaN,0.469054845560937,0.441341763883895,NaN,NaN,0.584142953964901,1.20682880880052,NaN,-0.221125767431889,-1.08091855540604,NaN,-0.0772583275368814,-0.604076917483871,0.469907790817318
201.0112,-0.0911184577946808,0.561745992000217,-0.561745992001654,-1.65254175646709,-1.07948690632094,0.172390368816703,NaN,-0.0657319083948655,NaN,1.17847270632849,1.24529708491646,-0.653312153921478,-0.653312153921411,-0.504129032781679,NaN,NaN,NaN,-0.576384738595388,NaN,NaN,0.391799470268626,1.99742737645479,NaN,-0.690375699816138,0.481162716856252,NaN,-0.708310064265803,-0.733146644425935,-1.40067498010363,0.0399645082034889,-1.4006749801033,NaN,0.146664885388224,-1.75487957317591,-0.551299596464707,0.551299596465546,1.08515027991905,NaN,NaN,-0.707548077368984,-0.691161064447161,-1.12927209379831,-1.06148561415639,1.04183994668437,NaN,NaN,0.4711234723984,0.433505749644553,NaN,NaN,0.579048100976355,1.22656896912562,NaN,-0.217488175441606,-1.07437759843163,NaN,-0.0828211426703877,-0.613635984172385,0.484598802857778
201.1136,-0.0964498985958134,0.595064527379695,-0.595064527381134,-1.68586515150674,-1.08405401802782,0.153593060102142,NaN,-0.0620164371927372,NaN,1.1968397284161,1.22745733337409,-0.639048082449368,-0.639048082449299,-0.48252516293995,NaN,NaN,NaN,-0.585738779267405,NaN,NaN,0.387525814976214,2.01116023570594,NaN,-0.693633526103477,0.462921088533854,NaN,-0.70641198376892,-0.733954964575883,-1.46555467007154,0.031384047495018,-1.46555467007123,NaN,0.136754296366994,-1.77125248795249,-0.570978745164819,0.570978745165636,1.06577492407976,NaN,NaN,-0.732842696963341,-0.733975380026956,-1.13547315306486,-1.10420337308566,1.0388705618385,NaN,NaN,0.472661375989991,0.425579972582819,NaN,NaN,0.573894744498316,1.24463424250546,NaN,-0.213138054703435,-1.06770019427161,NaN,-0.0877028682672697,-0.623097797069687,0.498704137847313
201.216,-0.101662807778433,0.625833984453257,-0.625833984454697,-1.71589219349048,-1.08943217913,0.135770519027474,NaN,-0.0587564451262681,NaN,1.2148583388279,1.20833216810863,-0.623994039919394,-0.623994039919319,-0.460832919805167,NaN,NaN,NaN,-0.59459929441496,NaN,NaN,0.383029727283543,2.02294272696146,NaN,-0.695942820966359,0.443828862602812,NaN,-0.703622888812236,-0.733966216307625,-1.53113566401367,0.0225505439900348,-1.53113566401337,NaN,0.127077762382891,-1.78734755161216,-0.590335433631178,0.590335433631973,1.04461020468872,NaN,NaN,-0.758699732873398,-0.777606069842129,-1.14111677769439,-1.14749151400601,1.03520558722285,NaN,NaN,0.473673602536145,0.417612145401909,NaN,NaN,0.568724991460238,1.26097542313937,NaN,-0.208071392709162,-1.06094874130827,NaN,-0.0918716368762878,-0.63245380516565,0.512198719449821
201.3184,-0.106744516254883,0.653950797180182,-0.653950797181621,-1.74248929399827,-1.09566403062212,0.118995979833687,NaN,-0.0559666039843404,NaN,1.23249597712228,1.18795317628882,-0.608182348936583,-0.608182348936509,-0.439155133271182,NaN,NaN,NaN,-0.602939187664301,NaN,NaN,0.378355052732101,2.03273963535471,NaN,-0.697271371037196,0.423899896568373,NaN,-0.699942656020965,-0.733169331102904,-1.59729079049141,0.0134825427130261,-1.59729079049112,NaN,0.117709016997565,-1.80315219315947,-0.609319463945012,0.609319463945786,1.02168155352923,NaN,NaN,-0.785064487811244,-0.821981577689402,-1.14623705624345,-1.19129470472573,1.03086835564333,NaN,NaN,0.474167319213274,0.409650381242193,NaN,NaN,0.563581066977446,1.27554883900313,NaN,-0.202286019421142,-1.05418415645715,NaN,-0.0952978361120684,-0.641694611781147,0.525060340026497
