time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
1766.8096,1.2945570641442e-08,3.04117516070046e-08,,-9.98422107374102e-08,-1.46371706056827e-08,-1.46371706056959e-08,,-1.17349825785218e-08,8.12054424953994e-08,4.2257180873114e-07,-2.51780959077866e-07,4.2257180873095e-07,3.87884257342396e-08,-1.08176846413775e-07,-6.93884206794481e-08,-2.48603663591995e-07,5.95889679977616e-08,-1.89014695594007e-07,2.26828556157977e-07,-1.25556982802998e-07,2.26828556158078e-07,-1.50927137383748e-07,2.4565111397656e-08,-1.26362025986139e-07,-2.03943478019105e-07,1.93215662313692e-08,1.93215662312508e-08,-2.33592644709904e-08,2.33592644712266e-08,2.54831720147758e-08,-2.55720685911722e-07,-1.26427228055355e-07,-3.82147913966735e-07,-7.71016186425359e-08,-1.03448927026071e-07,-1.8055054566861e-07,1.16331440350078e-08,-4.32394142462563e-08,-4.32394142461682e-08,-3.95021289159562e-08,2.15866696142654e-08,-1.79154593017177e-08,2.6926657305548e-07,-7.86178280366261e-08,1.90648745018591e-07,8.32769329701425e-08,-5.64696436194177e-08,-5.64696436194805e-08,,4.75695236640077e-08,,0,1,0,0,103,956.796601941748,553.073300970874,2009.53883495146,957.169902912621,956.423300970874,556.493203883495,549.653398058252,2269.8640776699,1749.21359223301,0
1766.912,2.18155469118061e-08,2.32683205858286e-08,,-1.07673769656726e-07,-1.69423533755093e-08,-1.69423533755212e-08,,-1.47316309663827e-08,7.59710648245319e-08,4.33706720890817e-07,-2.52429210905582e-07,4.3370672089063e-07,4.65264275038403e-08,-1.14598035460902e-07,-6.80716079569802e-08,-2.17528582846222e-07,3.86981161789817e-08,-1.78830466667023e-07,2.46540171548782e-07,-1.30695125505681e-07,2.46540171548881e-07,-1.47014714984801e-07,1.42144922722265e-08,-1.32800222712623e-07,-2.01508846289544e-07,2.6511786883407e-08,2.65117868832928e-08,-2.16035532917434e-08,2.16035532919846e-08,2.36179567452693e-08,-2.3958127000036e-07,-1.07033144130996e-07,-3.46614414131004e-07,-6.75734283666735e-08,-1.05437170266914e-07,-1.73010598633591e-07,1.01614042234437e-08,-3.81198494553861e-08,-3.81198494552977e-08,-3.54884309698204e-08,2.32901842598633e-08,-1.21982467099882e-08,2.15297112727956e-07,-3.91536845685676e-08,1.76143428159126e-07,7.34469569467098e-08,-5.61498670375365e-08,-5.61498670375979e-08,,4.82091744163639e-08,,0,1,0,0.102399999999989,102,957.864215686275,552.603431372549,2014.8137254902,959.38431372549,956.344117647059,555.951960784314,549.254901960784,2270.96078431373,1758.66666666667,0
1767.0144,3.04848883739639e-08,1.77513182214536e-08,,-1.17175813099661e-07,-2.07275360693511e-08,-2.07275360693621e-08,,-1.89895764181665e-08,6.71876225401337e-08,4.42990366218695e-07,-2.52743776155037e-07,4.42990366218511e-07,5.45934374277919e-08,-1.19899637715968e-07,-6.53062002881014e-08,-1.87481812265448e-07,1.81661235994678e-08,-1.69315688665773e-07,2.64349353525414e-07,-1.33902383626206e-07,2.64349353525512e-07,-1.41807316845637e-07,4.75908004734636e-09,-1.37048236798342e-07,-1.97096638586438e-07,3.30965550897768e-08,3.30965550896692e-08,-1.93966174077312e-08,1.93966174079771e-08,2.32517690877441e-08,-2.2366932858545e-07,-8.99253971739869e-08,-3.13594725759078e-07,-5.87211929660788e-08,-1.0734223791766e-07,-1.66063430883744e-07,9.28822727007307e-09,-3.43768207323342e-08,-3.43768207322464e-08,-3.21847718772473e-08,2.46030788231552e-08,-7.58169305412761e-09,1.63897110100662e-07,-1.74187553482339e-09,1.62155234565574e-07,6.37474145215653e-08,-5.56229188489223e-08,-5.56229188489823e-08,,4.75347729247705e-08,,0,1,0,0.204799999999977,103,960.059223300971,546.018932038835,2016.72815533981,962.401941747573,957.716504854369,548.460194174757,543.577669902913,2270.31067961165,1763.14563106796,0
1767.1168,3.869133447799e-08,1.42046046407298e-08,,-1.27972463957641e-07,-2.57409520630399e-08,-2.57409520630503e-08,,-2.42484374109997e-08,5.52149217680545e-08,4.50948790755076e-07,-2.52651247255716e-07,4.50948790754894e-07,6.26681117560333e-08,-1.23955789238574e-07,-6.12876774824732e-08,-1.59089457777793e-07,-1.43054080090026e-09,-1.60519998578495e-07,2.79802906320513e-07,-1.35601357659103e-07,2.79802906320609e-07,-1.35765027847932e-07,-3.23841365046889e-09,-1.39003441498454e-07,-1.90923730255582e-07,3.91256625218347e-08,3.91256625217354e-08,-1.67680723743922e-08,1.67680723746421e-08,2.42368463125015e-08,-2.08610414958849e-07,-7.54176804185839e-08,-2.84028095377071e-07,-5.06376356853112e-08,-1.0913982159908e-07,-1.59777457284398e-07,9.00970162153664e-09,-3.19315821450086e-08,-3.19315821449225e-08,-2.95581107136941e-08,2.56133795833137e-08,-3.94473113042016e-09,1.16599897582575e-07,3.23983796792917e-08,1.48998277261601e-07,5.42716112625261e-08,-5.48438073575526e-08,-5.4843807357611e-08,,4.5774987657974e-08,,0,0,0,0.307199999999966,102,964.408333333333,538.273529411765,2014.19607843137,969.36568627451,959.450980392157,539.811764705882,536.735294117647,2269.6568627451,1758.73529411765,0
1767.2192,4.61423430662151e-08,1.27870089569361e-08,,-1.39616886141394e-07,-3.16083642333675e-08,-3.16083642333772e-08,,-3.01289790407484e-08,4.07962255287629e-08,4.58054152706554e-07,-2.52114425273356e-07,4.58054152706373e-07,7.04033985716589e-08,-1.26713567782317e-07,-5.63101692105987e-08,-1.32812068662905e-07,-1.9605480506221e-08,-1.52417549168938e-07,2.9271653026327e-07,-1.36330080406734e-07,2.92716530263366e-07,-1.29386736003202e-07,-9.33319426153366e-09,-1.38719930264792e-07,-1.83388557893254e-07,4.46115984970748e-08,4.46115984969848e-08,-1.37501189789194e-08,1.37501189791727e-08,2.62808129774888e-08,-1.94925056244838e-07,-6.35516714301948e-08,-2.58476727674669e-07,-4.33167995435135e-08,-1.10823264497315e-07,-1.54140064040837e-07,9.29177304115049e-09,-3.06263786988791e-08,-3.06263786987957e-08,-2.75316160537397e-08,2.64058245566609e-08,-1.12579149712284e-09,7.44741713215506e-08,6.23863500453273e-08,1.36860521366611e-07,4.51126949518564e-08,-5.37774230314785e-08,-5.37774230315354e-08,,4.32305933252241e-08,,0,0,0,0.409599999999955,102,967.410294117647,540.068137254902,1990.97058823529,971.919607843137,962.900980392157,540.956862745098,539.179411764706,2254.39215686275,1727.54901960784,0
1767.3216,5.2545670271965e-08,1.34747974179109e-08,,-1.51601228161901e-07,-3.78727213024365e-08,-3.78727213024461e-08,,-3.61814097314392e-08,2.49259580577332e-08,4.64616832641544e-07,-2.51101031785003e-07,4.64616832641365e-07,7.74419869326813e-08,-1.28190195973417e-07,-5.07482090406836e-08,-1.08965947491828e-07,-3.59893978560185e-08,-1.44955345347668e-07,3.03117626558956e-07,-1.36666301768581e-07,3.03117626559052e-07,-1.23184219155621e-07,-1.32258670168791e-08,-1.36410086172558e-07,-1.74985513104287e-07,4.95320863124333e-08,4.95320863123536e-08,-1.03751178024103e-08,1.03751178026671e-08,2.89912060689733e-08,-1.82969724243473e-07,-5.41267522643808e-08,-2.3709647650749e-07,-3.66969166249197e-08,-1.12401436258981e-07,-1.49098352883911e-07,1.00670892094504e-08,-3.02485887045037e-08,-3.02485887044232e-08,-2.60020372304458e-08,2.70600012110815e-08,1.05796398058771e-09,3.80657670318247e-08,8.77715173395475e-08,1.25837284371103e-07,3.63475336393878e-08,-5.23956150630338e-08,-5.23956150630889e-08,,4.02338483388457e-08,,0,0,0,0.511999999999944,103,969.267475728155,539.645631067961,1975.7572815534,973.203883495146,965.331067961165,541.045631067961,538.245631067961,2244.46601941748,1707.04854368932,0
1767.424,5.76358166321972e-08,1.61180113073712e-08,,-1.63396310694128e-07,-4.40573420953272e-08,-4.40573420953363e-08,,-4.1953913681029e-08,8.66093450523141e-09,4.70759246461697e-07,-2.49557118707493e-07,4.7075924646152e-07,8.34540614950702e-08,-1.28446927710764e-07,-4.49928662156488e-08,-8.77373410137224e-08,-5.03423566795189e-08,-1.38079697693073e-07,3.11170147755871e-07,-1.37153158274514e-07,3.11170147755966e-07,-1.17637384169189e-07,-1.47738144460854e-08,-1.32411198615336e-07,-1.66232377843567e-07,5.38458041659333e-08,5.3845804165864e-08,-6.68079033805739e-09,6.68079033831746e-09,3.19414326727571e-08,-1.72887743181779e-07,-4.67497648510622e-08,-2.19637508032479e-07,-3.07039496079125e-08,-1.13886713114159e-07,-1.44590662722083e-07,1.12473153240717e-08,-3.05553397231492e-08,-3.05553397230718e-08,-2.48611970813817e-08,2.76475578834668e-08,2.7863608020331e-09,7.41797113556232e-09,1.08540590328439e-07,1.15958561463731e-07,2.80300880949657e-08,-5.06791997845222e-08,-5.06791997845759e-08,,3.70985041252776e-08,,0,0,0,0.614399999999932,102,969.552450980392,540.050980392157,1959.84803921569,972.336274509804,966.76862745098,541.366666666667,538.735294117647,2228.78431372549,1690.91176470588,0
1767.5264,6.11818407223689e-08,2.05213056669416e-08,,-1.7450706007065e-07,-4.9735044584247e-08,-4.97350445842555e-08,,-4.7058837967758e-08,-7.05414900156258e-09,4.76455175584972e-07,-2.47393596940279e-07,4.76455175584796e-07,8.81759108448166e-08,-1.27553237329124e-07,-3.93773264842698e-08,-6.91815706233358e-08,-6.25572080979483e-08,-1.31738778721124e-07,3.17093820918241e-07,-1.38216475581792e-07,3.17093820918336e-07,-1.13138431208996e-07,-1.39930714147158e-08,-1.27131502623775e-07,-1.57615836005388e-07,5.75124919102048e-08,5.75124919101457e-08,-2.7178017344158e-09,2.71780173467895e-09,3.47412895930016e-08,-1.64601218790419e-07,-4.08960593831369e-08,-2.05497278173195e-07,-2.52755240185472e-08,-1.15286071412891e-07,-1.40561595431451e-07,1.27509766920762e-08,-3.13016062412024e-08,-3.13016062411281e-08,-2.40106754605551e-08,2.82264561214054e-08,4.21578066079459e-09,-1.78568171563836e-08,1.25057408435014e-07,1.07200591278358e-07,2.0200548574938e-08,-4.86246352490552e-08,-4.86246352491073e-08,,3.40653403590525e-08,,0,0,0,0.716799999999921,103,970.065048543689,540.209708737864,1947.10679611651,972.157281553398,967.972815533981,543.528155339806,536.891262135922,2211.97087378641,1682.2427184466,0
1767.6288,6.29746543235434e-08,2.65126188927698e-08,,-1.84528343254509e-07,-5.45845142712749e-08,-5.45845142712831e-08,,-5.12162352571378e-08,-2.14924403013172e-08,4.81594115916957e-07,-2.44488585874261e-07,4.81594115916782e-07,9.14302049346222e-08,-1.25558322713408e-07,-3.41281177787543e-08,-5.32191654999342e-08,-7.26571618274718e-08,-1.25876327327254e-07,3.21091514064968e-07,-1.40094314322853e-07,3.21091514065062e-07,-1.0994229750765e-07,-1.10560379322045e-08,-1.20998335439921e-07,-1.49557846957656e-07,6.0507761431006e-08,6.05077614309561e-08,1.44601582794453e-09,-1.44601582767873e-09,3.7093786120452e-08,-1.57844428899501e-07,-3.59752495331654e-08,-1.93819678432306e-07,-2.03584394990208e-08,-1.16603145791284e-07,-1.36961585290319e-07,1.45356821611325e-08,-3.22696418507658e-08,-3.22696418506943e-08,-2.33655780419142e-08,2.88338979031196e-08,5.46831986114605e-09,-3.84781245089113e-08,1.37966158527529e-07,9.94880340183442e-08,1.29064644574427e-08,-4.62521823986282e-08,-4.62521823986787e-08,,3.12622847397345e-08,,0,0,0,0.81919999999991,102,970.171568627451,538.496568627451,1942.60784313725,973.322549019608,967.020588235294,541.587254901961,535.405882352941,2203.58823529412,1681.62745098039,0
1767.7312,6.28116019315107e-08,3.39752466389451e-08,,-1.93187770534432e-07,-5.84218765798806e-08,-5.84218765798886e-08,,-5.42676741588125e-08,-3.41748244489083e-08,4.86034815896574e-07,-2.40706511204567e-07,4.86034815896401e-07,9.31251607153286e-08,-1.22481595483773e-07,-2.93564347684183e-08,-3.96490717144781e-08,-8.07838267234564e-08,-1.20432898437789e-07,3.23300490726819e-07,-1.42807815333312e-07,3.23300490726912e-07,-1.08143142888697e-07,-6.27966479962214e-09,-1.14422807688388e-07,-1.42398851194706e-07,6.28277173840063e-08,6.28277173839642e-08,5.72749507619431e-09,-5.7274950759258e-09,3.88286742155489e-08,-1.52218604730736e-07,-3.13987304030784e-08,-1.83617335133454e-07,-1.58931080279923e-08,-1.1784766378956e-07,-1.33740771817567e-07,1.66185985950755e-08,-3.32916593713503e-08,-3.32916593712815e-08,-2.28522547349321e-08,2.94810416142195e-08,6.62878687922499e-09,-5.53819871964054e-08,1.48082895995022e-07,9.27009087983415e-08,6.22342618423807e-09,-4.36106902617979e-08,-4.3610690261847e-08,,2.86956363187934e-08,,0,0,0,0.921599999999899,102,968.786764705882,535.837745098039,1947.55392156863,972.443137254902,965.130392156863,540.101960784314,531.573529411765,2204.25490196078,1690.85294117647,0
