time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
571.392,2.33421590336522e-08,-3.54823937383778e-08,-1.21402347048056e-08,-5.55499226823092e-07,-3.90135117027903e-08,-3.90135117028831e-08,,3.4829985109818e-08,-7.17649266094579e-08,9.66030983567178e-08,2.01410048374419e-07,9.66030983566999e-08,2.02060950933414e-07,-2.6183346002155e-07,-5.97725090882242e-08,2.9574890822637e-08,,4.32023473576186e-08,5.13462126247072e-08,1.22322224281516e-08,5.13462126248672e-08,,9.98441261500119e-08,,-3.50323773699134e-07,-1.79067323220101e-08,-1.79067323221267e-08,5.42054813476117e-08,-5.42054813475174e-08,-2.82340401371414e-07,4.93565531695582e-08,1.13904514226701e-08,,,2.63771680269198e-08,-6.7947557730154e-08,-2.94529190799147e-07,-8.52805494386292e-08,-8.5280549438703e-08,2.42935420119799e-08,4.77552178366514e-08,7.20487598485346e-08,-6.08770690158827e-08,6.44267220515262e-08,3.5496530357195e-09,-6.60175489880073e-07,-1.01656972020673e-08,-1.01656972023301e-08,6.90802544761509e-08,-6.90802544763332e-08,-3.94118534071728e-07,1,0,0,0,103,950.369417475728,534.263106796117,2843.61165048544,954.606796116505,946.132038834951,535.333009708738,533.193203883495,2736.79611650485,2950.42718446602,0
571.4944,2.68708283885044e-08,-3.17681648576486e-08,-4.89733646922202e-09,-5.50664764653011e-07,-3.60102313426313e-08,-3.60102313427227e-08,,3.53609672065272e-08,-5.09900755672863e-08,1.00088745065015e-07,1.99758744096109e-07,1.00088745064998e-07,2.03127663365794e-07,-2.59521312199411e-07,-5.6393648833705e-08,3.19546063702434e-08,,4.61738959399561e-08,5.70040741867539e-08,3.71752952261724e-09,5.70040741869077e-08,,9.81217020479943e-08,,-3.605082858407e-07,-1.5438495658812e-08,-1.54384956589307e-08,5.34449305042896e-08,-5.34449305041917e-08,-3.04109265476869e-07,4.46394619612664e-08,1.42666293461146e-08,,,2.92001984325722e-08,-6.3742533663018e-08,-2.99276520256609e-07,-7.99171377259759e-08,-7.99171377260513e-08,3.10706677230369e-08,4.70290205703277e-08,7.80996882932669e-08,-5.85925559021945e-08,6.70706649272863e-08,8.47810902516813e-09,-6.38194725630594e-07,-2.03487641675746e-08,-2.03487641678412e-08,7.04050604202933e-08,-7.04050604204736e-08,-3.9825702134981e-07,1,0,0,0.102399999999989,102,948.69068627451,529.754901960784,2832.54901960784,956.208823529412,941.172549019608,533.307843137255,526.201960784314,2718.1862745098,2946.91176470588,0
571.5968,3.05930099836925e-08,-2.96800416320917e-08,9.1296835152523e-10,-5.48609026846466e-07,-3.33045889318203e-08,-3.33045889319105e-08,,3.48675492356197e-08,-3.22024530539857e-08,1.03643722022514e-07,1.98773313103832e-07,1.03643722022497e-07,2.0217961654414e-07,-2.54153895516415e-07,-5.1974278972361e-08,3.47798443287766e-08,,4.89573128412487e-08,6.23365502376121e-08,-2.02182532967476e-09,6.23365502377605e-08,,9.54460756235613e-08,,-3.71332480586553e-07,-1.37237726594724e-08,-1.37237726595937e-08,5.06475737667951e-08,-5.06475737666943e-08,-3.25049426042158e-07,4.03632158562644e-08,1.62709385925647e-08,,,3.09083692610995e-08,-6.02213449632079e-08,-3.05105645160773e-07,-7.50979943987761e-08,-7.50979943988532e-08,3.73041990903815e-08,4.56134575081e-08,8.29176565983828e-08,-5.61406193529273e-08,6.89016018757126e-08,1.27609825228615e-08,-6.19048288143017e-07,-3.0159031387849e-08,-3.01590313881189e-08,7.53079341560509e-08,-7.53079341562295e-08,-4.02783519099188e-07,1,0,0,0.204799999999977,103,948.880097087379,529.149029126214,2815.6213592233,958.808737864078,938.95145631068,540.645631067961,517.652427184466,2696.59223300971,2934.65048543689,0
571.6992,3.44893480143005e-08,-2.94022304292773e-08,5.08711758494907e-09,-5.49078572551413e-07,-3.11538320873997e-08,-3.11538320874891e-08,,3.33729020407573e-08,-1.57781202968613e-08,1.07073088644695e-07,1.98442341446714e-07,1.07073088644678e-07,1.99377465559308e-07,-2.46342043162349e-07,-4.69645776031269e-08,3.80940675861555e-08,,5.15018505929443e-08,6.74752678524128e-08,-4.35760893676849e-09,6.74752678525568e-08,,9.25167468565016e-08,,-3.82588159515783e-07,-1.28671660768443e-08,-1.28671660769686e-08,4.60822242908593e-08,-4.60822242907564e-08,-3.44553276467892e-07,3.66655582667509e-08,1.71956136218183e-08,,,3.13734155986308e-08,-5.75537474382673e-08,-3.12042816951907e-07,-7.09983169948098e-08,-7.09983169948882e-08,4.29123227461168e-08,4.35592016996055e-08,8.64715244456222e-08,-5.38116431724491e-08,6.99320158280261e-08,1.6120372655653e-08,-6.05171471716453e-07,-3.85078451226458e-08,-3.85078451229191e-08,8.30542844079483e-08,-8.30542844081261e-08,-4.06848407120412e-07,0,0,0,0.307199999999966,102,947.225490196078,537.920098039216,2805.20588235294,959.385294117647,935.06568627451,537.674509803922,538.16568627451,2681.77450980392,2928.63725490196,0
571.8016,3.85311194262242e-08,-3.08960548976792e-08,7.63506452847161e-09,-5.51518067810606e-07,-2.97079673035495e-08,-2.97079673036379e-08,,3.10104926318863e-08,-1.76840957122599e-09,1.1019549774919e-07,1.98680278815326e-07,1.10195497749173e-07,1.95101279014471e-07,-2.36960675077123e-07,-4.18593960627349e-08,4.18447677313109e-08,,5.37406056793309e-08,7.25810619801676e-08,-3.0794490527156e-09,7.25810619803083e-08,,8.98747356530481e-08,,-3.93943243107186e-07,-1.28518936018324e-08,-1.28518936019596e-08,4.02054172002776e-08,-4.0205417200174e-08,-3.6220218236693e-07,3.35478240541868e-08,1.7017772635685e-08,,,3.06309176561342e-08,-5.57921132208873e-08,-3.19851950497751e-07,-6.7650061491892e-08,-6.76500614919709e-08,4.7800267548269e-08,4.09854636958646e-08,8.87857312440321e-08,-5.1883484434498e-08,7.02715919702216e-08,1.83881075357994e-08,-5.98071530022168e-07,-4.44671417146122e-08,-4.44671417148881e-08,9.25773412778285e-08,-9.25773412780063e-08,-4.09616604695094e-07,0,0,0,0.409599999999955,102,945.632843137255,537.15637254902,2793.91176470588,957.798039215686,933.467647058824,548.595098039216,525.717647058824,2670.88235294118,2916.94117647059,0
571.904,4.26693179278699e-08,-3.39176714275357e-08,8.75164650026069e-09,-5.55138206441755e-07,-2.90133485935513e-08,-2.9013348593639e-08,,2.80099357293378e-08,1.006664744604e-08,1.12861170163762e-07,1.99335017365224e-07,1.12861170163745e-07,1.89852694549875e-07,-2.26994856924783e-07,-3.71421623749899e-08,4.58971791174785e-08,,5.5608139143793e-08,7.7815927448014e-08,1.59620912685746e-09,7.78159274481528e-08,,8.78562548664926e-08,,-4.04965156752451e-07,-1.35513730851033e-08,-1.3551373085234e-08,3.36012295304526e-08,-3.36012295303497e-08,-3.77751235801195e-07,3.08919380462534e-08,1.59009119834672e-08,,,2.88636460627826e-08,-5.48780207995404e-08,-3.28035183766987e-07,-6.4966900024849e-08,-6.49669000249276e-08,5.18551105385828e-08,3.8067592543061e-08,8.99227030815407e-08,-5.06044036339389e-08,7.0103581255803e-08,1.94991776219396e-08,-5.98252102537577e-07,-4.74015590375026e-08,-4.74015590377804e-08,1.0262939737745e-07,-1.02629397377628e-07,-4.10351741383e-07,0,0,0,0.511999999999944,103,942.482524271845,541.255339805825,2797.90291262136,957.325242718447,927.639805825243,545.332038834952,537.178640776699,2671.94174757282,2923.8640776699,0
572.0064,4.67989523073643e-08,-3.80563217374476e-08,8.74263056984207e-09,-5.59041426557873e-07,-2.90390911023782e-08,-2.90390911024649e-08,,2.46797119106932e-08,2.0186829232405e-08,1.14950228964065e-07,2.00196160665144e-07,1.14950228964047e-07,1.84176593824418e-07,-2.17412123910051e-07,-3.32355300857126e-08,5.00422708854942e-08,,5.7046254982485e-08,8.33072391651456e-08,9.0530053541969e-09,8.33072391652834e-08,,8.66014078509504e-08,,-4.15194619466663e-07,-1.47586529575906e-08,-1.47586529577248e-08,2.69275211450271e-08,-2.69275211449257e-08,-3.9109355318308e-07,2.84958676154783e-08,1.41626154987531e-08,,,2.63643157534133e-08,-5.46591258188567e-08,-3.35941557114779e-07,-6.27854515004097e-08,-6.27854515004867e-08,5.49575614683168e-08,3.50151388226736e-08,8.99727002908856e-08,-5.01757216860969e-08,6.96448404094132e-08,1.94691187233917e-08,-6.05305314789633e-07,-4.70734786060245e-08,-4.70734786063039e-08,1.11960338654879e-07,-1.11960338655058e-07,-4.08498801872323e-07,0,0,0,0.614399999999932,102,941.439215686275,543.814705882353,2808.84803921569,958.493137254902,924.385294117647,548.069607843137,539.559803921569,2687.13725490196,2930.55882352941,0
572.1088,5.07392686218713e-08,-4.2779692822627e-08,7.95957579916766e-09,-5.62336071083857e-07,-2.96922172748636e-08,-2.96922172749496e-08,,2.138639432568e-08,2.91880623748785e-08,1.1636919108077e-07,2.01011609122584e-07,1.16369191080752e-07,1.78619562400269e-07,-2.09069608303832e-07,-3.04500459036402e-08,5.40149585014058e-08,,5.80153562675579e-08,8.91221290089416e-08,1.83339548070495e-08,8.91221290090795e-08,,8.6086063630669e-08,,-4.24207127478353e-07,-1.6219219618318e-08,-1.62192196184567e-08,2.08569678812617e-08,-2.08569678811626e-08,-4.02198117479715e-07,2.61073909052052e-08,1.22308890682741e-08,,,2.34990093619584e-08,-5.49104294419221e-08,-3.42876055624421e-07,-6.09094040154814e-08,-6.09094040155559e-08,5.69959068730115e-08,3.20503152227767e-08,8.90462220956816e-08,-5.07315771987873e-08,6.91117108919634e-08,1.83801336932512e-08,-6.18032039579007e-07,-4.36807028244083e-08,-4.36807028246889e-08,1.19468764377767e-07,-1.19468764377947e-07,-4.03724123786729e-07,0,0,0,0.716799999999921,103,942.149514563107,533.693689320388,2824.48058252427,958.283495145631,926.015533980583,538.308737864078,529.078640776699,2703.04854368932,2945.91262135922,0
572.2112,5.42558795477837e-08,-4.74882375675985e-08,6.76764198010528e-09,-5.64200572560575e-07,-3.08136608403346e-08,-3.08136608404197e-08,,1.85235333574166e-08,3.77223044335805e-08,1.17051618866395e-07,2.01516633875482e-07,1.17051618866377e-07,1.73696609944766e-07,-2.02641461445283e-07,-2.89448515005927e-08,5.75279509293445e-08,,5.85097321356207e-08,9.52605474340095e-08,2.82430944438116e-08,9.52605474341479e-08,,8.61576672085926e-08,,-4.31622356194038e-07,-1.76591158738944e-08,-1.76591158740374e-08,1.5997006109992e-08,-1.59970061098957e-08,-4.11045346487129e-07,2.34501888546752e-08,1.06017268555997e-08,,,2.06759304784737e-08,-5.53604939608599e-08,-3.48127170543964e-07,-5.91477719886642e-08,-5.91477719887348e-08,5.78654566519225e-08,2.93926101399938e-08,8.72580667918078e-08,-5.23301855125467e-08,6.87013810725808e-08,1.63711955601091e-08,-6.34551881772448e-07,-3.78316028048588e-08,-3.78316028051408e-08,1.24306413389711e-07,-1.24306413389891e-07,-3.95885458195229e-07,0,0,0,0.81919999999991,102,942.472058823529,541.748039215686,2849.41176470588,956.767647058824,928.176470588235,546.558823529412,536.937254901961,2736.86274509804,2961.96078431373,0
572.3136,5.71091162925746e-08,-5.1584403550034e-08,5.52471274245715e-09,-5.63927283797024e-07,-3.21774703405294e-08,-3.21774703406135e-08,,1.64674415336362e-08,4.64201564664029e-08,1.16957996885715e-07,2.01470363759371e-07,1.16957996885697e-07,1.69839882988779e-07,-1.9855775796429e-07,-2.87178749755844e-08,6.03121158169604e-08,,5.85639372580076e-08,1.01658492693433e-07,3.74904416219895e-08,1.01658492693572e-07,,8.65814024043664e-08,,-4.37092857107239e-07,-1.88112964295566e-08,-1.88112964297045e-08,1.2800898200921e-08,-1.28008982008278e-08,-4.17599544019291e-07,2.02506953395672e-08,9.79011533313015e-09,,,1.83078638625777e-08,-5.57242567197767e-08,-3.50954782031125e-07,-5.73458218306518e-08,-5.7345821830718e-08,5.74609773262993e-08,2.72451311070902e-08,8.47061084332793e-08,-5.49642734563241e-08,6.85800679053904e-08,1.36157944491408e-08,-6.52469436219211e-07,-3.04813598961917e-08,-3.04813598964743e-08,1.25953964121188e-07,-1.25953964121367e-07,-3.84983608488104e-07,0,0,0,0.921599999999899,103,941.963106796116,540.153398058252,2870.96601941748,954.761165048544,929.165048543689,548.703883495146,531.602912621359,2763.49514563107,2978.43689320388,0
