time,S1-D1,S1-D8,S1-D9,S1-D23,S2-D1,S2-D2,S2-D3,S2-D9,S2-D15,S3-D1,S3-D2,S3-D24,S4-D2,S4-D3,S4-D5,S4-D16,S5-D3,S5-D4,S5-D5,S5-D17,S6-D2,S6-D5,S6-D25,S7-D6,S7-D7,S7-D18,S8-D6,S8-D7,S8-D26,S9-D3,S9-D4,S9-D9,S9-D11,S9-D27,S10-D8,S10-D9,S10-D10,S10-D11,S10-D19,S11-D8,S11-D10,S11-D28,S12-D10,S12-D11,S12-D12,S12-D20,S13-D4,S13-D11,S13-D12,S13-D21,S14-D10,S14-D12,S14-D29,S15-D13,S15-D14,S15-D22,S16-D13,S16-D14,S16-D30,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
1966.4896,-1.36026632830748e-07,9.50034084481723e-08,-4.10232243829865e-08,1.50611632213585e-07,9.25549437444228e-09,9.25549437393101e-09,,1.8579483414158e-07,,-4.91624789979541e-07,-8.93066534670435e-08,-4.91624789980285e-07,1.5209841818073e-08,1.46235812855275e-08,,,,-4.03678637320957e-08,,,-5.98883097214326e-07,7.51594646602848e-08,,-3.31527583883752e-08,9.29718045299418e-06,,7.5399247712726e-06,9.17310825127744e-08,-9.17310825121177e-08,4.82846105192067e-08,-1.42375003870007e-08,,5.34063893440229e-08,-7.98437217051248e-08,-1.03025132506344e-07,-1.82868854212048e-07,-4.62567467463349e-07,,,-8.59152223205677e-08,1.4303204397381e-07,5.71168216535664e-08,-2.73487323755768e-06,3.52565809994005e-06,,,-9.71552641063542e-06,-1.20680975521622e-05,,,-1.92941638161305e-06,2.46654997249465e-08,,-6.86116507720265e-10,-2.62884013746286e-07,,-1.56101237217378e-07,4.935499410367e-06,6.71693803915125e-06,0,0,0,58.7776000000001,103,969.835436893204,540.843203883495,3064.51941747573,951.571844660194,988.099029126214,487.498058252427,594.188349514563,2996.35922330097,3132.67961165049,0
1966.592,-1.25333023180692e-07,9.78386674906402e-08,-2.74943556904682e-08,1.25012987518407e-07,1.40701618221105e-08,1.4070161821616e-08,,1.75149504539589e-07,,-4.80087781881456e-07,-9.3845070764644e-08,-4.80087781882183e-07,2.7289362136963e-08,6.82148812560763e-09,,,,-5.59482033099598e-08,,,-6.96512466536842e-07,5.07736277869171e-08,,-3.42142225717721e-08,9.83825966112851e-06,,7.18452077481998e-06,9.00878946903841e-08,-9.0087894689706e-08,1.02777754656665e-08,-2.36391372787384e-08,,4.72758998767618e-08,-1.01502678102096e-07,-1.00388972390584e-07,-2.018916504932e-07,-4.80636980242675e-07,,,-5.66044572478537e-08,1.280816934216e-07,7.14772361740816e-08,-2.53989295712829e-06,3.36235948781018e-06,,,-1.0489010034984e-05,-1.10129391526833e-05,,,-1.92483484773763e-06,1.56764464512805e-08,,9.1408870131121e-09,-4.03354836093526e-07,,-1.62879512748068e-07,5.69806831367907e-06,5.70442314563473e-06,0,0,0,58.8800000000001,102,970.147549019608,536.946568627451,3064.74019607843,953.248039215686,987.047058823529,482.376470588235,591.516666666667,2990.53921568627,3138.94117647059,0
1966.6944,-1.0965917119834e-07,9.87995132776048e-08,-1.08596579211597e-08,8.65042743283036e-08,1.70101791764675e-08,1.70101791759994e-08,,1.61324561398518e-07,,-4.69371372167716e-07,-9.99870083103077e-08,-4.69371372168425e-07,4.19801977146933e-08,-6.26254875384653e-09,,,,-7.92235651022509e-08,,,-8.06338340743693e-07,2.21184071904246e-08,,-4.00053909144517e-08,1.0765847866586e-05,,6.5890759510125e-06,9.16441615225564e-08,-9.16441615218558e-08,-4.413954154759e-08,-3.60597944077062e-08,,3.53381543609041e-08,-1.29157520022724e-07,-1.05932664854873e-07,-2.35090184878045e-07,-5.06355799980502e-07,,,-2.23674235504287e-08,1.0815653141213e-07,8.57891078620519e-08,-2.33272314205109e-06,3.16064527877175e-06,,,-1.14001526977054e-05,-9.47202985467689e-06,,,-1.95092158378787e-06,8.54778371110995e-09,,2.13854841632693e-08,-6.23212595630557e-07,,-1.79863057193296e-07,6.62670363387556e-06,4.57517216711517e-06,0,0,0,58.9824000000001,102,970.737748003686,710.173928388616,2741.68832788337,922.902189171123,1018.57330683625,689.477077762923,730.870779014308,2629.38942736185,2853.98722840488,0.431372549019608
1966.7968,-8.94375197174875e-08,9.78920115824075e-08,8.45449186448546e-09,3.33553553118056e-08,1.76286829163943e-08,1.76286829159613e-08,,1.4494482337199e-07,,-4.59334817252968e-07,-1.07695549893192e-07,-4.59334817253655e-07,5.94838185355748e-08,-2.45315602388385e-08,,,,-1.10614454213646e-07,,,-9.28099405679054e-07,-1.08456795423526e-08,,-5.07967041893571e-08,1.2172050568629e-05,,5.73853659728649e-06,9.64966401179286e-08,-9.64966401172055e-08,-1.15398540724613e-07,-5.09335601575133e-08,,1.75277778028239e-08,-1.61612598428318e-07,-1.20292129009162e-07,-2.81904727437838e-07,-5.39948232570098e-07,,,1.61882715603159e-08,8.37988892708529e-08,9.99871608315373e-08,-2.114910415014e-06,2.92752473269374e-06,,,-1.23941576116667e-05,-7.40085673140677e-06,,,-2.00413276441571e-06,4.1995329494478e-09,,3.56453675125011e-08,-9.18633823066445e-07,,-2.08096519282852e-07,7.60076954823451e-06,3.42741101932659e-06,0,0,0,59.0848000000001,103,951.474511685671,1066.20712916856,2108.47612190191,855.458511694616,1047.49051167673,1154.28823367167,978.126024665442,1854.64833406884,2362.30390973498,0.446601941747573
1966.8992,-6.52827763322144e-08,9.52596617514209e-08,2.99768854187593e-08,-3.48020035109184e-08,1.57691931394671e-08,1.57691931390762e-08,,1.26538044089309e-07,,-4.49716761516122e-07,-1.16871882776636e-07,-4.49716761516784e-07,7.97561109128065e-08,-4.74910639878972e-08,,,,-1.49588983827812e-07,,,-1.06025701385449e-06,-4.76400312343115e-08,,-6.63624887295332e-08,1.40893481710344e-05,,4.64166661857016e-06,1.04425644918098e-07,-1.04425644917355e-07,-2.02550562609738e-07,-6.75546026715304e-08,,-5.54478503792191e-09,-1.97044029955452e-07,-1.43188058541588e-07,-3.40232088497296e-07,-5.80310233769149e-07,,,5.78296553821609e-08,5.60115440310045e-08,1.13841199413555e-07,-1.89108418294417e-06,2.67237410460448e-06,,,-1.34009828851045e-05,-4.82540806955351e-06,,,-2.08063168147025e-06,3.26118924266569e-09,,5.14626540952633e-08,-1.27980043343125e-06,,-2.47004438752564e-07,8.49067882502464e-06,2.36753279324603e-06,0,0,0,59.1872000000001,102,961.164215686274,669.443137254902,2627.81862745098,891.185294117647,1031.1431372549,633.960784313726,704.925490196078,2440.35294117647,2815.28431372549,0
1967.0016,-3.79474827337571e-08,9.11559745087058e-08,5.32084917744875e-08,-1.16554564953215e-07,1.15572971026893e-08,1.15572971023474e-08,,1.06635277995938e-07,,-4.40158652084061e-07,-1.27296701870719e-07,-4.40158652084695e-07,1.02506049209073e-07,-7.42591161928705e-08,,,,-1.94634346383571e-07,,,-1.19943929698532e-06,-8.72242112406651e-08,,-8.59809889552639e-08,1.6481408196139e-05,,3.33397766797414e-06,1.14912701878029e-07,-1.14912701877269e-07,-3.0291425260338e-07,-8.51850520114898e-08,,-3.26818412543061e-08,-2.33294920010995e-07,-1.73357955274127e-07,-4.06652875285268e-07,-6.25252798231846e-07,,,1.00807733958038e-07,2.61811851875925e-08,1.26988919146043e-07,-1.66868202751879e-06,2.40611621813057e-06,,,-1.43435149746484e-05,-1.8448220663304e-06,,,-2.17653619492513e-06,6.0553498735129e-09,,6.83551122811253e-08,-1.69091331347698e-06,,-2.94503134158346e-07,9.17190869007177e-06,1.49871795483714e-06,0,0,0,59.2896000000001,103,974.014563106796,508.307281553398,2988.60194174757,944.763106796117,1003.26601941748,467.4,549.214563106796,2840.29126213592,3136.91262135922,0
1967.104,-8.27212272240738e-09,8.58932620271322e-08,7.76211393042483e-08,-2.08537737257411e-07,5.34268109905916e-09,5.34268109877013e-09,,8.58726735266264e-08,,-4.30256484714808e-07,-1.38578124590266e-07,-4.30256484715415e-07,1.27240842938632e-07,-1.03646009494175e-07,,,,-2.43424365161994e-07,,,-1.34055962737848e-06,-1.28056787134636e-07,,-1.08543967965e-07,1.92459237352493e-05,,1.8753596006386e-06,1.27207279784862e-07,-1.27207279784091e-07,-4.11978654459111e-07,-1.03103438218313e-07,,-6.22435856580365e-08,-2.68244842085937e-07,-2.08631023633137e-07,-4.76875865719104e-07,-6.72016444133017e-07,,,1.43116190192093e-07,-4.09380668470654e-09,1.39022383507823e-07,-1.45680697884656e-06,2.13992649396715e-06,,,-1.51502106213173e-05,1.38195660466386e-06,,,-2.28799189714651e-06,1.25950339967379e-08,,8.5828059265719e-08,-2.13130952341519e-06,,-3.47417492300302e-07,9.5436700325212e-06,9.05165216952556e-07,0,0,0,59.3920000000001,102,991.844607843137,491.881862745098,3049.04901960784,970.635294117647,1013.05392156863,446.098039215686,537.66568627451,2918.86274509804,3179.23529411765,0
1967.2064,2.28743930674855e-08,7.97823214983792e-08,1.02656714565373e-07,-3.05668155350303e-07,-2.38646015826005e-09,-2.38646015849409e-09,,6.50184521666146e-08,,-4.19628576563527e-07,-1.50137240983903e-07,-4.1962857656411e-07,1.53361240722481e-07,-1.34295327008705e-07,,,,-2.93172552978084e-07,,,-1.47779627834389e-06,-1.68282550319418e-07,,-1.32742995797646e-07,2.22309379677889e-05,,3.4141678384204e-07,1.40432216165214e-07,-1.40432216164438e-07,-5.23726654572206e-07,-1.2058397400369e-07,,-9.23171764256364e-08,-3.00135396640763e-07,-2.46176554613934e-07,-5.46311951254615e-07,-7.1787623913939e-07,,,1.82857637189911e-07,-3.32263998148166e-08,1.49631237375555e-07,-1.26419773922746e-06,1.88373271017631e-06,,,-1.57687991311712e-05,4.66529967626939e-06,,,-2.41105497959772e-06,2.25805704362317e-08,,1.0336128151937e-07,-2.57766674259374e-06,,-4.02120200567838e-07,9.54643181280444e-06,6.3601178969738e-07,0,0,0,59.4944000000001,102,985.539215686275,501.726470588235,3071.16666666667,969.107843137255,1001.97058823529,468.66862745098,534.78431372549,2934.3431372549,3207.99019607843,0
1967.3088,5.46492116977708e-08,7.3098134523434e-08,1.27747346220698e-07,-4.01880717527498e-07,-1.1073441685566e-08,-1.10734416857474e-08,,4.49083918316603e-08,,-4.07933592762463e-07,-1.61261487295012e-07,-4.07933592763023e-07,1.80268861010456e-07,-1.64845365990062e-07,,,,-3.41087273174994e-07,,,-1.60603387798895e-06,-2.06014221646324e-07,,-1.57253540664264e-07,2.52618439167826e-05,,-1.18866653588156e-06,1.53698359411875e-07,-1.53698359411099e-07,-6.31447138666301e-07,-1.36866934431317e-07,,-1.20914972447836e-07,-3.27781559616407e-07,-2.82895346189842e-07,-6.10676905806061e-07,-7.60618540254308e-07,,,2.18603572796647e-07,-5.98402004754088e-08,1.5876337232172e-07,-1.09693245363012e-06,1.64510873364217e-06,,,-1.61745741711542e-05,7.81980283385415e-06,,,-2.54144645334768e-06,3.54454654229093e-08,,1.20406340115919e-07,-3.00672943157375e-06,,-4.55212509414226e-07,9.16891835835396e-06,6.9681919087248e-07,0,1,0,59.5968,103,981.454854368932,503.515048543689,3090.08252427185,967.828155339806,995.081553398058,473.515533980583,533.514563106796,2958.57281553398,3221.59223300971,0
1967.4112,8.62660456655714e-08,6.60895830325546e-08,1.52355628697605e-07,-4.9122086601364e-07,-2.0124876128748e-08,-2.01248761288817e-08,,2.63370167577232e-08,,-3.94814259493287e-07,-1.71221252097788e-07,-3.94814259493832e-07,2.07439093385862e-07,-1.94066901852335e-07,,,,-3.84798431024526e-07,,,-1.72202856128639e-06,-2.39618216258556e-07,,-1.80846439672167e-07,2.81715725581358e-05,,-2.6430111913738e-06,1.66203534920694e-07,-1.66203534919923e-07,-7.28851329058006e-07,-1.51178255296136e-07,,-1.46205646059388e-07,-3.50636411857604e-07,-3.1588121105452e-07,-6.66517622911846e-07,-7.98772403289699e-07,,,2.49605797292102e-07,-8.28815121745809e-08,1.66724285118023e-07,-9.56966540765999e-07,1.42916761685621e-06,,,-1.63693126218667e-05,1.0691968951485e-05,,,-2.67430868769762e-06,5.04892278471443e-08,,1.36425511818697e-07,-3.39776056521525e-06,,-5.04051604267623e-07,8.4404753938318e-06,1.05340920965273e-06,0,1,0,59.6992,102,979.965196078432,503.462745098039,3070.24509803922,968.772549019608,991.157843137255,467.719607843137,539.205882352941,2931.09803921569,3209.39215686275,0
1967.5136,1.16995620711345e-07,5.90157226045768e-08,1.76011343315387e-07,-5.6891670550831e-07,-2.89178373568582e-08,-2.89178373569533e-08,,9.96599573864715e-09,,-3.79838245132086e-07,-1.79398007778395e-07,-3.7983824513262e-07,2.34433306893289e-07,-2.20950269837923e-07,,,,-4.22628057442597e-07,,,-1.82476936624682e-06,-2.6791514354399e-07,,-2.02414044796465e-07,3.08246787470965e-05,,-3.9634776159445e-06,1.77302767029356e-07,-1.77302767028593e-07,-8.11103580680743e-07,-1.62793128044857e-07,,-1.66731926352607e-07,-3.68708236789685e-07,-3.42850656016265e-07,-7.11558892805598e-07,-8.31653504011278e-07,,,2.75783158382046e-07,-1.01643536340425e-07,1.7413962204214e-07,-8.42167184729957e-07,1.23936213790382e-06,,,-1.63740405942225e-05,1.31740161919802e-05,,,-2.80419104663299e-06,6.70431930585628e-08,,1.50956839464788e-07,-3.73417275628436e-06,,-5.4698522842454e-07,7.41534397850395e-06,1.64420640854083e-06,0,1,0,59.8016,102,978.866176470588,507.930392156863,3014.5,970.211764705882,987.520588235294,474.175490196079,541.685294117647,2847.21568627451,3181.78431372549,0
1967.616,1.46148370249332e-07,5.21729556140995e-08,1.98321325862884e-07,-6.32086031457487e-07,-3.68147276660788e-08,-3.6814727666145e-08,,-3.71832220635338e-09,,-3.62542493685872e-07,-1.85364739200872e-07,-3.62542493686401e-07,2.60850426280094e-07,-2.44737308321155e-07,,,,-4.5363909122632e-07,,,-1.91495965110821e-06,-2.90255247182677e-07,,-2.20955486419295e-07,3.31300765438393e-05,,-5.10757265855158e-06,1.86543248187879e-07,-1.86543248187125e-07,-8.75434047683785e-07,-1.71110147254402e-07,,-1.8155464178386e-07,-3.82391265247276e-07,-3.6242716236406e-07,-7.44818427610932e-07,-8.5935504091822e-07,,,2.97513172368873e-07,-1.15756448387372e-07,1.81756723982033e-07,-7.47658317687697e-07,1.07842818590228e-06,,,-1.62220615611985e-05,1.520565606367e-05,,,-2.925468868988e-06,8.45741621494274e-08,,1.6366434120359e-07,-4.00429360980268e-06,,-5.83273527417328e-07,6.15791099618552e-06,2.39400361730802e-06,0,0,0,59.904,103,977.522815533981,511.214077669903,2968.22815533981,971.204854368932,983.840776699029,476.790291262136,545.63786407767,2791.26213592233,3145.19417475728,0
1967.7184,1.73055316033844e-07,4.58843098026065e-08,2.18939625835892e-07,-6.799393412869e-07,-4.32135977785019e-08,-4.32135977785501e-08,,-1.44054690767381e-08,,-3.42623062050002e-07,-1.88897799509591e-07,-3.42623062050531e-07,2.86239774398515e-07,-2.64911219939899e-07,,,,-4.77494238983629e-07,,,-1.99390355160385e-06,-3.0647981726862e-07,,-2.35586321207259e-07,3.50436133596579e-05,,-6.04798269430805e-06,1.93663359108719e-07,-1.93663359107974e-07,-9.21240016570006e-07,-1.7572346896844e-07,,-1.90305463728375e-07,-3.92308158086705e-07,-3.7420373353166e-07,-7.66511891617927e-07,-8.8273443346e-07,,,3.15319701336388e-07,-1.25187151813888e-07,1.90132549523041e-07,-6.67889099742012e-07,9.48787690017359e-07,,,-1.59553939745598e-05,1.67701458788318e-05,,,-3.03310998369091e-06,1.02686735043065e-07,,1.74353053389447e-07,-4.20158684111036e-06,,-6.12811481033379e-07,4.7322012123342e-06,3.22588354356611e-06,0,0,0,60.0064,102,977.082352941177,515.950490196079,2918.53431372549,972.143137254902,982.021568627451,484.844117647059,547.056862745098,2726.46078431373,3110.60784313726,0
1967.8208,1.97053522378382e-07,4.04459261944139e-08,2.3749944857223e-07,-7.13521204004081e-07,-4.76361350813505e-08,-4.76361350813914e-08,,-2.19471724521084e-08,,-3.20203290648769e-07,-1.89939091872545e-07,-3.20203290649304e-07,3.10010059939801e-07,-2.81161355483618e-07,,,,-4.94237988294884e-07,,,-2.06234496755414e-06,-3.16824484731569e-07,,-2.45620002656157e-07,3.65642547040134e-05,,-6.77189563051e-06,1.98562902353304e-07,-1.98562902352565e-07,-9.49771608180318e-07,-1.76494856112592e-07,,-1.93170975957755e-07,-3.99220413419037e-07,-3.78594449293904e-07,-7.77814862712488e-07,-9.03320080023747e-07,,,3.29570489475401e-07,-1.30252359429179e-07,1.9931813004677e-07,-5.98682890778961e-07,8.52204966552076e-07,,,-1.56238870277285e-05,1.78898414551847e-05,,,-3.12339492210329e-06,1.21050582654808e-07,,1.82950197639746e-07,-4.32460754129571e-06,,-6.35824033153104e-07,3.19505880176641e-06,4.07088035321245e-06,0,0,0,60.1088,103,976.469902912621,516.429126213592,2888.61165048544,974.047572815534,978.892233009709,488.746601941748,544.111650485437,2677.72815533981,3099.49514563107,0
1967.9232,2.17479747226543e-07,3.60538712119711e-08,2.5353361843794e-07,-7.35146032005073e-07,-4.98233832706887e-08,-4.98233832707342e-08,,-2.63455513187857e-08,,-2.96040054658847e-07,-1.88538465378263e-07,-2.96040054659391e-07,3.31373308182771e-07,-2.93336496264729e-07,,,,-5.04128089963644e-07,,,-2.1198641027811e-06,-3.21840801501272e-07,,-2.5071827710939e-07,3.77266568929453e-05,,-7.28068566238852e-06,2.01258991630742e-07,-2.01258991630006e-07,-9.63571119867563e-07,-1.73615461697862e-07,,-1.90836182685443e-07,-4.03992722641239e-07,-3.76568040675143e-07,-7.80560763315932e-07,-9.2305057733966e-07,,,3.40302362379428e-07,-1.31631190086525e-07,2.08671172293454e-07,-5.38312469521298e-07,7.8884014265774e-07,,,-1.5284887986952e-05,1.86222613929873e-05,,,-3.19417129488478e-06,1.39293811813513e-07,,1.89448535152871e-07,-4.37666842253409e-06,,-6.52682595248539e-07,1.5918567833784e-06,4.87489564909794e-06,0,0,0,60.2112,102,978.077450980392,516.338725490196,2857.4068627451,979.039215686275,977.11568627451,490.437254901961,542.240196078431,2632.6862745098,3082.12745098039,0
1968.0256,2.33678640160189e-07,3.27437669024805e-08,2.66422407062089e-07,-7.47735903113878e-07,-4.98001629325146e-08,-4.98001629325742e-08,,-2.77422375658126e-08,,-2.71554860508326e-07,-1.84797889561029e-07,-2.71554860508881e-07,3.49355704700717e-07,-3.01401413290899e-07,,,,-5.07580041962078e-07,,,-2.16511269444103e-06,-3.22373699979943e-07,,-2.51048696243192e-07,3.85921123264865e-05,,-7.58931119625372e-06,2.01846854141627e-07,-2.01846854140889e-07,-9.65844737189729e-07,-1.67624270207209e-07,,-1.84394933235278e-07,-4.07564135759732e-07,-3.69378441793949e-07,-7.76942577553244e-07,-9.43859036510553e-07,,,3.47244613563442e-07,-1.30365994702897e-07,2.16878618861099e-07,-4.86897968496932e-07,7.5605096779263e-07,,,-1.50014220032986e-05,1.90551357946478e-05,,,-3.24443999741773e-06,1.56893470534576e-07,,1.93807335650386e-07,-4.36505775906675e-06,,-6.63915335849981e-07,-4.7001525734442e-08,5.60252296910732e-06,0,0,0,60.3136,102,977.999509803922,520.85931372549,2800.64705882353,981.230392156863,974.76862745098,494.619607843137,547.099019607843,2570.5,3030.79411764706,0
1968.128,2.45032431362844e-07,3.03603731080245e-08,2.75392804470285e-07,-7.54215966134567e-07,-4.78897861958848e-08,-4.78897861959672e-08,,-2.64101252351393e-08,,-2.48673504530116e-07,-1.78830712734402e-07,-2.48673504530684e-07,3.62890053721446e-07,-3.0541601069026e-07,,,,-5.05214138873088e-07,,,-2.19670747566331e-06,-3.19567129238769e-07,,-2.47370847310032e-07,3.92396527267069e-05,,-7.72483315100488e-06,2.0048437602879e-07,-2.00484376028048e-07,-9.59893723614751e-07,-1.59346483240516e-07,,-1.75220303274841e-07,-4.10889580631296e-07,-3.58371428193482e-07,-7.69261008824363e-07,-9.67205570991073e-07,,,3.50013372764518e-07,-1.27830989110731e-07,2.22182383654341e-07,-4.44399903768089e-07,7.47477491248411e-07,,,-1.48377112069884e-05,1.92995852895016e-05,,,-3.27339749168009e-06,1.73100380693638e-07,,1.95838073687065e-07,-4.29981789453222e-06,,-6.703748059149e-07,-1.71006157266094e-06,6.23826569212537e-06,0,0,0,60.416,103,978.157281553398,522.639805825243,2748.50485436893,982.944660194175,973.369902912621,494.125242718447,551.154368932039,2519.17475728155,2977.83495145631,0
1968.2304,2.51021513845689e-07,2.85588707483091e-08,2.79580384593415e-07,-7.57036564611665e-07,-4.46821293365348e-08,-4.46821293366468e-08,,-2.27496932547915e-08,,-2.29519211140965e-07,-1.70742136929442e-07,-2.29519211141543e-07,3.70976487876103e-07,-3.05546999911109e-07,,,,-4.97961806594822e-07,,,-2.21437544043256e-06,-3.14845647664893e-07,,-2.41011412114256e-07,3.97581644566398e-05,,-7.72386401166405e-06,1.97405083412326e-07,-1.97405083411578e-07,-9.48655232521405e-07,-1.49754875371226e-07,,-1.64806282752561e-07,-4.14843030441149e-07,-3.44889637823133e-07,-7.5973266826389e-07,-9.93686818926855e-07,,,3.48373408466929e-07,-1.25635237462008e-07,2.22738171005476e-07,-4.08388317081306e-07,7.52979339109865e-07,,,-1.48522409397027e-05,1.94814292529753e-05,,,-3.27939762390148e-06,1.86950208669935e-07,,1.95141803405272e-07,-4.19231971351986e-06,,-6.73424977633675e-07,-3.40843232712538e-06,6.78590998789191e-06,0,0,0,60.5183999999999,102,977.616666666667,520.072549019608,2711.55882352941,983.309803921569,971.923529411765,488.38137254902,551.763725490196,2494.93137254902,2928.1862745098,0
1968.3328,2.51317787016469e-07,2.68381437556924e-08,2.78155930771581e-07,-7.57870594487479e-07,-4.09629902492269e-08,-4.09629902493717e-08,,-1.72779844843756e-08,,-2.16022135176105e-07,-1.60625985469839e-07,-2.16022135176692e-07,3.72862347129239e-07,-3.0209611755034e-07,,,,-4.87163174303226e-07,,,-2.21990263785206e-06,-3.09840207428019e-07,,-2.33733235311294e-07,4.02392212670463e-05,,-7.62892984347211e-06,1.92939288658631e-07,-1.92939288657874e-07,-9.3437381021707e-07,-1.39807846960728e-07,,-1.5461332115332e-07,-4.20102684946636e-07,-3.30241786557906e-07,-7.5034447150417e-07,-1.02284560337139e-06,,,3.42454010242256e-07,-1.25451409891052e-07,2.17002600351759e-07,-3.727870016135e-07,7.59629391760378e-07,,,-1.50898312732696e-05,1.97304658204143e-05,,,-3.25939522894385e-06,1.97384228190412e-07,,1.9115629701429e-07,-4.053936809377e-06,,-6.74976572829787e-07,-5.17629518073878e-06,7.26630232819996e-06,0,0,0,60.6207999999999,103,977.861650485437,518.55145631068,2674.61650485437,982.806796116505,972.916504854369,484.908737864078,552.194174757282,2462.79611650485,2886.43689320388,0
1968.4352,2.45886654991237e-07,2.46045081207119e-08,2.70491163111373e-07,-7.57517073374212e-07,-3.76147827475803e-08,-3.76147827477597e-08,,-1.05995059138937e-08,,-2.09547291701689e-07,-1.48569417933728e-07,-2.09547291702283e-07,3.68182922225913e-07,-2.95517429009589e-07,,,,-4.74565853106176e-07,,,-2.21745904037091e-06,-3.06254436796871e-07,,-2.27523934944171e-07,4.07702234390181e-05,,-7.48408339422559e-06,1.87514150494459e-07,-1.87514150493689e-07,-9.18425771524003e-07,-1.30322612604754e-07,,-1.45936966692933e-07,-4.27055108465275e-07,-3.15670554056272e-07,-7.42725662521189e-07,-1.05325586672695e-06,,,3.32839584354029e-07,-1.28806454435315e-07,2.0403312991927e-07,-3.28146178762059e-07,7.53429140618935e-07,,,-1.55743739407375e-05,2.01681509014751e-05,,,-3.20910397276928e-06,2.03432682345916e-07,,1.83301985592665e-07,-3.89505850307092e-06,,-6.77287453319796e-07,-7.06573090257783e-06,7.71332422103199e-06,0,0,0,60.7231999999999,102,979.569607843137,511.215196078431,2673.69117647059,985.590196078431,973.549019607843,474.691176470588,547.739215686275,2474.99019607843,2872.39215686275,0
1968.5376,2.35056012546557e-07,2.12586382755959e-08,2.56314650821586e-07,-7.55983281192734e-07,-3.55024591966828e-08,-3.55024591968963e-08,,-3.36461046865788e-09,,-2.10646728422144e-07,-1.34668043770071e-07,-2.10646728422744e-07,3.57040079053607e-07,-2.86411091728467e-07,,,,-4.6217495045687e-07,,,-2.21309622189274e-06,-3.05683628729443e-07,,-2.24333964573718e-07,4.14276386209017e-05,,-7.33030817123169e-06,1.81622690249455e-07,-1.81622690248673e-07,-9.01302485939379e-07,-1.21905462167588e-07,,-1.39798474418563e-07,-4.3573492669376e-07,-3.02286062634519e-07,-7.38020989327931e-07,-1.08285198610438e-06,,,3.20508585046146e-07,-1.36870060926692e-07,1.83638524120013e-07,-2.63383632530665e-07,7.21330881284395e-07,,,-1.63030956902145e-05,2.08947191728895e-05,,,-3.12373147744471e-06,2.04386791515575e-07,,1.71162354048838e-07,-3.72456338450112e-06,,-6.82591142581058e-07,-9.13518974695493e-06,8.16796389141246e-06,0,1,0,60.8256000000001,103,980.814077669903,506.120388349515,2683.28155339806,988.118446601942,973.509708737864,466.56213592233,545.678640776699,2488.03883495146,2878.52427184466,0
1968.64,2.19522987511034e-07,1.62984835385482e-08,2.35821471049027e-07,-7.52696354394652e-07,-3.53528454483208e-08,-3.53528454485655e-08,,3.77516310281716e-09,,-2.18951931074222e-07,-1.19059886974019e-07,-2.18951931074823e-07,3.40026304447702e-07,-2.75491748537121e-07,,,,-4.5198973188701e-07,,,-2.21362666049811e-06,-3.09407700566459e-07,,-2.25795576122479e-07,4.22695160853514e-05,,-7.20096457914389e-06,1.75772039852953e-07,-1.7577203985216e-07,-8.82739287343059e-07,-1.14929561244265e-07,,-1.36858799059819e-07,-4.45785020906085e-07,-2.90997442034703e-07,-7.36782462940437e-07,-1.10937137207401e-06,,,3.06662577105588e-07,-1.50253334276337e-07,1.56409242829815e-07,-1.68457459181793e-07,6.53400072206322e-07,,,-1.72426840582745e-05,2.19760211310537e-05,,,-2.99912563712757e-06,1.99924501088226e-07,,1.54644540944875e-07,-3.54973213800796e-06,,-6.92678549746685e-07,-1.14325376512305e-05,8.67055667553636e-06,0,1,0,60.9280000000001,102,980.993137254902,507.613235294118,2710.19117647059,989.317647058824,972.66862745098,472.272549019608,542.953921568628,2509.93137254902,2910.45098039216,0
1968.7424,2.00297831058802e-07,9.42624039243037e-09,2.09724071450691e-07,-7.46793025846224e-07,-3.76329623949253e-08,-3.76329623951986e-08,,1.02074422576147e-08,,-2.33165220215696e-07,-1.01973637246559e-07,-2.33165220216295e-07,3.18194135997413e-07,-2.63529043346387e-07,,,,-4.45706066749881e-07,,,-2.22535348584694e-06,-3.18191119878235e-07,,-2.3296470442601e-07,4.33260410633523e-05,,-7.11771200614401e-06,1.70422303981611e-07,-1.70422303980808e-07,-8.6195136407055e-07,-1.09540408117675e-07,,-1.37362479858273e-07,-4.56437698876855e-07,-2.8248728168636e-07,-7.38924980562846e-07,-1.13074716992382e-06,,,2.92536658470876e-07,-1.68857870013334e-07,1.23678788458112e-07,-3.69912953087018e-08,5.44764929254144e-07,,,-1.83278048385596e-05,2.34303288627425e-05,,,-2.8331432017275e-06,1.90177549506292e-07,,1.34086318260535e-07,-3.37646564874585e-06,,-7.08525972167213e-07,-1.39744955312337e-05,9.25129015374228e-06,0,1,0,61.0304000000001,102,979.552450980392,504.449019607843,2739.75490196078,987.945098039216,971.159803921569,471.423529411765,537.474509803922,2534.59803921569,2944.91176470588,0
