time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
1838.592,-1.6701427672355e-07,-3.1528209741508e-08,,2.66879792419662e-07,-6.77332664291853e-08,-6.77332664292475e-08,,7.37179752819468e-08,-6.08663540808143e-07,-5.15064595771333e-07,-5.0561783062473e-07,-5.15064595772056e-07,1.01794472635979e-07,9.92804073276838e-08,2.01074879963602e-07,4.08492985625527e-07,-1.36504744533451e-08,3.94842511172473e-07,-8.35357392659175e-07,1.04825964840894e-07,-8.35357392659747e-07,,6.62996883186906e-07,,1.32437587001347e-07,-1.39044823315129e-07,-1.39044823315016e-07,7.08543891355936e-08,-7.08543891356199e-08,9.77808914796284e-08,-3.91181551168209e-08,-3.06673018426644e-07,,-2.01805677888289e-08,-1.29723022788532e-07,-1.49903590577422e-07,3.79149968535635e-07,-3.83455792483603e-09,-3.83455792473172e-09,6.27072824103896e-07,-4.2148819588718e-07,2.05584628216846e-07,5.09638847786538e-07,4.81018643432709e-07,9.90657491219687e-07,6.12564504181981e-07,-2.25295551279645e-07,-2.25295551279452e-07,-3.88605551450435e-07,3.88605551450396e-07,3.96597822909092e-07,0,1,0,0,103,1123.9145631068,527.835922330097,1104.79126213592,1129.18155339806,1118.64757281553,534.029126213592,521.642718446602,1301.72815533981,907.854368932039,0
1838.6944,-1.5899644065876e-07,-2.95950872527329e-08,,2.58702595318001e-07,-6.32232974843644e-08,-6.32232974844252e-08,,1.11765631570219e-07,-6.00196325028789e-07,-4.83321953020813e-07,-4.9612187497973e-07,-4.83321953021547e-07,1.16086666626131e-07,1.01441995891504e-07,2.17528662517565e-07,3.98891814307167e-07,-6.30242550046165e-09,3.92589388807001e-07,-8.73462022803164e-07,1.41210296644623e-07,-8.73462022803724e-07,,6.13930630317495e-07,,1.21482530417925e-07,-1.33225591547624e-07,-1.33225591547513e-07,6.57787985921168e-08,-6.57787985921449e-08,9.59301974563891e-08,-4.43203368706726e-08,-3.10609944970036e-07,,-3.0115448311901e-08,-1.22985445051205e-07,-1.53100893363168e-07,3.78175405734948e-07,-3.23804855022207e-09,-3.23804855012321e-09,6.2106278579745e-07,-4.06195367279994e-07,2.14867418517576e-07,4.61439496469641e-07,4.99063139189053e-07,9.60502635659153e-07,6.07930959330324e-07,-2.24172742433085e-07,-2.24172742432889e-07,-3.93432618700421e-07,3.93432618700371e-07,4.07855448841483e-07,0,1,0,0.102399999999989,102,1122.97303921569,525.652450980392,1124.51470588235,1127.62745098039,1118.31862745098,532.604901960784,518.7,1327.51960784314,921.509803921569,0
1838.7968,-1.51347398816302e-07,-2.60053577129318e-08,,2.48976236762128e-07,-5.7646830942008e-08,-5.76468309420674e-08,,1.42046748131442e-07,-5.9069584580656e-07,-4.4481395449166e-07,-4.83480659149818e-07,-4.44813954492403e-07,1.31198437693991e-07,1.04982411988977e-07,2.36180849682888e-07,3.87348193058269e-07,5.45178702481182e-09,3.9279998008338e-07,-8.97954396224816e-07,1.70547849799582e-07,-8.97954396225363e-07,,5.565794107079e-07,,1.09541735076366e-07,-1.26142926205733e-07,-1.26142926205623e-07,5.90293727144863e-08,-5.90293727145157e-08,9.59132450510887e-08,-5.69059335222388e-08,-3.12931893125941e-07,,-4.07953056384955e-08,-1.15223522801979e-07,-1.56018828440537e-07,3.7448864009731e-07,-1.69283775672425e-09,-1.69283775662979e-09,6.13959438397518e-07,-3.91261848853017e-07,2.22697589544613e-07,4.24250804938824e-07,5.08165411649404e-07,9.32416216588704e-07,6.017096573971e-07,-2.23547059775571e-07,-2.23547059775371e-07,-3.96667530948444e-07,3.96667530948388e-07,4.14686407459131e-07,0,1,0,0.204799999999977,103,1120.72378640777,528.403398058252,1142.45631067961,1123.73106796117,1117.71650485437,534.528155339806,522.278640776699,1353.5145631068,931.398058252427,0
1838.8992,-1.44195818068886e-07,-2.10311435644302e-08,,2.38242513208089e-07,-5.12551474809536e-08,-5.12551474810114e-08,,1.62757564067612e-07,-5.8040868719484e-07,-4.00730459916427e-07,-4.68803354841706e-07,-4.00730459917179e-07,1.46640633166964e-07,1.09593392638358e-07,2.56234025805234e-07,3.7462048180929e-07,2.08489574251024e-08,3.95469439234694e-07,-9.09943761793373e-07,1.92350821366893e-07,-9.09943761793909e-07,,4.96193974447145e-07,,9.69597658826371e-08,-1.18062208355131e-07,-1.18062208355022e-07,5.10120944616964e-08,-5.1012094461727e-08,9.74466398830118e-08,-7.49559902644068e-08,-3.13220915193332e-07,,-5.1630115357457e-08,-1.06852467198063e-07,-1.58482582555585e-07,3.68835764069942e-07,5.98200597892775e-10,5.98200597983424e-10,6.06130617487273e-07,-3.77780508833086e-07,2.2835010865429e-07,3.99219454213978e-07,5.08423914831773e-07,9.07643369046243e-07,5.94353710345215e-07,-2.23358361229344e-07,-2.2335836122914e-07,-3.98115887023929e-07,3.9811588702387e-07,4.17011016835165e-07,0,0,0,0.307199999999966,102,1123.44607843137,527.141176470588,1158.0931372549,1128.25196078431,1118.64019607843,532.608823529412,521.673529411765,1373.85294117647,942.333333333333,0
1839.0016,-1.37595566858419e-07,-1.50197468796255e-08,,2.27059136866588e-07,-4.43767470986637e-08,-4.43767470987199e-08,,1.72244862271943e-07,-5.69749105326924e-07,-3.52558882884715e-07,-4.52997888164156e-07,-3.52558882885475e-07,1.62011855614757e-07,1.14891710570873e-07,2.76903566185534e-07,3.6214596411472e-07,3.82296432675785e-08,4.00375607382601e-07,-9.11468854072445e-07,2.06349329514057e-07,-9.11468854072972e-07,,4.37513875943741e-07,,8.4108141150732e-08,-1.09334106755477e-07,-1.0933410675537e-07,4.22051189443333e-08,-4.22051189443648e-08,1.00057582003985e-07,-9.60459192994053e-08,-3.11529999605695e-07,,-6.20927208308427e-08,-9.83725640300031e-08,-1.60465284860913e-07,3.62115745793722e-07,3.3395079169699e-09,3.339507917058e-09,5.98154191770865e-07,-3.66723956414521e-07,2.31430235356442e-07,3.86826763674738e-07,5.00168316950733e-07,8.86995080625975e-07,5.86474802272588e-07,-2.2353143649432e-07,-2.23531436494112e-07,-3.97655941744609e-07,3.97655941744551e-07,4.15246349160968e-07,0,0,0,0.409599999999955,102,1125.95882352941,531.641666666667,1168.80392156863,1134.79705882353,1117.12058823529,538.240196078431,525.043137254902,1388.67647058824,948.93137254902,0
1839.104,-1.31561094860274e-07,-8.35214628874922e-09,,2.15944828838845e-07,-3.73788993517872e-08,-3.73788993518419e-08,,1.69177994289021e-07,-5.59323414464394e-07,-3.01996672319683e-07,-4.36772135583275e-07,-3.01996672320448e-07,1.77003598612198e-07,1.20456132381043e-07,2.97459730993139e-07,3.51647632903911e-07,5.54702801786596e-08,4.07117913082874e-07,-9.05079657630431e-07,2.12358257469868e-07,-9.0507965763095e-07,,3.84618149638351e-07,,7.13501048917751e-08,-1.00356602020532e-07,-1.00356602020426e-07,3.31253068967295e-08,-3.3125306896761e-08,1.03101792720056e-07,-1.17601562779518e-07,-3.08395347630219e-07,,-7.17239686931572e-08,-9.03364641628776e-08,-1.62060432856104e-07,3.55253458681734e-07,6.16609318240822e-09,6.1660931824947e-09,5.9070474249198e-07,-3.58808011108457e-07,2.31896731383617e-07,3.86653997830317e-07,4.84083472856211e-07,8.70737470687042e-07,5.78770071076007e-07,-2.24002032264653e-07,-2.24002032264442e-07,-3.95325047334216e-07,3.9532504733416e-07,4.10278801168684e-07,0,0,0,0.511999999999944,103,1128.12669902913,529.676699029126,1172.15048543689,1137.63300970874,1118.62038834951,534.105825242718,525.247572815534,1391.26213592233,953.038834951456,0
1839.2064,-1.26088664461441e-07,-1.402233265831e-09,,2.05335823260533e-07,-3.0626907681381e-08,-3.06269076814339e-08,,1.52906786281126e-07,-5.49834529685186e-07,-2.50816381472566e-07,-4.20666146526187e-07,-2.50816381473337e-07,1.91430909493607e-07,1.25875077858081e-07,3.1730598735158e-07,3.44737933173519e-07,7.04811927996834e-08,4.15219125973508e-07,-8.93503195752039e-07,2.10290023716362e-07,-8.9350319575255e-07,,3.40807452520246e-07,,5.90187379928435e-08,-9.15349556849242e-08,-9.15349556848182e-08,2.42867974931075e-08,-2.42867974931386e-08,1.05835672226454e-07,-1.37290942684817e-07,-3.0474815761321e-07,,-8.01674289453212e-08,-8.3290577009911e-08,-1.63458005955304e-07,3.49068375244667e-07,8.67824990800655e-09,8.67824990809184e-09,5.84436241826077e-07,-3.54411849838371e-07,2.30024391987797e-07,3.97270385405488e-07,4.61301049969626e-07,8.58571435375635e-07,5.71935529518272e-07,-2.24747921458716e-07,-2.24747921458502e-07,-3.91370600487478e-07,3.91370600487427e-07,4.03364948715858e-07,0,0,0,0.614399999999932,102,1127.2431372549,524.836274509804,1161.29411764706,1139.05098039216,1115.43529411765,523.943137254902,525.729411764706,1374.61764705882,947.970588235294,0
1839.3088,-1.21150958097107e-07,5.49185042237321e-09,,1.95569027888182e-07,-2.44526392501594e-08,-2.44526392502105e-08,,1.23815435846529e-07,-5.41892626118895e-07,-2.00722014541527e-07,-4.05106700380818e-07,-2.00722014542301e-07,2.05259315145675e-07,1.30790586077826e-07,3.3604990122339e-07,3.42639611841979e-07,8.15755281797183e-08,4.24215140022003e-07,-8.79495441019211e-07,2.00213029248026e-07,-8.79495441019717e-07,,3.08532362252137e-07,,4.73996632676523e-08,-8.32471277667925e-08,-8.32471277666866e-08,1.6158761062982e-08,-1.61587610630127e-08,1.07529693487731e-07,-1.53341406526357e-07,-3.01714838506598e-07,,-8.72212197496888e-08,-7.77026638366468e-08,-1.64923883586409e-07,3.44201605663944e-07,1.04809746709778e-08,1.04809746710626e-08,5.79890286291637e-07,-3.53578743969706e-07,2.26311542322022e-07,4.16315176924667e-07,4.33446216859057e-07,8.49761393784249e-07,5.66600262742996e-07,-2.25805844211578e-07,-2.25805844211361e-07,-3.8624727761011e-07,3.86247277610065e-07,3.95955622366873e-07,0,0,0,0.716799999999921,103,1127.26796116505,523.880582524272,1125.70388349515,1133.81844660194,1120.71747572816,525.194174757282,522.566990291262,1330.56310679612,920.844660194175,0
1839.4112,-1.16676685729564e-07,1.20395079845976e-08,,1.86891765361624e-07,-1.91369645793986e-08,-1.91369645794479e-08,,8.34586752680891e-08,-5.35834559036966e-07,-1.53220130161665e-07,-3.90451263403832e-07,-1.53220130162442e-07,2.18589008801366e-07,1.34924783378545e-07,3.53513792179799e-07,3.46086793566466e-07,8.76123191858768e-08,4.33699112752648e-07,-8.6573237957636e-07,1.82466886004138e-07,-8.65732379576865e-07,,2.8933572620983e-07,,3.67161936451971e-08,-7.58208781233245e-08,-7.58208781232184e-08,9.13374495180595e-09,-9.1337449518354e-09,1.07593365063291e-07,-1.64697662084797e-07,-3.00392335934678e-07,,-9.28723586868151e-08,-7.38989887108539e-08,-1.66771347397744e-07,3.41105653802476e-07,1.12256612065016e-08,1.12256612065863e-08,5.77426515784693e-07,-3.56069098683245e-07,2.2135741710154e-07,4.40758391451043e-07,4.02608371226235e-07,8.43366762677806e-07,5.63276670613085e-07,-2.27263094913019e-07,-2.27263094912802e-07,-3.80551680730612e-07,3.80551680730576e-07,3.89465397296897e-07,0,0,0,0.81919999999991,102,1126.14950980392,523.975,1099.83333333333,1132.02941176471,1120.26960784314,526.803921568627,521.146078431373,1300.45098039216,899.21568627451,0
1839.5136,-1.1253679183954e-07,1.79972779255426e-08,,1.79485457825519e-07,-1.49018335787719e-08,-1.49018335788194e-08,,3.43977718014614e-08,-5.3164783472925e-07,-1.0951509224305e-07,-3.76981896200414e-07,-1.0951509224383e-07,2.31582375475592e-07,1.38085007935356e-07,3.69667383410836e-07,3.5536837871043e-07,8.79729180238158e-08,4.43341296734552e-07,-8.54582104346135e-07,1.57873983993734e-07,-8.54582104346641e-07,,2.83716815304845e-07,,2.71202257708762e-08,-6.9522562211025e-08,-6.9522562210919e-08,3.51278977827935e-09,-3.51278977830682e-09,1.05678020710001e-07,-1.71025024285029e-07,-3.01680059549359e-07,,-9.72891054270804e-08,-7.20309954032533e-08,-1.69320100830411e-07,3.40064824897724e-07,1.06522541082408e-08,1.06522541083262e-08,5.77167143012985e-07,-3.61418792457169e-07,2.1574835055591e-07,4.67285412390658e-07,3.71214782678994e-07,8.38500195070178e-07,5.62310875624467e-07,-2.29227694440933e-07,-2.29227694440715e-07,-3.74919072757543e-07,3.74919072757514e-07,3.85039356833345e-07,0,0,0,0.921599999999899,102,1126.30294117647,526.141176470588,1092.16666666667,1132.33137254902,1120.27450980392,531.667647058824,520.614705882353,1288.38235294118,895.950980392157,0
