time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
1732.3008,-6.11020713695836e-08,1.65481879757067e-08,,,1.97849655802744e-08,5.23253902497442e-08,,,6.73000579827986e-08,-1.67485881335798e-07,-1.89203093919584e-07,-1.67485881335986e-07,-3.78271911824806e-07,4.13145415196373e-07,3.48735033714528e-08,,,-3.52559372966737e-07,2.14354943371952e-08,,4.6487419305158e-08,,-4.53139556570733e-06,-7.3898941241877e-07,,1.21720620561746e-07,,,-5.81593844600516e-07,-2.5978500987485e-07,2.27298829453393e-07,,,,-8.97152475286653e-07,-2.92253072466332e-07,1.39648497217498e-07,-1.51618579325783e-07,-1.51618579325722e-07,1.44479278648166e-07,,1.73769808953349e-07,,3.33696538864147e-07,4.57696035349639e-08,-1.44825617413525e-07,,-5.77850316646695e-07,-5.19126913958042e-07,5.19126913957811e-07,-8.88687305007661e-07,0,1,0,0,103,928.493203883495,549.085436893204,1581.34466019417,927.3,929.68640776699,558.266990291262,539.903883495146,1582.71844660194,1579.97087378641,0
1732.4032,-5.35875124825653e-08,1.48136664481629e-08,,,1.95627511983235e-08,5.41985999199748e-08,,,4.83559691576401e-08,-1.69398196767849e-07,-1.84166926168546e-07,-1.69398196768042e-07,-3.96107344524922e-07,4.25227714216891e-07,2.91203696918543e-08,,,-3.5410071787264e-07,2.93796270499785e-08,,5.81922319610066e-08,,-4.54351670341783e-06,-7.55429203529697e-07,,1.26996324417458e-07,,,-5.81095384254206e-07,-2.48542553766052e-07,2.25348966149838e-07,,,,-9.28145111705429e-07,-2.8124394274291e-07,1.45883776733109e-07,-1.44945595924262e-07,-1.44945595924202e-07,1.24769949602085e-07,,1.49205181366244e-07,,3.38102242372035e-07,4.84756593097517e-08,-1.33385861767816e-07,,-5.83346406793656e-07,-5.20889582207746e-07,5.20889582207528e-07,-8.66320752551508e-07,0,1,0,0.102399999999989,102,926.909803921569,549.782843137255,1583.25980392157,926.312745098039,927.506862745098,549.128431372549,550.437254901961,1588.80392156863,1577.71568627451,0
1732.5056,-4.70054459034434e-08,1.26982729461135e-08,,,1.89526256862042e-08,5.42056727227514e-08,,,5.54272708346645e-08,-1.71049814900719e-07,-1.79269540728029e-07,-1.71049814900917e-07,-4.16170744435714e-07,4.42790219504493e-07,2.66194750686649e-08,,,-3.53802544685837e-07,3.69472856952977e-08,,6.89503260054004e-08,,-4.57828941021642e-06,-7.75686229042575e-07,,1.32112192144886e-07,,,-5.84666342552791e-07,-2.35092016541249e-07,2.26920226052712e-07,,,,-9.64626115670658e-07,-2.7057570383997e-07,1.54810432814021e-07,-1.38303886765525e-07,-1.38303886765466e-07,1.03055530862417e-07,,1.22346834374245e-07,,3.43783723591468e-07,5.15196536341807e-08,-1.29209715071385e-07,,-5.88167360759618e-07,-5.26179554417683e-07,5.26179554417478e-07,-8.40926728224295e-07,0,1,0,0.204799999999977,103,960.4,548.010679611651,1579.47087378641,960.832038834952,959.967961165049,539.865048543689,556.156310679612,1588.10679611651,1570.83495145631,0
1732.608,-4.2284471998292e-08,1.07783965368378e-08,,,1.84739012136642e-08,5.24073414769233e-08,,,9.63054872085771e-08,-1.73018479333201e-07,-1.74523742924338e-07,-1.73018479333404e-07,-4.37292852943779e-07,4.64345230013231e-07,2.70523770693379e-08,,,-3.52332524455193e-07,4.33087073875354e-08,,7.7943556157623e-08,,-4.6353854762677e-06,-7.98714144445406e-07,,1.36488479484959e-07,,,-5.92547359559128e-07,-2.19055680491714e-07,2.33561371295877e-07,,,,-1.00762238235909e-06,-2.60339304286747e-07,1.6688386138207e-07,-1.31096273530834e-07,-1.31096273530776e-07,7.90401789558006e-08,,9.33682790865568e-08,,3.51048367323086e-07,5.55133402908605e-08,-1.3480680784668e-07,,-5.9090570576469e-07,-5.34474998550356e-07,5.34474998550164e-07,-8.13312262537697e-07,0,0,0,0.307199999999966,102,960.264705882353,550.141666666667,1580.93137254902,959.897058823529,960.632352941177,553.012745098039,547.270588235294,1592.53921568627,1569.32352941176,0
1732.7104,-4.0175486532089e-08,9.65473446016927e-09,,,1.85686665581493e-08,4.90203918886346e-08,,,1.75561031142292e-07,-1.75744132355924e-07,-1.69865996513672e-07,-1.75744132356132e-07,-4.58209991460818e-07,4.88241816215887e-07,3.00318247549544e-08,,,-3.50219793058297e-07,4.77851702168014e-08,,8.45434243907486e-08,,-4.7124047151147e-06,-8.23499856883609e-07,,1.39643334125958e-07,,,-6.04404507948659e-07,-2.00361140854441e-07,2.46381190108106e-07,,,,-1.05729207852705e-06,-2.50568838938725e-07,1.82349816440105e-07,-1.2278153807194e-07,-1.22781538071883e-07,5.24850528331704e-08,,6.25361139887735e-08,,3.60025395653604e-07,6.07471137042306e-08,-1.518017290653e-07,,-5.90132493075351e-07,-5.44906346988974e-07,5.44906346988798e-07,-7.84461950350949e-07,0,0,0,0.409599999999955,102,959.839215686275,550.087254901961,1578.94117647059,960.417647058824,959.260784313726,547.483333333333,552.691176470588,1584.95098039216,1572.93137254902,0
1732.8128,-4.11522310916389e-08,9.84989338571779e-09,,,1.95368888255065e-08,4.43704491256465e-08,,,2.93728816114696e-07,-1.79578612194704e-07,-1.65162743244437e-07,-1.79578612194917e-07,-4.77605752648152e-07,5.12643883607773e-07,3.50381309595072e-08,,,-3.47831042381338e-07,4.99122547272444e-08,,8.83918454238393e-08,,-4.80454195558215e-06,-8.49113174118075e-07,,1.41260419119636e-07,,,-6.19356734179575e-07,-1.79343937964579e-07,2.65849154456756e-07,,,,-1.11276408627621e-06,-2.41235535765521e-07,2.01190513188856e-07,-1.12995709383615e-07,-1.1299570938356e-07,2.32284680954323e-08,,3.01580680976875e-08,,3.70675414475421e-07,6.71810650565582e-08,-1.80719077253448e-07,,-5.84487883525508e-07,-5.56260466806102e-07,5.56260466805943e-07,-7.55611159678301e-07,0,0,0,0.511999999999944,103,960.625242718447,548.492233009709,1583.6213592233,958.735922330097,962.514563106796,544.874757281554,552.109708737864,1585.41747572816,1581.82524271845,0
1732.9152,-4.53365241779688e-08,1.17100319081097e-08,,,2.14925056550045e-08,3.88296399333682e-08,,,4.47111232477171e-07,-1.84831731152674e-07,-1.60225555469166e-07,-1.84831731152891e-07,-4.94136206414299e-07,5.35497876965044e-07,4.13616705506318e-08,,,-3.4540886625397e-07,4.94647363292508e-08,,8.94276746503365e-08,,-4.90443308783389e-06,-8.74754791844399e-07,,1.412184970162e-07,,,-6.36087953876511e-07,-1.56765499407374e-07,2.9168861793461e-07,,,,-1.17210347291918e-06,-2.32240174878362e-07,2.23136876549612e-07,-1.01651865616783e-07,-1.01651865616729e-07,-8.79544341278382e-09,,-3.47606646537351e-09,,3.82821670817241e-07,7.45223716855848e-08,-2.20913167001778e-07,,-5.72769834918264e-07,-5.67038441000736e-07,5.67038441000595e-07,-7.28266716230463e-07,0,0,0,0.614399999999932,102,961.429411764706,545.246078431373,1587.74019607843,955.960784313726,966.898039215686,551.645098039216,538.847058823529,1588.07843137255,1587.40196078431,0
1733.0176,-5.24818039500569e-08,1.53585868931663e-08,,,2.43683901386616e-08,3.27758336545078e-08,,,6.28333836040447e-07,-1.91784327406125e-07,-1.54830007137244e-07,-1.91784327406344e-07,-5.06443606450059e-07,5.54531252827115e-07,4.80876463769437e-08,,,-3.43131234625488e-07,4.64305006545388e-08,,8.78426830488134e-08,,-5.0024242939024e-06,-8.99833815596197e-07,,1.39596721162114e-07,,,-6.53021433089532e-07,-1.33716525065353e-07,3.2290973584009e-07,,,,-1.23251873665633e-06,-2.23419075268261e-07,2.47704471111834e-07,-8.89856673012363e-08,-8.89856673011851e-08,-4.35496302407067e-08,,-3.81372463912605e-08,,3.96219250596055e-07,8.24004583735592e-08,-2.70695309092297e-07,,-5.54006914475207e-07,-5.75566240033243e-07,5.75566240033118e-07,-7.04126699940818e-07,0,0,0,0.716799999999921,103,962.193203883495,543.304368932039,1590.48058252427,957.316504854369,967.069902912621,548.395145631068,538.21359223301,1585.32038834951,1595.64077669903,0
1733.12,-6.20202381834912e-08,2.07174988689256e-08,,,2.79661731997838e-08,2.65894291243572e-08,,,8.27752964083578e-07,-2.0065464479855e-07,-1.48729328721207e-07,-2.00654644798771e-07,-5.13169014866837e-07,5.67339555317417e-07,5.4170540450467e-08,,,-3.4116186566116e-07,4.09649877184197e-08,,8.39993856208763e-08,,-5.08738955300558e-06,-9.23973464308556e-07,,1.36649526325639e-07,,,-6.68545867023698e-07,-1.11416864588025e-07,3.58023778652356e-07,,,,-1.29085056034519e-06,-2.14552442732206e-07,2.74230411796922e-07,-7.55176399143199e-08,-7.55176399142716e-08,-8.08949343597931e-08,,-7.36700137799168e-08,,4.10652862747322e-07,9.05911840188148e-08,-3.27664974758773e-07,,-5.27518719677939e-07,-5.80144412994435e-07,5.80144412994327e-07,-6.84860724892254e-07,0,0,0,0.81919999999991,102,962.718137254902,532.785784313726,1593.63725490196,959.747058823529,965.689215686274,532.259803921569,533.311764705882,1585.92156862745,1601.35294117647,0
1733.2224,-7.31603619978736e-08,2.75742214332931e-08,,,3.20172584773966e-08,2.06683301257748e-08,,,1.03535374851781e-06,-2.115311098358e-07,-1.41667586214061e-07,-2.11531109836022e-07,-5.13014465521755e-07,5.71617527687806e-07,5.86030621659379e-08,,,-3.39677035239215e-07,3.33633342464208e-08,,7.83551739947157e-08,,-5.14806804414223e-06,-9.46838432867294e-07,,1.32742759544622e-07,,,-6.81272837424135e-07,-9.09668654168117e-08,3.95385553381279e-07,,,,-1.34421834183502e-06,-2.05364340963902e-07,3.01919577601959e-07,-6.19308932220735e-08,-6.19308932220281e-08,-1.20588729464554e-07,,-1.0997530739474e-07,,4.26016502747484e-07,9.9199945074136e-08,-3.89151413800842e-07,,-4.92980023310931e-07,-5.79226027291596e-07,5.79226027291502e-07,-6.71782099574058e-07,0,0,0,0.921600000000126,103,961.516504854369,526.128155339806,1599.86893203884,956.392233009709,966.640776699029,527.729126213592,524.527184466019,1589.77669902913,1609.96116504854,0
