time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
1875.968,-4.53686487673712e-07,-3.70606287753982e-07,,7.70825098069688e-07,-8.52304171497774e-08,,,,-1.61547596935699e-06,3.90045217703964e-07,2.32280123146089e-07,,,,,,,,,9.12673302658103e-07,,,,,3.79627139818663e-07,-9.76995161157429e-08,,,-2.73269389542291e-07,1.92835923785287e-07,-4.07058084398138e-07,-3.15906107390474e-07,,-1.76294514501823e-06,7.04324014216069e-07,-1.05862113080191e-06,-4.37846828949398e-07,3.67841314590422e-08,3.67841314596425e-08,,,,,1.10756109271332e-06,,,,,,,-3.56922528028375e-07,0,1,0,0,103,965.072330097087,543.905339805825,1599.78155339806,968.969902912621,961.174757281553,528.152427184466,559.658252427185,1691.12621359223,1508.43689320388,0
1876.0704,-4.15593122794686e-07,-3.71484403964074e-07,,7.39200429677914e-07,-3.42333704962662e-08,,,,-1.51526266967287e-06,3.94019459160185e-07,2.14661980396083e-07,,,,,,,,,9.18015209187988e-07,,,,,3.67099547589728e-07,-1.04583106172231e-07,,,-3.06220258700467e-07,1.83050405325486e-07,-3.73360976877042e-07,-3.18676413486278e-07,,-1.85877296182226e-06,8.23154527510871e-07,-1.03561843431113e-06,-3.74354561951193e-07,-7.40924256608047e-09,-7.40924256547482e-09,,,,,1.06366148494063e-06,,,,,,,-3.31267895510217e-07,0,1,0,0.102399999999989,102,965.28137254902,544.944117647059,1585.00490196078,969.400980392157,961.161764705882,529.473529411765,560.414705882353,1672.41176470588,1497.59803921569,0
1876.1728,-3.65245142375147e-07,-3.66875642266929e-07,,7.12639344019645e-07,2.536846852936e-08,,,,-1.40455239070599e-06,4.01551498190625e-07,1.92381374558609e-07,,,,,,,,,9.20006762410663e-07,,,,,3.60106445262667e-07,-1.095942163265e-07,,,-3.41153107111309e-07,1.73629304673526e-07,-3.41492908922981e-07,-3.22485633017236e-07,,-1.95161807989566e-06,9.40957614836798e-07,-1.0106604650586e-06,-3.05197783323008e-07,-6.11169020856594e-08,-6.11169020850503e-08,,,,,1.01200824167832e-06,,,,,,,-2.95537129021224e-07,0,1,0,0.204799999999977,103,965.492718446602,546.78640776699,1577.09708737864,968.605825242718,962.379611650485,534.067961165049,559.504854368932,1663.4854368932,1490.70873786408,0
1876.2752,-3.07840673672234e-07,-3.58527344681699e-07,,6.89643615244476e-07,8.9612960345118e-08,,,,-1.29061012762872e-06,4.12712094718913e-07,1.66662075905707e-07,,,,,,,,,9.20520695821682e-07,,,,,3.57569267009155e-07,-1.13420886651282e-07,,,-3.75882314945474e-07,1.64279959587868e-07,-3.11854797704027e-07,-3.28104487187982e-07,,-2.03838240745112e-06,1.05360169920483e-06,-9.84780708246024e-07,-2.34090994492199e-07,-1.21035970242036e-07,-1.21035970241425e-07,,,,,9.51301733610128e-07,,,,,,,-2.52829300372736e-07,0,0,0,0.307199999999966,102,966.826960784314,551.218137254902,1564.45588235294,967.61568627451,966.038235294118,539.664705882353,562.771568627451,1650.14705882353,1478.76470588235,0
1876.3776,-2.48716345178077e-07,-3.48084293870574e-07,,6.68729834647022e-07,1.5428988497397e-07,,,,-1.18082333320207e-06,4.26892798486075e-07,1.39022922422909e-07,,,,,,,,,9.20688999765477e-07,,,,,3.58279829798202e-07,-1.16595996023922e-07,,,-4.08238927554004e-07,1.54484300496452e-07,-2.84333915978778e-07,-3.35816188777232e-07,,-2.11499672902478e-06,1.15653624305327e-06,-9.58460485971228e-07,-1.65499939806401e-07,-1.8371145170867e-07,-1.83711451708059e-07,,,,,8.8175907319864e-07,,,,,,,-2.05949327842281e-07,0,0,0,0.409599999999955,102,967.639705882353,553.244607843137,1531.45098039216,964.016666666667,971.262745098039,544.243137254902,562.246078431373,1619.41176470588,1443.49019607843,0
1876.48,-1.92502388533951e-07,-3.36833504949371e-07,,6.49038449889766e-07,2.1550759213771e-07,,,,-1.08195129494942e-06,4.42985188443132e-07,1.11123965649204e-07,,,,,,,,,9.2085974688547e-07,,,,,3.61161969403384e-07,-1.19405069746754e-07,,,-4.36274207454085e-07,1.43640924513137e-07,-2.58169509050691e-07,-3.45100299014244e-07,,-2.17738277975024e-06,1.24566741924197e-06,-9.31715360507978e-07,-1.03723487776521e-07,-2.45743136985373e-07,-2.45743136984762e-07,,,,,8.05492969396287e-07,,,,,,,-1.57461608912377e-07,0,0,0,0.511999999999944,103,967.84854368932,552.72572815534,1504.30097087379,961.016504854369,974.680582524272,548.674757281553,556.776699029126,1597.76699029126,1410.83495145631,0
1876.5824,-1.42574644453806e-07,-3.25557941645162e-07,,6.30657637707187e-07,2.70194239757636e-07,,,,-9.99526337619886e-07,4.59700208944029e-07,8.46242243294608e-08,,,,,,,,,9.20780285969573e-07,,,,,3.65479497662461e-07,-1.21847103254809e-07,,,-4.58447453646177e-07,1.31176000501919e-07,-2.32006904209573e-07,-3.54485964275295e-07,,-2.22244157187037e-06,1.31802908843736e-06,-9.04412483432703e-07,-5.2140832554187e-08,-3.04015867094091e-07,-3.04015867093481e-07,,,,,7.26300209715765e-07,,,,,,,-1.09584487877861e-07,0,0,0,0.614399999999932,102,968.077941176471,555.405882352941,1496.96078431373,959.637254901961,976.51862745098,553.927450980392,556.88431372549,1589.1568627451,1404.76470588235,0
1876.6848,-1.00869612856879e-07,-3.14505801388207e-07,,6.14643297678735e-07,3.16400203690109e-07,,,,-9.37559367111048e-07,4.75914304391643e-07,6.10183372131019e-08,,,,,,,,,9.19946572477685e-07,,,,,3.70966364821182e-07,-1.23644544452526e-07,,,-4.73752644867478e-07,1.16620585093892e-07,-2.04146845325571e-07,-3.61671373783822e-07,,-2.24851121346833e-06,1.37202884276174e-06,-8.76482370706264e-07,-1.28069600290813e-08,-3.5589886768635e-07,-3.5589886768574e-07,,,,,6.48903043830093e-07,,,,,,,-6.4089687602186e-08,0,0,0,0.716799999999921,103,967.771844660194,559.903398058253,1486.7572815534,962.241747572815,973.301941747573,556.914563106796,562.892233009709,1574.56310679612,1398.95145631068,0
1876.7872,-6.80524726925972e-08,-3.03470924967071e-07,,6.0271946968228e-07,3.53355439164767e-07,,,,-8.9845873962125e-07,4.90929422059377e-07,4.14339615511637e-08,,,,,,,,,9.17978154484896e-07,,,,,3.77836434113135e-07,-1.24299937100138e-07,,,-4.8176792678141e-07,9.96404146259364e-08,-1.72892552905161e-07,-3.63891766919594e-07,,-2.25526725098799e-06,1.40732553912629e-06,-8.47941711861368e-07,1.36781101356581e-08,-3.99389543057495e-07,-3.99389543056885e-07,,,,,5.77884750381405e-07,,,,,,,-2.22829797898362e-08,0,0,0,0.81919999999991,102,967.64362745098,559.375980392157,1472.70588235294,965.876470588235,969.410784313725,556.890196078431,561.861764705882,1557.48039215686,1387.93137254902,0
1876.8896,-4.39346738843279e-08,-2.91972362090895e-07,,5.96673135153228e-07,3.81327178539519e-07,,,,-8.83004617216919e-07,5.04600647531366e-07,2.64506410222481e-08,,,,,,,,,9.14912877306273e-07,,,,,3.86645173915142e-07,-1.23203688828096e-07,,,-4.82651374852716e-07,8.00133185313964e-08,-1.36899338489657e-07,-3.58421671433877e-07,,-2.24346535892842e-06,1.42453025133514e-06,-8.18935107592936e-07,2.81793690464857e-08,-4.33174907624785e-07,-4.33174907624174e-07,,,,,5.16601562548898e-07,,,,,,,1.49312989582632e-08,0,0,0,0.921599999999899,102,966.648529411765,565.478431372549,1465.13235294118,968.787254901961,964.509803921569,563.211764705882,567.745098039216,1544.5,1385.76470588235,0
