time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
2454.9376,-1.05293223456872e-07,-9.60202980159787e-09,-1.14895253258263e-07,-7.18900534110507e-08,1.84959449586734e-08,1.84959449582707e-08,,-4.69578474702638e-08,3.31565090056991e-07,5.32943375787435e-07,3.67678609861303e-07,5.32943375786763e-07,3.89053232152853e-07,3.35201840136872e-08,4.22573416166478e-07,-2.16020362176413e-07,-1.02873908329929e-07,-3.18894270505755e-07,2.66631681514614e-07,6.06691985897901e-07,2.66631681514908e-07,-4.76294729459459e-07,2.63470869525031e-07,-2.12823859934895e-07,-7.12603278784792e-07,1.37226596153687e-07,,,-1.70922032152674e-07,-2.10720539178022e-07,-1.54004267151051e-06,-4.46569571588089e-08,-1.5846996286678e-06,,-2.6308116532018e-07,-4.68838332764944e-08,-6.64165432680076e-08,1.81757505842132e-07,1.81757505842292e-07,1.67175715105328e-07,1.14304352765884e-07,2.81480067870877e-07,-3.1658940657752e-07,1.69144962789223e-07,-1.47444443788521e-07,-1.75185571720321e-07,4.13166402678275e-08,4.13166402683226e-08,8.9527552920143e-08,-8.95275529204119e-08,-2.7281293208393e-07,0,1,0,0,103,1459.57427184466,706.642233009709,2720.70873786408,1435.2145631068,1483.93398058252,701.276699029126,712.007766990291,2748.81553398058,2692.60194174757,0
2455.04,-1.24547130700477e-07,-6.37773381685649e-09,-1.30924864517134e-07,-7.17023538455429e-08,1.73547271724739e-08,1.73547271720815e-08,,-4.66097259181551e-08,3.25214220368398e-07,5.34122441830259e-07,3.77664380011602e-07,5.34122441829587e-07,3.73099288173644e-07,3.63658658219791e-08,4.09465153995563e-07,-2.22914770899445e-07,-1.00852069173502e-07,-3.23766840072361e-07,2.81404154764952e-07,6.00683347840732e-07,2.81404154765257e-07,-4.7008203910131e-07,2.59597596395831e-07,-2.10484442705945e-07,-7.19531057282646e-07,1.38404708914792e-07,,,-1.60123198754201e-07,-2.25396661358046e-07,-1.5335015079754e-06,-2.04424476163426e-08,-1.55394395559022e-06,,-2.54853602030065e-07,-5.08922831895226e-08,-7.81262799420999e-08,1.71175953763569e-07,1.71175953763731e-07,1.69656154155997e-07,1.07229189998547e-07,2.7688534415421e-07,-3.08897232434989e-07,1.68853075952822e-07,-1.4004415648239e-07,-1.91971376661388e-07,3.93968882500955e-08,3.93968882505857e-08,1.06143050132965e-07,-1.06143050133235e-07,-2.67499653105671e-07,0,1,0,0.102399999999761,102,1554.87058823529,751.119607843137,2707.14215686275,1542.49509803922,1567.24607843137,747.106862745098,755.132352941177,2725.43137254902,2688.85294117647,0
2455.1424,-1.41662443174357e-07,-1.39054962241082e-09,-1.43052992796577e-07,-7.13180322932638e-08,1.81456009341111e-08,1.814560093373e-08,,-4.54094825801019e-08,3.16506770516118e-07,5.36428139474647e-07,3.86937338869534e-07,5.36428139473977e-07,3.52428532655172e-07,3.87665946082537e-08,3.91195127263369e-07,-2.32405688249698e-07,-9.66903302751365e-08,-3.2909601852425e-07,2.91888478037155e-07,5.93186471399923e-07,2.91888478037469e-07,-4.61600724631519e-07,2.5600855981008e-07,-2.05592164821901e-07,-7.25525687265193e-07,1.39728671790456e-07,,,-1.48196341342335e-07,-2.42783156358854e-07,-1.52133819555195e-06,6.00950202010812e-09,-1.51532869353033e-06,,-2.44903176891867e-07,-5.54628943818145e-08,-9.23060478730919e-08,1.61066314107978e-07,1.61066314108144e-07,1.67903606451531e-07,1.01484333471355e-07,2.69387939922554e-07,-2.97646887651173e-07,1.66931184057741e-07,-1.30715703593655e-07,-2.09614524755685e-07,3.50756241537365e-08,3.50756241542212e-08,1.22609656352715e-07,-1.22609656352986e-07,-2.5784274818388e-07,0,1,0,0.204799999999977,103,1135.26553398058,578.682038834951,2735.21359223301,1115.33398058252,1155.19708737864,575.985436893204,581.378640776699,2762.94174757282,2707.4854368932,0
2455.2448,-1.55739552657519e-07,5.42575194181568e-09,-1.50313800715522e-07,-6.90097673119196e-08,2.086777691625e-08,2.08677769158816e-08,,-4.38648729142953e-08,3.0524053254206e-07,5.39635935175212e-07,3.95483964788005e-07,5.39635935174546e-07,3.26483713578648e-07,4.05778307336673e-08,3.67061544312263e-07,-2.45113056148746e-07,-9.04351570009881e-08,-3.35548213149152e-07,2.97860136177483e-07,5.8458989702946e-07,2.97860136177805e-07,-4.50186142053762e-07,2.52764149791946e-07,-1.97421992262275e-07,-7.29859733463314e-07,1.41208271659583e-07,,,-1.35305995055655e-07,-2.62975007030986e-07,-1.50137724305023e-06,3.50741679141951e-08,-1.46630307513453e-06,,-2.33054742927647e-07,-6.12678242209142e-08,-1.0765642401179e-07,1.51765122791238e-07,1.51765122791406e-07,1.62432558522001e-07,9.67058694149317e-08,2.59138427936603e-07,-2.83309771604203e-07,1.637289254653e-07,-1.19580846139127e-07,-2.2801290892083e-07,2.84527860000132e-08,2.84527860004918e-08,1.38874020563045e-07,-1.38874020563319e-07,-2.4368150863621e-07,0,0,0,0.307199999999739,102,973.602941176471,524.891666666667,2741.03921568627,977.475490196078,969.730392156863,527.917647058824,521.86568627451,2773.12745098039,2708.95098039216,0
2455.3472,-1.66038537827725e-07,1.39995963280831e-08,-1.52038941499471e-07,-6.31926010504466e-08,2.53527959033824e-08,2.53527959030269e-08,,-4.26017475144726e-08,2.91256215627936e-07,5.43464107531755e-07,4.03199267747517e-07,5.434641075311e-07,2.94923074848382e-07,4.16535941830264e-08,3.3657666903136e-07,-2.61449276878217e-07,-8.21883364834125e-08,-3.43637613361051e-07,2.99262209596935e-07,5.75549465435485e-07,2.99262209597263e-07,-4.35304695131662e-07,2.49808425704485e-07,-1.85496269427631e-07,-7.31867445171192e-07,1.42862674034316e-07,,,-1.21641998360429e-07,-2.86085787053467e-07,-1.47207556275811e-06,6.69766216320441e-08,-1.40509894112457e-06,,-2.19211273463623e-07,-6.89043342348984e-08,-1.22903513729845e-07,1.43480580927174e-07,1.43480580927346e-07,1.54051764491311e-07,9.23377601728982e-08,2.46389524663882e-07,-2.66343010290554e-07,1.59651314721109e-07,-1.06691695569669e-07,-2.47014229367707e-07,1.9751928708517e-08,1.97519287089889e-08,1.54984669124367e-07,-1.54984669124642e-07,-2.25019048713672e-07,0,0,0,0.409599999999955,102,961.502941176471,534.225980392157,2740.30882352941,968.074509803922,954.93137254902,527.217647058824,541.23431372549,2769.52941176471,2711.08823529412,0
2455.4496,-1.72075843952487e-07,2.41002629285633e-08,-1.47975581023762e-07,-5.25711130322614e-08,3.12680806012786e-08,3.12680806009369e-08,,-4.22900545125464e-08,2.74527231251306e-07,5.4765470615138e-07,4.09942771394944e-07,5.47654706150736e-07,2.57769539810584e-07,4.18839150413423e-08,2.99653454851884e-07,-2.81571617237951e-07,-7.20873668914222e-08,-3.53658984128799e-07,2.96209691221703e-07,5.66877394961346e-07,2.96209691222037e-07,-4.16671377017964e-07,2.47036215536599e-07,-1.69635161481812e-07,-7.31013776868705e-07,1.44701641935136e-07,,,-1.07381878623765e-07,-3.12154001642154e-07,-1.43281455394255e-06,1.01687009572018e-07,-1.33112754436905e-06,,-2.0338311754792e-07,-7.88325399872505e-08,-1.36858961646265e-07,1.36259257968825e-07,1.36259257969001e-07,1.43798229739011e-07,8.76948477118697e-08,2.31493077450556e-07,-2.47151251100511e-07,1.5501961128656e-07,-9.21316398141771e-08,-2.66380062518031e-07,9.33869222523633e-09,9.338692225701e-09,1.71091447661757e-07,-1.71091447662033e-07,-2.02082611660085e-07,0,0,0,0.511999999999716,103,940.205825242719,527.371359223301,2709.80097087379,947.066990291262,933.344660194175,527.102912621359,527.639805825243,2738.46601941748,2681.1359223301,0
2455.552,-1.73691533916523e-07,3.53347468477763e-08,-1.38356787068595e-07,-3.62861271397647e-08,3.81325569551854e-08,3.81325569548575e-08,,-4.35291180511565e-08,2.55250726160746e-07,5.52012035935911e-07,4.15598715031952e-07,5.52012035935281e-07,2.15543645092901e-07,4.123607174609e-08,2.56779716838955e-07,-3.05359111835521e-07,-6.0310529873768e-08,-3.6566964170872e-07,2.89038063428414e-07,5.59344451875626e-07,2.89038063428751e-07,-3.94367914540119e-07,2.44385253203137e-07,-1.49982661337422e-07,-7.26934209625511e-07,1.46712518215275e-07,,,-9.26687895995332e-08,-3.41031019636531e-07,-1.38411364731932e-06,1.38904732175189e-07,-1.24520891514267e-06,,-1.85710127664314e-07,-9.13380345375275e-08,-1.48509975459446e-07,1.29962294869884e-07,1.29962294870065e-07,1.3282355266635e-07,8.20625927615304e-08,2.14886145427559e-07,-2.26160665901622e-07,1.50021722124645e-07,-7.61389437772058e-08,-2.85760511666864e-07,-2.28723829139648e-09,-2.28723829093966e-09,1.87398091700051e-07,-1.8739809170033e-07,-1.75388996517139e-07,0,0,0,0.614399999999932,102,939.743850534226,536.09184865563,2636.55882352941,944.522014793941,934.96568627451,538.620952213221,533.562745098039,2660.38235294118,2612.73529411765,0
2455.6544,-1.71080328851111e-07,4.71625590507621e-08,-1.23917769800208e-07,-1.40441638439586e-08,4.53429878594296e-08,4.53429878591151e-08,,-4.6735650891524e-08,2.33912288117015e-07,5.56388025599212e-07,4.20119773253517e-07,5.56388025598598e-07,1.69340569227051e-07,3.97865439030836e-08,2.09127113130106e-07,-3.32438264890046e-07,-4.70838513900942e-08,-3.79522116279576e-07,2.78428701506611e-07,5.53462680482166e-07,2.7842870150695e-07,-3.68932413163465e-07,2.4193531229599e-07,-1.26997100867905e-07,-7.19465688852218e-07,1.4885848575544e-07,,,-7.76205446312721e-08,-3.72299828879074e-07,-1.32772826665095e-06,1.78195502619721e-07,-1.1495327640298e-06,,-1.6647527612543e-07,-1.06515518099736e-07,-1.57133800670339e-07,1.2425967620296e-07,1.24259676203146e-07,1.22283198460426e-07,7.48050242148063e-08,1.97088222674913e-07,-2.03969382730735e-07,1.44773029719727e-07,-5.91963530112395e-08,-3.04690841168557e-07,-1.45371439541611e-08,-1.45371439537121e-08,2.04066546240374e-07,-2.04066546240656e-07,-1.45804506438617e-07,0,0,0,0.716799999999694,103,941.646863117331,713.305452209677,2418.94266004818,920.431137724551,962.86258851011,660.535928143713,766.074976275641,2480,2357.88532009636,0.650485436893204
2455.7568,-1.64785319880104e-07,5.89284744353275e-08,-1.05856845444644e-07,1.38009387424393e-08,5.22160672709626e-08,5.2216067270661e-08,,-5.20841746217731e-08,2.11298467121974e-07,5.6063898699637e-07,4.23537069511424e-07,5.60638986995773e-07,1.20808963675521e-07,3.77307824420447e-08,1.58539746117544e-07,-3.62257059064332e-07,-3.26655850200217e-08,-3.94922644083795e-07,2.6556664966065e-07,5.49339368297181e-07,2.65566649660991e-07,-3.41391782258913e-07,2.39982912425293e-07,-1.01408869834041e-07,-7.08674978706319e-07,1.51086599819401e-07,,,-6.23595081456975e-08,-4.05260059288757e-07,-1.2665878920008e-06,2.19244073500969e-07,-1.04734381849842e-06,,-1.46105066949501e-07,-1.24264540000993e-07,-1.62406117925364e-07,1.18653157303359e-07,1.1865315730355e-07,1.13258014856569e-07,6.54517404532358e-08,1.78709755309489e-07,-1.81500618076761e-07,1.39457504720719e-07,-4.2043113356277e-08,-3.22615311721988e-07,-2.68118008505149e-08,-2.6811800850074e-08,2.21095566478967e-07,-2.21095566479252e-07,-1.14566546328195e-07,0,0,0,0.81919999999991,102,947.824022984548,590.515390779697,2459.07260799057,945.697522601855,949.950523367242,616.07512034754,564.955661211853,2453.02941176471,2465.11580421642,0
2455.8592,-1.55651185981342e-07,6.9916180933045e-08,-8.57350050481714e-08,4.62483763260521e-08,5.80553006489762e-08,5.80553006486867e-08,,-5.95228619370232e-08,1.88436493573138e-07,5.64591106120889e-07,4.25933396230038e-07,5.64591106120307e-07,7.20060393638409e-08,3.53613579403884e-08,1.07367397304213e-07,-3.94168400700615e-07,-1.73157225846473e-08,-4.1148412328471e-07,2.5222291615617e-07,5.46685000865063e-07,2.52222916156513e-07,-3.13198827215182e-07,2.39058071556434e-07,-7.4140755659158e-08,-6.94868981570647e-07,1.53336180462979e-07,,,-4.7036538899422e-08,-4.38986664259765e-07,-1.20454248541414e-06,2.62132549537403e-07,-9.42409935875361e-07,,-1.25151701905976e-07,-1.44291385618892e-07,-1.64457345301272e-07,1.12531768309255e-07,1.12531768309454e-07,1.06700327138042e-07,5.37438621964978e-08,1.60444189334226e-07,-1.60083527058813e-07,1.34495089134139e-07,-2.5588437924912e-08,-3.38945765364006e-07,-3.85951631297924e-08,-3.85951631293594e-08,2.38216986954618e-07,-2.38216986954906e-07,-8.32347491968888e-08,0,0,0,0.921599999999671,102,953.226960784314,531.169117647059,2491.25,965.948039215686,940.505882352941,532.802941176471,529.535294117647,2511.09803921569,2471.40196078431,0
