time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
1661.5424,6.85437222848568e-08,-2.20617509825286e-08,4.64819713023577e-08,-2.46140267563064e-07,-4.02880855081855e-08,-4.0288085508104e-08,,1.03986848970781e-08,1.87095347611428e-08,-1.74373513644658e-08,1.42526230622868e-07,-1.74373513637341e-08,6.1060804391343e-08,-1.45276702840448e-08,4.6533134107381e-08,-2.96058153643177e-08,-3.32197056710643e-07,-3.6180287207509e-07,3.32180916879075e-06,,-7.61184596200948e-08,-4.89663620304283e-08,1.49071988990962e-08,-3.40591631314474e-08,,-7.08629456598899e-08,-1.11841853435799e-07,1.10452523405998e-07,-1.10452523406083e-07,-7.42665982570826e-07,-1.81450176819644e-07,1.09741859609977e-08,-1.704759908588e-07,,-1.0042143900952e-07,-1.90558282245486e-07,1.01686711469798e-07,-1.70316135377141e-07,-1.70316135377144e-07,,-9.11433572575132e-08,5.74531077836668e-09,,2.20001442264951e-07,-3.36997214144881e-07,2.57194501665335e-07,7.24091214654667e-08,7.24091214654045e-08,5.87852390110697e-07,-7.80701191140369e-07,,0,1,0,0,103,1209.56067961165,667.141747572816,1763.1213592233,1780.99215686275,1003.30097087379,653.692156862745,632.439805825243,2618.03921568627,1522.33009708738,0.0194174757281553
1661.6448,8.29373828178998e-08,-3.38386522510818e-08,4.90987305668497e-08,-2.56919510001039e-07,-4.59628652310281e-08,-4.59628652309495e-08,,2.68493315601793e-09,2.06373214407811e-08,-1.77732360095313e-08,1.45754169360553e-07,-1.77732360087926e-08,6.9679585240703e-08,-1.63085296196898e-08,5.33710556210996e-08,-7.29613057840138e-09,-3.41851900513963e-07,-3.491480310925e-07,3.30352661181335e-06,,-1.09579558249352e-07,-5.99878297774463e-08,2.62879426135517e-08,-3.3699887164009e-08,,-7.63689960995131e-08,-1.13146076404281e-07,1.22542731105114e-07,-1.225427311052e-07,-7.17023810844667e-07,-1.75250371109612e-07,1.68077103037314e-08,-1.58442660806045e-07,,-1.03606657932098e-07,-1.82181789773443e-07,9.15091530464958e-08,-1.68466132170236e-07,-1.68466132170241e-07,,-5.12145200953174e-08,1.99017956086071e-08,,2.47641363385242e-07,-3.44364632085838e-07,2.35984097990315e-07,7.40992887251008e-08,7.40992887250364e-08,5.78501314284995e-07,-7.6487243132345e-07,,0,1,0,0.102399999999989,102,1007.98578431373,491.129901960784,1827.06862745098,1075.57450980392,940.397058823529,491.104901960784,491.154901960784,1929.32352941177,1724.8137254902,0
1661.7472,9.85885125849999e-08,-4.55219812689643e-08,5.30665313160691e-08,-2.68977806816916e-07,-5.13257009196018e-08,-5.13257009195256e-08,,-5.48736594820669e-09,2.28315635348473e-08,-1.77613830915645e-08,1.49446937510604e-07,-1.77613830908178e-08,7.92005772710222e-08,-1.81473557849867e-08,6.10532214861253e-08,1.75518977538488e-08,-3.50031343488822e-07,-3.32479445735114e-07,3.28266029713934e-06,,-1.49727141951344e-07,-7.35651148892147e-08,4.10230856139463e-08,-3.25420292753826e-08,,-8.11375891149663e-08,-1.12369476247928e-07,1.33468790398065e-07,-1.33468790398152e-07,-6.92641913669601e-07,-1.67658106322414e-07,2.32197911764071e-08,-1.44438315146181e-07,,-1.06451017909291e-07,-1.71127260388875e-07,7.67365366412938e-08,-1.63692250067759e-07,-1.63692250067767e-07,,-1.0837457392967e-08,3.57123580779864e-08,,2.81941221139398e-07,-3.50665168920194e-07,2.12996384548523e-07,7.38671475830124e-08,7.38671475829447e-08,5.6582562794135e-07,-7.43659699629751e-07,,0,1,0,0.204799999999977,103,963.567475728155,490.393203883495,1731.02427184466,961.366990291262,965.767961165048,480.598058252427,500.188349514563,1763.78640776699,1698.26213592233,0
1661.8496,1.15102014572552e-07,-5.64745280809926e-08,5.86274864915935e-08,-2.81468626740569e-07,-5.60768420476475e-08,-5.60768420475742e-08,,-1.36916091425675e-08,2.54869461645777e-08,-1.77501827245662e-08,1.53094518812563e-07,-1.77501827238118e-08,8.92647875033777e-08,-1.98062111274943e-08,6.94585763759768e-08,4.35062851804711e-08,-3.55714701659371e-07,-3.12208416479045e-07,3.25661017067851e-06,,-1.97307592276038e-07,-8.95434541876567e-08,5.88476371655941e-08,-3.06958170221771e-08,,-8.48673205090827e-08,-1.09490811726759e-07,1.42273540005261e-07,-1.42273540005351e-07,-6.72091173531008e-07,-1.58736141255748e-07,2.97610081558048e-08,-1.28975133100124e-07,,-1.08492468931045e-07,-1.5729073986935e-07,5.74472371234591e-08,-1.55935554396214e-07,-1.55935554396224e-07,,2.50373196615412e-08,5.35364567456473e-08,,3.19838605523446e-07,-3.55844430336336e-07,1.88749983659582e-07,7.18174460519423e-08,7.18174460518706e-08,5.49051111652604e-07,-7.15439439747258e-07,,0,0,0,0.307199999999966,102,971.969117647059,496.00637254902,1723.77450980392,969.736274509804,974.201960784314,478.220588235294,513.792156862745,1770.93137254902,1676.61764705882,0
1661.952,1.31938667777685e-07,-6.60945866332529e-08,6.58440811444655e-08,-2.93453703456637e-07,-5.99580870974052e-08,-5.99580870973342e-08,,-2.15226673096663e-08,2.87548140898325e-08,-1.82300321853162e-08,1.56215978749518e-07,-1.8230032184555e-08,9.94498750169649e-08,-2.10558821151182e-08,7.83939929019434e-08,6.90164827743435e-08,-3.58078863038264e-07,-2.89062380264069e-07,3.22387687055114e-06,,-2.52013292929775e-07,-1.07484129249884e-07,7.93276133664597e-08,-2.81565158835394e-08,,-8.72502287349086e-08,-1.04615265064198e-07,1.48026005220487e-07,-1.48026005220583e-07,-6.57507105958755e-07,-1.48703987918616e-07,3.60171263006176e-08,-1.12686861618182e-07,,-1.09324329771005e-07,-1.4078267029635e-07,3.41030215966072e-08,-1.45264468697798e-07,-1.4526446869781e-07,,5.1220065570961e-08,7.35795055103306e-08,,3.57714260032989e-07,-3.5979527007688e-07,1.63993046606909e-07,6.80992230916307e-08,6.80992230915547e-08,5.2763828141856e-07,-6.79087927062079e-07,,0,0,0,0.409599999999955,102,968.814705882353,500.675980392157,1720.10294117647,964.774509803922,972.854901960784,486.293137254902,515.058823529412,1768.08823529412,1672.11764705882,0
1662.0544,1.48463083428356e-07,-7.38865835693336e-08,7.45764998590552e-08,-3.04036699708636e-07,-6.27812417410719e-08,-6.27812417410024e-08,,-2.86450605633531e-08,3.27380322422735e-08,-1.97628845168988e-08,1.5849179541067e-07,-1.97628845161315e-08,1.09330290174771e-07,-2.17054209962397e-08,8.76248691786317e-08,9.2556875059898e-08,-3.56578321122081e-07,-2.64021446062334e-07,3.18412405463908e-06,,-3.12450995922096e-07,-1.26773514758465e-07,1.01954010197364e-07,-2.4819504561218e-08,,-8.80019563959855e-08,-9.79854082560639e-08,1.49923484917194e-07,-1.49923484917295e-07,-6.50234832683414e-07,-1.37953131795445e-07,4.16989043166942e-08,-9.62542274789336e-08,,-1.08657872265548e-07,-1.21935026207508e-07,7.49896207608825e-09,-1.31859566606119e-07,-1.31859566606133e-07,,6.3162945907129e-08,9.58461928812987e-08,,3.92034390674044e-07,-3.62283612821423e-07,1.39606884910683e-07,6.28978590049069e-08,6.28978590048262e-08,5.01645598660466e-07,-6.34256959423789e-07,,0,0,0,0.511999999999944,103,968.567961165049,499.427669902913,1727.26699029126,963.547572815534,973.588349514563,483.629126213592,515.226213592233,1776.84466019417,1677.68932038835,0
1662.1568,1.64050449631757e-07,-7.95261630933185e-08,8.45242865384684e-08,-3.12470350716399e-07,-6.44518333494195e-08,-6.44518333493504e-08,,-3.48305384148317e-08,3.75059745751105e-08,-2.28515099377636e-08,1.59826274186839e-07,-2.28515099369924e-08,1.18542719356369e-07,-2.16210186954647e-08,9.69217006610068e-08,1.12768191777307e-07,-3.50990095774712e-07,-2.38221903997558e-07,3.13768065895085e-06,,-3.76391425663779e-07,-1.46750991325426e-07,1.26208731001547e-07,-2.05422603239983e-08,,-8.69109393209966e-08,-9.0008851232338e-08,1.47392629085714e-07,-1.47392629085822e-07,-6.50681298589052e-07,-1.27040651969147e-07,4.66812474050363e-08,-8.03594045642909e-08,,-1.06357335041342e-07,-1.01272933769958e-07,-2.13354771406046e-08,-1.16027508817431e-07,-1.16027508817446e-07,,5.76572776533136e-08,1.20126906477838e-07,,4.19872527888365e-07,-3.62951761102722e-07,1.16467993337864e-07,5.64697346337904e-08,5.64697346337051e-08,4.71855936934999e-07,-5.81349538324239e-07,,0,0,0,0.614399999999932,102,975.91568627451,488.135784313726,1735.57843137255,971.569607843137,980.261764705882,468.367647058824,507.903921568627,1795.28431372549,1675.87254901961,0
1662.2592,1.78230620832699e-07,-8.29175171967433e-08,9.53131036359826e-08,-3.18225735322313e-07,-6.49915849279904e-08,-6.49915849279209e-08,,-3.99846883359637e-08,4.31122904746534e-08,-2.78108387995742e-08,1.60320283852694e-07,-2.78108387988006e-08,1.26842994286822e-07,-2.07359786306472e-08,1.0610701565628e-07,1.28552897844814e-07,-3.41415247427029e-07,-2.12862349582367e-07,3.0846414936502e-06,,-4.41195055645576e-07,-1.66778561067538e-07,1.51540380153585e-07,-1.5238180914075e-08,,-8.39041188767992e-08,-8.12782395240292e-08,1.4020188009447e-07,-1.40201880094584e-07,-6.58377895207556e-07,-1.16641201589681e-07,5.09664225199006e-08,-6.56747790699547e-08,,-1.02451361631254e-07,-7.94661211811422e-08,-5.12481219716827e-08,-9.82515397712274e-08,-9.8251539771244e-08,,3.31876753020409e-08,1.45999208168602e-07,,4.3916488560934e-07,-3.61420849631409e-07,9.53078736525061e-08,4.91893503850094e-08,4.91893503849196e-08,4.39641919693178e-07,-5.21264952808089e-07,,0,0,0,0.716799999999921,103,973.124757281554,495.232524271845,1724.30097087379,968.922330097088,977.327184466019,476.216504854369,514.24854368932,1780.4854368932,1668.11650485437,0
1662.3616,1.9081566452356e-07,-8.42318846343738e-08,1.06583779889211e-07,-3.21039140295377e-07,-6.45553311024476e-08,-6.45553311023778e-08,,-4.41587503182446e-08,4.95987431325907e-08,-3.46905357452884e-08,1.60178628252536e-07,-3.46905357445142e-08,1.34144386950176e-07,-1.90561155284613e-08,1.15088271421822e-07,1.39132584807864e-07,-3.28251958302823e-07,-1.8911937349511e-07,3.02395294765797e-06,,-5.0427075684013e-07,-1.86241444308723e-07,1.77267437155109e-07,-8.97400715373742e-09,,-7.91093945947854e-08,-7.25510781875813e-08,1.28575692793954e-07,-1.28575692794075e-07,-6.72192960100974e-07,-1.07463306796001e-07,5.45988330674294e-08,-5.28644737287385e-08,,-9.7129454379761e-08,-5.72758463978432e-08,-8.10773704092908e-08,-7.9247654916327e-08,-7.92476549163439e-08,,-9.99496701859043e-09,1.72848030164668e-07,,4.48725644162416e-07,-3.57458145736741e-07,7.65973514091033e-08,4.15731254029114e-08,4.15731254028173e-08,4.06638158266514e-07,-4.55057310830872e-07,,0,0,0,0.81919999999991,102,974.396078431373,500.391666666667,1734.42156862745,973.092156862745,975.7,477.970588235294,522.812745098039,1798.61764705882,1670.22549019608,0
1662.464,2.01952651455318e-07,-8.39053406621629e-08,1.18047310793176e-07,-3.20944626003139e-07,-6.34293108990349e-08,-6.34293108989638e-08,,-4.7538333356603e-08,5.69802738069241e-08,-4.32654105928171e-08,1.59597804184855e-07,-4.32654105920438e-08,1.40529111152025e-07,-1.66611198152221e-08,1.23867991336911e-07,1.4409898721867e-07,-3.12158986841349e-07,-1.68059999622826e-07,2.95293329201193e-06,,-5.6345057777693e-07,-2.04547195704815e-07,2.02510768497653e-07,-2.0364272072887e-09,,-7.28831293645019e-08,-6.46665397429183e-08,1.13263179605694e-07,-1.13263179605821e-07,-6.90620137144881e-07,-1.0015291559642e-07,5.75843892171043e-08,-4.25685263794728e-08,,-9.07257744642226e-08,-3.54990722099365e-08,-1.09775447716795e-07,-5.99722271528898e-08,-5.99722271529066e-08,,-6.99975291951244e-08,1.99918907757831e-07,,4.48136075252938e-07,-3.51144584946029e-07,6.04713336225416e-08,3.42521110524622e-08,3.42521110523642e-08,3.74338045174688e-07,-3.83654082266825e-07,,0,0,0,0.921599999999899,102,974.486274509804,487.922058823529,1747.70098039216,976.890196078431,972.082352941177,461.98431372549,513.859803921569,1818.1862745098,1677.21568627451,0
