time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
2051.8912,1.62676058345496e-07,4.59847669408555e-07,6.22523727754085e-07,1.9414437780538e-07,1.72589277214073e-07,1.72589277213978e-07,,1.84186674504064e-07,4.95390600121828e-08,2.80867265636807e-07,-1.75002818655562e-07,2.80867265636653e-07,9.15931759850449e-07,,,-3.03864256263994e-07,1.18400923792949e-07,-1.85463332471452e-07,,-6.71921998602541e-07,-2.37394624354795e-07,1.32267725073484e-06,-4.44029491656171e-08,1.27827430156873e-06,-2.70712861773418e-08,3.74092598488702e-09,,1.86756069375706e-07,-1.86756069375542e-07,2.33325181316758e-07,-1.14873055609751e-07,2.75268731631812e-07,1.60395676022381e-07,-1.16225330593035e-07,1.61156593256051e-08,-1.00109671267405e-07,-2.10448073425372e-07,-1.8822444945881e-07,-1.88224449458793e-07,3.57506182493883e-07,-3.90549361809649e-08,3.1845124631313e-07,-8.79435218263657e-08,1.51527230999904e-07,,2.17246900361612e-07,1.36032576936096e-07,1.36032576936134e-07,-1.00388637263877e-07,1.00388637263663e-07,-6.94800999168172e-08,0,1,0,0,103,953.441262135922,532.16359223301,1442.42718446602,964.887378640777,941.995145631068,532.291262135922,532.035922330097,1652.55339805825,1232.30097087379,0
2051.9936,1.421104406885e-07,4.52581917867733e-07,5.94692358556255e-07,1.45957170868316e-07,1.90072077529979e-07,1.9007207752988e-07,,1.8562407013287e-07,2.61921709284837e-08,2.57070826482927e-07,-1.77300414405902e-07,2.57070826482779e-07,8.33239447628327e-07,,,-2.46081810703259e-07,9.85411203195964e-08,-1.47540690384069e-07,,-7.164293177221e-07,-2.35263909172517e-07,1.28879928407452e-06,-5.98132038354322e-08,1.22898608023859e-06,-3.36218273787749e-08,6.73084105491184e-09,,1.90296249841791e-07,-1.90296249841616e-07,2.22201553769994e-07,-9.8094770470695e-08,2.78512257402826e-07,1.80417486932453e-07,-1.23176192136463e-07,1.99181307749058e-08,-1.03258061361532e-07,-2.43087835589024e-07,-1.6548098296704e-07,-1.65480982967026e-07,3.44196423609543e-07,-4.39186871163266e-08,3.00277736493426e-07,-9.24526484069641e-08,1.57702044251662e-07,,1.91373518264914e-07,1.2861474979459e-07,1.28614749794626e-07,-8.67016084187451e-08,8.67016084185322e-08,-5.9549237220094e-08,0,1,0,0.102399999999761,102,951.671568627451,528.752450980392,1455.22549019608,964.028431372549,939.314705882353,528.68137254902,528.823529411765,1682.5,1227.95098039216,0
2052.096,1.22801131795343e-07,4.44843643249467e-07,5.67644775044819e-07,9.24508106644161e-08,2.05700679509676e-07,2.05700679509574e-07,,1.82423019136714e-07,-2.99179818209812e-09,2.29774452318587e-07,-1.77608280067452e-07,2.29774452318445e-07,7.4744451384599e-07,,,-1.85212849702872e-07,7.96564996885379e-08,-1.0555635001474e-07,,-7.53832202981791e-07,-2.30892302171741e-07,1.25290268980517e-06,-7.57008058403337e-08,1.17720188396433e-06,-4.10687529446059e-08,8.99364865715341e-09,,1.92618047584242e-07,-1.92618047584056e-07,2.08052476637394e-07,-8.05532659239583e-08,2.79357436031488e-07,1.98804170107853e-07,-1.30652643643747e-07,2.31463396274499e-08,-1.0750630401627e-07,-2.73107983669474e-07,-1.42568510339871e-07,-1.42568510339861e-07,3.3164486302619e-07,-4.89852483455957e-08,2.82659614680801e-07,-9.6457897087512e-08,1.62852480762184e-07,,1.65798600299483e-07,1.20976808952477e-07,1.20976808952511e-07,-7.2551752452188e-08,7.2551752451976e-08,-4.97057213669588e-08,0,1,0,0.204799999999977,103,970.907281553398,515.210194174757,1475.98058252427,982.893203883495,958.921359223301,521.460194174757,508.960194174757,1716.49514563107,1235.46601941748,0
2052.1984,1.05904441201926e-07,4.37313857922029e-07,5.43218299123953e-07,3.77791806798328e-08,2.18784700970708e-07,2.18784700970605e-07,,1.75145782689439e-07,-3.57844409547083e-08,2.02339005201799e-07,-1.74757856180587e-07,2.02339005201663e-07,6.61148107074798e-07,,,-1.2644409642511e-07,6.38629108397457e-08,-6.25811855857704e-08,,-7.83941092899063e-07,-2.25842395510177e-07,1.21577316911539e-06,-9.22610154074618e-08,1.12351215370741e-06,-4.90294314119502e-08,1.03907310227341e-08,,1.93335813172714e-07,-1.93335813172517e-07,1.91904189488877e-07,-6.29100319022828e-08,2.77450556859664e-07,2.14540524957706e-07,-1.38206011459263e-07,2.5433027345993e-08,-1.1277298411324e-07,-2.98967106715036e-07,-1.20871551396745e-07,-1.20871551396739e-07,3.20293258828724e-07,-5.3993821289858e-08,2.6629943753907e-07,-9.92672293070362e-08,1.66227712431594e-07,,1.41118279953666e-07,1.13356111144155e-07,1.13356111144187e-07,-5.79264624400577e-08,5.79264624398466e-08,-3.93424022425264e-08,0,0,0,0.307200000000194,102,975.919607843137,512.54068627451,1497.19117647059,987.313725490196,964.525490196078,515.141176470588,509.940196078431,1741.73529411765,1252.64705882353,0
2052.3008,9.24930061616878e-08,4.30504673292163e-07,5.22997679453837e-07,-1.42514586069654e-08,2.2881475655918e-07,2.28814756559077e-07,,1.64484992927754e-07,-6.98526348119902e-08,1.78045493869742e-07,-1.67876953710856e-07,1.78045493869614e-07,5.76376534031439e-07,,,-7.48324978582833e-08,5.32022202593706e-08,-2.16302775993192e-08,,-8.07096811767244e-07,-2.21648609236375e-07,1.17817771607706e-06,-1.09582483493513e-07,1.06859523258303e-06,-5.70902290596872e-08,1.08392455269136e-08,,1.92108056362279e-07,-1.92108056362071e-07,1.74927590831591e-07,-4.56321001378378e-08,2.72491871619745e-07,2.26859771482234e-07,-1.45396118028868e-07,2.64736448538838e-08,-1.18922473174953e-07,-3.19391608146234e-07,-1.01701195214308e-07,-1.01701195214307e-07,3.10403911194166e-07,-5.86747722542147e-08,2.51729138940154e-07,-1.00369244784843e-07,1.67246312248128e-07,,1.17663936117605e-07,1.05907476676475e-07,1.05907476676506e-07,-4.28264026908168e-08,4.28264026906069e-08,-2.77290516674419e-08,0,0,0,0.409599999999955,103,975.556310679612,520.627184466019,1522.5,986.385436893204,964.727184466019,518.777669902913,522.476699029126,1760.8932038835,1284.10679611651,0
2052.4032,8.33562241604214e-08,4.24732821606844e-07,5.08089045767242e-07,-6.07044738997196e-08,2.35427161523735e-07,2.35427161523631e-07,,1.51181150134514e-07,-1.0308887848559e-07,1.59558768667015e-07,-1.56541397305445e-07,1.59558768666894e-07,4.94600934148061e-07,,,-3.46139302166061e-08,4.92779177455917e-08,1.46639875285775e-08,,-8.23969040491148e-07,-2.19603796197208e-07,1.14073134093847e-06,-1.27580079542271e-07,1.01315126139568e-06,-6.48495088637651e-08,1.03053773024053e-08,,1.88602867510784e-07,-1.88602867510565e-07,1.58284214340521e-07,-2.89845604207254e-08,2.64336978033158e-07,2.35352417612762e-07,-1.51867257163263e-07,2.60769543732554e-08,-1.25790302789974e-07,-3.33542691594982e-07,-8.60618208451201e-08,-8.60618208451222e-08,3.02054238959282e-07,-6.27841637458672e-08,2.39270075213616e-07,-9.9540608271033e-08,1.65587523063844e-07,,9.56334207893143e-08,9.87360768424308e-08,9.87360768424629e-08,-2.72669406722895e-08,2.72669406720816e-08,-1.42610597218611e-08,0,0,0,0.512000000000171,102,975.104901960784,520.451470588235,1554.76960784314,986.396078431373,963.813725490196,516.416666666667,524.486274509804,1784.41176470588,1325.12745098039,0
2052.5056,7.88833028153702e-08,4.20146787098987e-07,4.99030089914327e-07,-9.97447157081357e-08,2.38370870792956e-07,2.38370870792854e-07,,1.35957688218299e-07,-1.33842625330112e-07,1.48580226124567e-07,-1.40847263938138e-07,1.48580226124456e-07,4.16929054784521e-07,,,-8.66752642312992e-09,5.29664581943474e-08,4.42989317708069e-08,,-8.35292949446329e-07,-2.20596728363194e-07,1.1038725316031e-06,-1.46051258104966e-07,9.57821273497604e-07,-7.19444833524832e-08,8.80428535924216e-09,,1.82545633220981e-07,-1.82545633220752e-07,1.42997870836439e-07,-1.30309168769936e-08,2.53056751650622e-07,2.40025834773961e-07,-1.57395548244607e-07,2.41947312923209e-08,-1.33200816952251e-07,-3.41079558646096e-07,-7.45025492916346e-08,-7.45025492916385e-08,2.95176154196322e-07,-6.61311219900641e-08,2.29045032206458e-07,-9.68697720135254e-08,1.61228884022981e-07,,7.51958992778622e-08,9.19406735127222e-08,9.19406735127561e-08,-1.12663954349618e-08,1.12663954347568e-08,1.3444997940874e-09,0,0,0,0.614399999999932,102,972.85,520.799019607843,1583.47058823529,981.754901960784,963.945098039216,519.444117647059,522.153921568627,1815.04901960784,1351.89215686275,0
2052.608,7.90908682534098e-08,4.16776517561289e-07,4.95867385814663e-07,-1.30498326944085e-07,2.37526092226932e-07,2.37526092226832e-07,,1.19491949944515e-07,-1.60998659940036e-07,1.4577127088875e-07,-1.21398788707256e-07,1.45771270888649e-07,3.44346884794516e-07,,,1.69441072124508e-09,6.43049284850776e-08,6.59993392059084e-08,,-8.41662276470939e-07,-2.250412745816e-07,1.06794029607158e-06,-1.64756471068927e-07,9.0318382500212e-07,-7.80590854722503e-08,6.41011027680871e-09,,1.73837228654281e-07,-1.73837228654041e-07,1.29873539001447e-07,2.32790842347585e-09,2.38959023187411e-07,2.41286931611222e-07,-1.61896821491644e-07,2.09250763581195e-08,-1.40971745133487e-07,-3.42092863667425e-07,-6.71027629508827e-08,-6.71027629508883e-08,2.89624951980345e-07,-6.85944208798933e-08,2.21030531100652e-07,-9.26874118943974e-08,1.54414214741119e-07,,5.65215815273788e-08,8.56374872504518e-08,8.56374872504884e-08,5.14506881274706e-09,-5.14506881294841e-09,1.89531843927975e-08,0,0,0,0.716800000000148,103,972.449514563107,522.014077669903,1612.17961165049,981.27572815534,963.623300970874,520.770873786408,523.257281553398,1843.73786407767,1380.6213592233,0
2052.7104,8.37516706331252e-08,4.14568899070978e-07,4.98320569704063e-07,-1.52688748059538e-07,2.32980627277381e-07,2.32980627277283e-07,,1.02420109453801e-07,-1.83941835745854e-07,1.50870604510432e-07,-9.92034000716085e-08,1.50870604510343e-07,2.77848709424183e-07,,,-3.36585922975898e-09,8.25609457104857e-08,7.91950864803085e-08,,-8.43470110934896e-07,-2.32900954722469e-07,1.03326963245806e-06,-1.83451937265542e-07,8.49817695191976e-07,-8.2924680695973e-08,3.26721714697591e-09,,1.62665400369098e-07,-1.62665400368851e-07,1.19456615151053e-07,1.72611403629652e-08,2.22592538539061e-07,2.39853678902364e-07,-1.65405283972831e-07,1.64969286505793e-08,-1.48908355322212e-07,-3.36970155465757e-07,-6.35628857760308e-08,-6.35628857760374e-08,2.85244683500799e-07,-7.0127739432051e-08,2.15116944068949e-07,-8.74483554586174e-08,1.45573979060629e-07,,3.97424836560257e-08,7.99530638156742e-08,7.99530638157147e-08,2.18730694215167e-08,-2.18730694217132e-08,3.80129439619186e-08,0,0,0,0.81919999999991,102,975.401470588235,524.969117647059,1628.19117647059,986.099019607843,964.703921568628,531.942156862745,517.996078431373,1853.06862745098,1403.3137254902,0
2052.8128,9.25263585390292e-08,4.13397100265325e-07,5.05923458804312e-07,-1.66287436297639e-07,2.25116169809834e-07,2.25116169809738e-07,,8.5347732250355e-08,-2.02488748237975e-07,1.62882159812214e-07,-7.54827929251432e-08,1.62882159812137e-07,2.18383322254881e-07,,,-2.24477360672845e-08,1.06405848752277e-07,8.39581126845698e-08,,-8.40984399684649e-07,-2.43783774262996e-07,1.00021839805437e-06,-2.01864853840966e-07,7.98353544212852e-07,-8.63294659471712e-08,-4.10453978573634e-10,,1.49527313147743e-07,-1.49527313147489e-07,1.12015559296969e-07,3.18909510231809e-08,2.04739321780127e-07,2.36630272803649e-07,-1.68042803408539e-07,1.12461327445278e-08,-1.5679667066397e-07,-3.26283153958628e-07,-6.33347800141212e-08,-6.33347800141285e-08,2.81905767852631e-07,-7.07551115983699e-08,2.11150656254463e-07,-8.16215475481734e-08,1.35233384550393e-07,,2.48930612822743e-08,7.49962740821557e-08,7.49962740822006e-08,3.86970067514751e-08,-3.86970067516665e-08,5.76226075169395e-08,0,0,0,0.921600000000126,102,976.271568627451,525.148039215686,1648.32843137255,986.726470588235,965.816666666667,531.895098039216,518.400980392157,1867.36274509804,1429.29411764706,0
