time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
1119.8464,0.414131926701071,-0.551556243204464,0.0506546249549214,-1.02179208817778,-1.47042611132059,-1.47042611132013,,1.81933267239644,0.861666119963284,-0.611924901355215,0.902016133727858,-0.611924901354967,-0.745859411771432,-0.336395828390636,-0.778911964677929,,-0.129055694055964,-0.355163542902062,-0.559640371737339,0.959776535415435,-0.559640371736729,-0.665425092316292,,,-1.31224717295931,2.98397502002402,,,0.478173680647055,-0.0329623063710089,-1.70660962464031,1.67748475748908,-0.685098938901101,1.31557808707508,2.19742046104733,2.97039397598411,0.518578875064604,1.72544043681382,1.72544043682186,-0.366953310632796,-0.399146833651375,-0.418234672145565,0.29921091734649,1.8158266802085,1.71792530289054,-0.346568554051622,1.26805986470139,1.26805986470138,-1.10045284208022,0.70037844368946,,0,103,1173.27427184466,446.69854368932,1160.62621359223,1185.00097087379,1161.54757281553,447.920388349515,445.476699029126,1145.44660194175,1175.80582524272,0
1119.9488,0.436260459916304,-0.61004748697738,0.0401430241504244,-1.05153136732602,-1.4659385851719,-1.46593858517144,,1.99497618403753,0.992786519423609,-0.640101334410206,0.909278404834999,-0.640101334409972,-0.806872254493065,-0.349411375430831,-0.837313192008997,,-0.0765324254879304,-0.362834097691248,-0.579361582533421,0.956311782592586,-0.579361582532798,-0.75140940291943,,,-1.30833701189277,3.07414262951948,,,0.471180874425967,-0.0279979317534748,-1.72933174871482,1.68439462719956,-0.719266672908494,1.33352253479159,2.29126519824221,3.06146702002508,0.666156172521885,1.85144722677217,1.85144722678023,-0.404501987117793,-0.323019049351539,-0.438364029032488,0.312054812260046,1.84867835561071,1.75538750698087,-0.326635817712661,1.30590026762801,1.30590026762799,-1.13258749727081,0.756892663479295,,0.102399999999989,102,1176.79558823529,442.594607843137,1091.84803921569,1192.67352941176,1160.91764705882,444.422549019608,440.766666666667,1075.55882352941,1108.13725490196,0
1120.0512,0.45789569969451,-0.667938810814117,0.0295450926328572,-1.08048552348843,-1.45951319038552,-1.45951319038506,,2.16703171049841,1.12176529728108,-0.667308478030277,0.916555961048841,-0.667308478030053,-0.867587980349654,-0.361160350119,-0.894989028050536,,-0.0248446398347568,-0.370599286201772,-0.597924800854102,0.953034819984226,-0.597924800853465,-0.836650541955812,,,-1.30452987832355,3.15984782426812,,,0.463831168342022,-0.0223420707942168,-1.75120190952913,1.69065597568641,-0.752785657031872,1.3502214978219,2.38217354712143,3.14905034083875,0.811731236634946,1.97222158224341,1.97222158225148,-0.440591690884468,-0.246378345448296,-0.457038654140893,0.323651287586289,1.88053334729664,1.79097647466234,-0.306914954093855,1.34328295592577,1.34328295592573,-1.16414464716318,0.812249263722682,,0.204800000000205,103,1179.03737864078,439.409223300971,1038.34466019417,1191.10291262136,1166.97184466019,437.955339805825,440.863106796117,1021.1067961165,1055.58252427184,0
1120.1536,0.478871299627294,-0.725111495222786,0.0187936467712073,-1.10862845517704,-1.45123274780307,-1.45123274780261,,2.33506316680732,1.24830341698933,-0.693486194663203,0.923844272889313,-0.693486194662984,-0.927805851979728,-0.371537112522238,-0.951724303978984,,0.0258249635695081,-0.378423360025679,-0.615249593261854,0.949947951836226,-0.615249593261209,-0.920909940936231,,,-1.300710169243,3.24080146692987,,,0.45618693807216,-0.0159670658586735,-1.77217668053297,1.69623993573439,-0.785616020218205,1.36559128722758,2.46986368668111,3.23284255479794,0.955012643745678,2.08744399047153,2.08744399047962,-0.475028603913508,-0.169401140900995,-0.474112683574221,0.333994669741984,1.91127971083443,1.82459726670288,-0.287529587688959,1.38005634954548,1.38005634954543,-1.19498934123099,0.866282918782616,,0.307200000000194,102,954.467156862745,395.282843137255,910.294117647059,957.355882352941,951.578431372549,388.505882352941,402.059803921569,890.64705882353,929.941176470588,0
1120.256,0.499020152737019,-0.78144803842828,0.00782039384929714,-1.13593688795273,-1.44119223974979,-1.44119223974934,,2.49865583308043,1.37211939108606,-0.718580997962153,0.931135432411966,-0.718580997961939,-0.987323542787187,-0.380438523872515,-1.00730337074592,,0.0752952235721757,-0.386270711191396,-0.631260235965735,0.947052326298795,-0.631260235965083,-1.00395022290764,,,-1.2967519385198,3.31673813532212,,,0.448314735976144,-0.00884455671725094,-1.79221295711695,1.70111793055342,-0.817718062907544,1.37954980730506,2.55406657092178,3.312553881023,1.09572154791729,2.19682267031766,2.19682267032578,-0.507623028391683,-0.0922688045984909,-0.489445040174682,0.343083661094211,1.9408067430817,1.85615970083122,-0.268601274163877,1.41606871869126,1.4160687186912,-1.22498307904503,0.918830068303627,,0.409600000000182,103,812.452912621359,367.214077669903,771.616504854369,822.98640776699,801.919417475728,369.41359223301,365.014563106796,749.330097087379,793.902912621359,0
1120.3584,0.518175236719359,-0.836833568121637,-0.00344409483025719,-1.1623904993556,-1.42949812242171,-1.42949812242126,,2.65741904851768,1.49295117414186,-0.742546263791941,0.938418346499957,-0.742546263791733,-1.04593843950313,-0.387764860494846,-1.06151157901267,,0.123387700544709,-0.394106022302668,-0.645886120283507,0.944348026756644,-0.645886120282856,-1.08553616112095,,,-1.29252033864648,3.38741764880789,,,0.440284712881181,-0.000945807799318534,-1.81126822397105,1.7052619338152,-0.849052368841337,1.39201707543915,2.63452762831772,3.38790797302725,1.23359270774357,2.30009527534883,2.30009527535696,-0.538190603219729,-0.0151664734595434,-0.502900334589196,0.350921535013296,1.96900577351568,1.88557915593311,-0.250248757929442,1.45116920019467,1.45116920019459,-1.25398471248572,0.969729926710843,,0.512000000000171,102,812.362254901961,355.501470588235,683.294117647059,828.921568627451,795.802941176471,359.906862745098,351.096078431373,665.872549019608,700.71568627451,0
1120.4608,0.536170429785709,-0.891157294364787,-0.0150704510196043,-1.18797196636469,-1.41626729324947,-1.41626729324903,,2.81098845291321,1.61055763811806,-0.765342334914843,0.945678989221191,-0.76534233491464,-1.10344907175194,-0.393420765014221,-1.114136884386,,0.169927865293315,-0.40189438725864,-0.65906207652124,0.941834163504469,-0.659062076520584,-1.16543574191453,,,-1.2878733494973,3.45262619712029,,,0.432169945462881,0.00775787942853812,-1.82930085507987,1.7086447600221,-0.87957993280996,1.40291564014939,2.71100826032615,3.45864349602899,1.36837528968681,2.39703022004556,2.39703022005373,-0.566553561509161,0.0617182252592964,-0.514349785849954,0.357516188982773,1.99577102392546,1.91277730934234,-0.232587232653767,1.48520890620465,1.48520890620456,-1.28185153081244,1.01882554575217,,0.61440000000016,102,809.588235294118,350.130882352941,640.200980392157,829.702941176471,789.473529411765,354.778431372549,345.483333333333,625.264705882353,655.137254901961,0
1120.5632,0.552841344673333,-0.944313964011083,-0.0271305640460723,-1.21266694876879,-1.40162581524986,-1.40162581524942,,2.95902781814171,1.72471966969274,-0.786936546834595,0.95290068909344,-0.786936546834395,-1.15965663840016,-0.397316196088218,-1.16497153718642,,0.214746281898198,-0.409601401598602,-0.670728629574959,0.939508963061561,-0.670728629574294,-1.24342135535303,,,-1.28266370933125,3.51217715074892,,,0.424045705540765,0.0172946907111699,-1.84627043739888,1.71124037665539,-0.909262300338499,1.41217091226689,2.78328716822906,3.52451548709423,1.49983349140032,2.48742770716269,2.48742770717091,-0.592542036511822,0.138196498145912,-0.523672177938447,0.362880046199352,2.02100051708397,1.93768278341546,-0.215727603652708,1.51804211991083,1.51804211991073,-1.30844048110097,1.065964903454,,0.716800000000148,103,760.25,327.570873786408,620.02427184466,779.598058252427,740.901941747573,334.808737864078,320.333009708738,607.019417475728,633.029126213592,0
1120.6656,0.568026223001634,-0.996205270587933,-0.0396975710561098,-1.23646402498917,-1.3857075166931,-1.38570751669267,,3.10123052748075,1.83524094596871,-0.807303198746323,0.960064433411376,-0.80730319874613,-1.21436657543924,-0.399367336340039,-1.21381379340456,,0.257679765994158,-0.417193227382893,-0.680832198798448,0.937369853964624,-0.680832198797769,-1.319271103071,,,-1.27674096132541,3.56591161460965,,,0.415988707512871,0.027691782260087,-1.86213811429504,1.71302423402654,-0.938061718105894,1.41971142495786,2.85116151645176,3.58529651926274,1.62774701514028,2.57112050538023,2.5711205053885,-0.615995400693305,0.214079713357806,-0.530754846452533,0.367029819143405,2.044596999281,1.96023168471266,-0.199775756751111,1.54952754756539,1.54952754756528,-1.33360946658849,1.11100198516289,,0.819200000000137,102,759.804411764706,326.069607843137,614.147058823529,778.994117647059,740.614705882353,334.648039215686,317.491176470588,602.254901960784,626.039215686275,0
1120.768,0.581566913020678,-1.04674116001832,-0.0528457390250377,-1.25935459470071,-1.36865255863719,-1.36865255863676,,3.23732075067337,1.94194844535577,-0.826423472644362,0.967149181375198,-0.826423472644176,-1.2673900992387,-0.399497424599961,-1.2604695762657,,0.29857249048862,-0.424636643178627,-0.689325250254979,0.935413547113654,-0.689325250254296,-1.39277017257324,,,-1.26995353949064,3.6136987648116,,,0.408076363160726,0.0389747402075461,-1.87686694700526,1.71397361017863,-0.965941295917253,1.42546903459942,2.91444792559234,3.64077767553673,1.75191140262975,2.64797449801933,2.64797449802763,-0.636763592815028,0.289180701727503,-0.535494659292332,0.369986174552583,2.06646883016044,1.98036803219341,-0.184831849136981,1.57952956505489,1.57952956505477,-1.35721866633427,1.1537978228108,,0.921600000000126,103,753.816990291262,408.56213592233,618.354368932039,774.554368932039,733.079611650485,410.043689320388,407.080582524272,609.980582524272,626.728155339806,0
