time,S1-D1,S1-D8,S1-D9,S1-D15,S2-D1,S2-D2,S2-D3,S2-D9,S3-D1,S3-D2,S3-D16,S4-D2,S4-D3,S4-D5,S5-D3,S5-D4,S5-D5,S6-D2,S6-D5,S6-D17,S7-D6,S7-D7,S8-D6,S8-D7,S8-D18,S9-D3,S9-D4,S9-D9,S9-D11,S9-D19,S10-D8,S10-D9,S10-D10,S10-D11,S11-D8,S11-D10,S11-D20,S12-D10,S12-D11,S12-D12,S13-D4,S13-D11,S13-D12,S14-D10,S14-D12,S14-D21,S15-D13,S15-D14,S16-D13,S16-D14,S16-D22,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
153.8048,0.222703151575993,0.370023769795766,0.596391488827743,-1.98807156645647,1.83738162533692,1.83738162533733,,-0.177399937608756,-0.19341715772366,0.0335113907028189,-0.0974297853633347,0.0335113907026604,-0.245227573571741,1.15124066975704,,-0.0597945950884731,1.98861792907449,0.311321112154432,-0.107258975506249,,0.114423972836681,0.372843577707157,-1.09426701644911,-0.875440157338058,-0.489084916672982,-0.442301858924222,,-1.00167903586537,1.00167903586576,0.616984575225999,-0.810938126601619,0.86686481148106,-0.00202527396058196,-0.472464425053441,-1.06010609209202,-0.840805182696628,-1.1418966501973,-0.629618517006089,-0.629618517004294,-0.838688035435253,0.282935862890349,-0.546216121349516,-0.0215909549166737,0.623781869375243,0.647920438769968,0.538591727202877,0.219818079268257,0.21981807926937,-2.547928651592,2.54792865159189,0.113509793654185,0,103,949.904368932039,562.077669902913,959.02427184466,944.432038834951,955.376699029126,564.402912621359,559.752427184466,1015.19417475728,902.854368932039,0
153.9072,0.23797247714378,0.377880840469137,0.622400753064744,-1.99126943286799,1.83237127672578,1.83237127672619,,-0.188515228475243,-0.214089989146942,0.049479300716633,-0.118318871687271,0.049479300716481,-0.243398903375307,1.13949247156489,,-0.0606600758825946,1.98214405991674,0.309289168986506,-0.11156326796143,,0.114550094979985,0.369313159689734,-1.09664693971477,-0.880509963747494,-0.481004002951219,-0.461739368988101,,-1.02104998565025,1.02104998565063,0.637603103042439,-0.792074644302726,0.831289488224549,-0.0160132066194082,-0.432708607233294,-1.07708319291323,-0.819097434355655,-1.07227706650575,-0.671881294856838,-0.671881294855065,-0.832600356761865,0.288865215775068,-0.539659753434131,-0.0177827805127254,0.631080774161851,0.660411088318651,0.549193520138793,0.243045447192879,0.243045447193992,-2.58461644470705,2.58461644470695,0.115893178432166,0.102399999999989,102,950.304901960784,565.073529411765,980.519607843137,946.001960784314,954.607843137255,579.208823529412,550.938235294118,1035.91176470588,925.127450980392,0
154.0096,0.252562007169888,0.385371956890154,0.647238348758894,-1.99277707780084,1.8266156075637,1.82661560756411,,-0.19955520852091,-0.234363962113983,0.0651961424869806,-0.139379552605106,0.0651961424868353,-0.241588643094753,1.12814355115469,,-0.061605285343826,1.97405613684583,0.30688132646609,-0.11534707103592,,0.115075006556558,0.367764465432691,-1.09840904353898,-0.883486863752736,-0.472560828118929,-0.481764217885623,,-1.03941414836469,1.03941414836506,0.658524696554608,-0.773116539519723,0.794072420610266,-0.0314039563734577,-0.392666973876533,-1.09391857863452,-0.797111794451928,-1.00228798919311,-0.713646751145351,-0.713646751143589,-0.825319308358946,0.295588716770061,-0.531937665873384,-0.0139257722362114,0.638072852643164,0.672629236527104,0.559247093893978,0.265291262518075,0.265291262519191,-2.61908652474203,2.61908652474193,0.118521095345461,0.204800000000006,103,951.18640776699,565.354854368932,1002.98058252427,948.392233009709,953.980582524272,580.855339805825,549.854368932039,1055.53398058252,950.427184466019,0
154.112,0.266465594291557,0.392483597472215,0.670885002835702,-1.99257761265819,1.82015877957031,1.82015877957073,,-0.210503737319745,-0.254241487592873,0.0806791736505033,-0.160548661702635,0.080679173650365,-0.23973733516445,1.11725163829842,,-0.0626166528290936,1.96444283370051,0.30412706501516,-0.118587752141065,,0.116013627595274,0.368196403709027,-1.09950103423112,-0.884316823687221,-0.463752414460334,-0.502339289309743,,-1.05677130710135,1.05677130710173,0.679714152838565,-0.754080377654513,0.755327575601771,-0.0481098993838122,-0.352434586779469,-1.11056512541473,-0.774897153604894,-0.932129095648192,-0.754877514986024,-0.754877514984292,-0.81689682461845,0.303061525523127,-0.52310392695922,-0.0100592123260573,0.64475797265357,0.684527250513181,0.568766537776985,0.286525825305227,0.286525825306343,-2.65129588728357,2.65129588728347,0.121428498661118,0.307199999999995,102,1461.20203732051,964.041410483068,1021.20980672003,1459.93127518906,1462.47279945197,981.240162115654,946.842658850482,1088.66372322601,953.755890214047,0
154.2144,0.279678298750353,0.399203852690448,0.693324341020457,-1.99065786934126,1.81304374311021,1.81304374311063,,-0.221346143540863,-0.273727712143678,0.0959469035228735,-0.181759034584566,0.0959469035227425,-0.237784431385886,1.10687169015911,,-0.063679691803446,1.95339537152152,0.301057217276318,-0.121263843558971,,0.117379786078706,0.370601461681809,-1.09987173840673,-0.882951667333287,-0.45457817441959,-0.523427395438395,,-1.07312522699888,1.07312522699926,0.701132898829838,-0.734979601246907,0.715173601713873,-0.066036100227213,-0.3121066406876,-1.12697484422783,-0.752502101641004,-0.861997926369137,-0.795532070214224,-0.795532070212504,-0.807386203877228,0.311236827460722,-0.513214283574127,-0.00622100653626359,0.651136275315872,0.696059456789184,0.577765912211819,0.306724907864402,0.306724907865516,-2.68120282870502,2.68120282870493,0.124651334463141,0.409600000000012,103,1562.95115420532,1072.00059443029,1042.30924925068,1568.24503464203,1557.65727376861,1095.74826789838,1048.2529209622,1117.84988452656,966.7686139748,0.242718446601942
154.3168,0.292196401754024,0.405522472601076,0.714542945134801,-1.98700822820184,1.80531222456798,1.8053122245684,,-0.232069284807841,-0.292830516463811,0.111019084252849,-0.202939957967261,0.111019084252724,-0.235668428757388,1.09705577291085,,-0.0647790547322548,1.94100728985734,0.297703872970779,-0.123355030862391,,0.119186267999491,0.37496578004688,-1.09947122232163,-0.879349146246573,-0.445039818912661,-0.544991158958695,,-1.08848345961569,1.08848345961607,0.722739193904572,-0.715824644585602,0.673733457331135,-0.0850807622576002,-0.271778108175556,-1.14309903886924,-0.729974736625137,-0.792089211521328,-0.835564873151754,-0.835564873150043,-0.796841780300769,0.320066120351023,-0.502325818532743,-0.00244754839054214,0.657208299607677,0.70718243996983,0.586259278932006,0.325869663792172,0.32586966379329,-2.70876708524744,2.70876708524735,0.12822638818765,0.512000000000001,102,1520.84128595483,1059.84165873035,1077.37717587412,1527.16218244804,1514.52038946163,1079.39087759815,1040.29243986254,1152.29272517321,1002.46162657503,1
154.4192,0.304017424959797,0.411430910063195,0.734530414492022,-1.98162245626937,1.79700473420798,1.7970047342084,,-0.242661597010287,-0.311560466207018,0.125916685286822,-0.224017661053718,0.125916685286704,-0.233327021575814,1.08785294078428,,-0.0658986006362168,1.92737421923459,0.294100271807492,-0.124842147994826,,0.121444862637141,0.381269235709928,-1.09825090736795,-0.873473000562118,-0.435141254641404,-0.566992911843228,,-1.10285710429732,1.10285710429771,0.74448834719771,-0.696623062861995,0.631134017411907,-0.105135711846626,-0.231543389793064,-1.15888847599025,-0.70736248336157,-0.722594218060266,-0.874926534716587,-0.874926534714884,-0.785318615949195,0.329499495074449,-0.49049662515851,0.00122638414893091,0.662975111748844,0.717855307502663,0.594260726957272,0.343946492313857,0.343946492314979,-2.73394999490176,2.73394999490167,0.132191109810174,0.614399999999989,102,1478.93683169581,1047.74203491187,1112.27403944086,1486.27973441109,1471.59392898053,1063.11327944573,1032.37079037801,1186.56755196305,1037.98052691867,0.0196078431372549
154.5216,0.315140155385803,0.416922357459095,0.753279428640501,-1.9744975617238,1.78816059142465,1.78816059142507,,-0.253113115094309,-0.329930716950914,0.140661852631873,-0.244915841497014,0.140661852631762,-0.230697267769819,1.07930911725859,,-0.067021471517924,1.91259366536622,0.290280690046205,-0.125707174858041,,0.124166407316367,0.389485535658204,-1.0961636920191,-0.865293018398449,-0.42488847733048,-0.589394611374899,,-1.11626054713819,1.11626054713857,0.766332939873949,-0.677379674442372,0.587505663851582,-0.126086910309924,-0.191495972109329,-1.17429356770582,-0.684711923572935,-0.653700128587999,-0.913564061741276,-0.913564061739585,-0.772872218034753,0.339485907343245,-0.477785503964124,0.00476770230360125,0.668438442203514,0.728039926709616,0.601784401920796,0.360946860114613,0.36094686011574,-2.75671468358209,2.756714683582,0.136583413552446,0.716800000000006,103,1436.82696344531,1035.58309921192,1147.3419660643,1445.19688221709,1428.45704467354,1046.7558891455,1024.41030927835,1221.0103926097,1073.6735395189,0.844660194174757
154.624,0.32556467487798,0.421991776166613,0.770785809716098,-1.96563365995478,1.77881795615491,1.77881795615532,,-0.263415463594614,-0.347956890837979,0.155277858346268,-0.265556219847156,0.155277858346165,-0.227715762534653,1.07146699272144,,-0.068130175653648,1.8967648157145,0.28628032461069,-0.125933232348179,,0.127360836454693,0.399582323206731,-1.09316409175539,-0.854785105090564,-0.414289468436599,-0.612157762795276,,-1.12871118428185,1.12871118428223,0.788223042282939,-0.658096703758178,0.542981858227106,-0.147814982482417,-0.151728080174215,-1.18926456763535,-0.662068628133765,-0.585589456533596,-0.951421169303329,-0.951421169301642,-0.759558280000551,0.349973439825243,-0.464251680570218,0.00814505923415967,0.673600836797804,0.737701151854738,0.608844551719763,0.376867080420059,0.376867080421189,-2.7770262794208,2.77702627942071,0.141441457607842,0.819199999999995,102,1394.71709519482,1023.42416351198,1182.40989268774,1404.11403002309,1385.32016036655,1030.39849884527,1016.44982817869,1255.45323325635,1109.36655211913,1
154.7264,0.335292392384902,0.426635918431434,0.787048581891699,-1.95503384630644,1.76901385470365,1.76901385470407,,-0.273561825870763,-0.365656938416795,0.169789040512872,-0.285859119211647,0.169789040512777,-0.224318815979044,1.06436594919195,,-0.0692066825541715,1.87998836612493,0.28213516971374,-0.125504576526186,,0.131037232367457,0.411521296178333,-1.08920840517583,-0.841931371176292,-0.403354102013461,-0.635243335708433,,-1.14022912772895,1.14022912772934,0.81010641918192,-0.63877391000422,0.497698689749169,-0.170195754020667,-0.112330312679547,-1.20375177715673,-0.639476981162925,-0.518439493581373,-0.98843867913254,-0.98843867913085,-0.745432444885738,0.360909554097601,-0.44995454388102,0.0113288878879085,0.678465822088119,0.746807048587031,0.615455592172342,0.391708047842885,0.391708047844013,-2.79485215502754,2.79485215502745,0.146803412008969,0.921600000000012,103,1352.60722694433,1011.26522781204,1217.47781931118,1363.0311778291,1342.18327605957,1014.04110854503,1008.48934707904,1289.896073903,1145.05956471936,1
154.8288,0.344326074041148,0.43085334090087,0.802070020966567,-1.94270407139983,1.75878419380722,1.75878419380764,,-0.283546898277803,-0.383050989699633,0.18422072712162,-0.305744061176186,0.184220727121533,-0.22044263912129,1.05804200662288,,-0.0702325362874712,1.86236634908475,0.277881876143649,-0.124406600543554,,0.135203867475564,0.425258341585861,-1.08425490180085,-0.826720231091522,-0.392094062494911,-0.65861166981853,,-1.15083689667136,1.15083689667174,0.831928725125159,-0.619408701079835,0.451794399629869,-0.193100795780905,-0.0733912635431743,-1.2177057512104,-0.616979993816737,-0.452421782675343,-1.02455499278615,-1.02455499278445,-0.730550087981694,0.372241333846878,-0.434953401778267,0.0142914284202064,0.683038070581314,0.755329105618868,0.621632183886339,0.405474934673448,0.405474934674574,-2.81016218495385,2.81016218495376,0.152707223290561,1.024,102,1310.49735869384,999.106292112093,1252.54574593462,1321.9483256351,1299.04639175258,997.683718244804,1000.52886597938,1324.33891454965,1180.75257731959,1
154.9312,0.35266986379791,0.434644408530012,0.815855683806419,-1.92865301623701,1.74816376380933,1.74816376380975,,-0.293366830980615,-0.400161193839191,0.19859913678208,-0.325130359692948,0.198599136782001,-0.216023546076696,1.05252777497472,,-0.071188987199954,1.84400194067531,0.273557588924714,-0.122625851447335,,0.139868228515404,0.440743692893154,-1.07826401302562,-0.809146488703757,-0.380522769376097,-0.6822223731153,,-1.16055910688384,1.16055910688422,0.853633700632793,-0.599996252203938,0.405408898650099,-0.216397978952025,-0.0349971460297502,-1.23107748898818,-0.594619112986181,-0.387701617100612,-1.05970659822246,-1.05970659822075,-0.714966113407414,0.383915723340028,-0.419307248939983,0.0170067537758913,0.687323542228449,0.763242418542513,0.627389308124528,0.418176865836612,0.418176865837738,-2.82292899408215,2.82292899408205,0.159190384680031,1.12639999999999,102,1268.59290443482,987.006668293612,1287.44260950136,1281.06587759815,1256.11993127148,981.406120092379,992.607216494845,1358.61374133949,1216.27147766323,0.323529411764706
155.0336,0.3603292907049,0.438011287853515,0.828414411846025,-1.91289197056859,1.7371862380762,1.73718623807662,,-0.303019155959761,-0.417011547712483,0.212951255957242,-0.343937697877416,0.212951255957169,-0.210998175235949,1.04785240465979,,-0.0720571348094467,1.82499923479046,0.269199768175219,-0.120150060351308,,0.145037022589813,0.457922109460967,-1.07119850741815,-0.789211390253402,-0.368655304799326,-0.706034217815067,,-1.16942217345998,1.16942217346035,0.87516338055275,-0.580529651989909,0.358683296636117,-0.239952046144187,0.0027685659843661,-1.24381860179709,-0.572434032194324,-0.324437572073509,-1.09382857037269,-1.09382857037096,-0.698734760780858,0.395879764188272,-0.403074542894419,0.0194508024401135,0.691329586656579,0.77052583988985,0.632742332064457,0.429826592519233,0.429826592520358,-2.8331281688266,2.8331281688265,0.166289718819971,1.22880000000001,103,1240.77920534627,966.43362941582,1363.66032890597,1250.25122200049,1231.30718869205,974.966084441355,957.901174390285,1411.09463216664,1316.2260256453,0
155.136,0.367311264755438,0.440957929377125,0.839758310866042,-1.89543472202048,1.72588417642387,1.72588417642429,,-0.312502702870047,-0.433627715670511,0.227304699439192,-0.362086686630404,0.227304699439125,-0.205303724711905,1.04404154323821,,-0.0728180725657121,1.8054629875183,0.264846002638505,-0.116968177173993,,0.150716172964569,0.476733072951301,-1.06302364610012,-0.766922644045529,-0.356508341155558,-0.730005039722392,,-1.17745403457996,1.17745403458033,0.896458317245344,-0.56100008103876,0.311759449925761,-0.263625197832584,0.0398254734908493,-1.25588146335765,-0.550462511665544,-0.262781072643959,-1.12685505306964,-1.12685505306789,-0.681909422211971,0.408080829039031,-0.386312988923924,0.0216014207927301,0.695065006824343,0.777162099119096,0.637707058080639,0.440440175244144,0.440440175245273,-2.84073840762773,2.84073840762762,0.17404117538201,1.3312,102,1114.47990196078,738.627941176471,1464.67156862745,1090.47941176471,1138.48039215686,720.321568627451,756.93431372549,1535.13725490196,1394.20588235294,0
155.2384,0.373624065648602,0.443490039514506,0.849902712918268,-1.87629745664735,1.71428903186712,1.71428903186753,,-0.321817504108453,-0.450036842466205,0.241687563005053,-0.379499411866824,0.241687563004992,-0.198878194789615,1.04111731097198,,-0.0734530263868221,1.78549834170965,0.26053382551928,-0.113070400134966,,0.156910813809411,0.497110997316903,-1.05370733022146,-0.742294421945186,-0.344100066240471,-0.754091646322084,,-1.18468388944135,1.18468388944172,0.917457810517587,-0.541397009184229,0.26477952097554,-0.287277685949032,0.0760965656808951,-1.26721935418075,-0.528740212121773,-0.202875998478922,-1.15871973139023,-1.15871973138846,-0.664542472241396,0.420466847228491,-0.369079337427679,0.0234384131615253,0.698540093640977,0.783137900533708,0.642299761107526,0.450036674752582,0.450036674753713,-2.84574161025709,2.84574161025697,0.18247963812841,1.43360000000001,103,993.965048543689,565.434466019418,1309.1213592233,991.983495145631,995.946601941747,572.48640776699,558.382524271845,1355.59223300971,1262.65048543689,0
155.3408,0.379277328390588,0.445615042950769,0.8588661261142,-1.85549866264722,1.70243115067918,1.7024311506796,,-0.330964691095431,-0.466267360255432,0.256128275788891,-0.396099975547923,0.256128275788835,-0.191660631780984,1.03909830218281,,-0.0739434828045951,1.7652105450327,0.256300539094341,-0.108448194638877,,0.163625289742783,0.518985451203641,-1.04322025750228,-0.715347361328017,-0.331450103202807,-0.7782497391516,,-1.19114193232376,1.19114193232412,0.938100133460255,-0.521708391442177,0.217885537389725,-0.31076840673532,0.111508517610747,-1.27778661104644,-0.50730054257915,-0.144858327106263,-1.18935631237896,-1.18935631237717,-0.646685112366381,0.432986518247918,-0.351429196338456,0.0249435985004959,0.701766641814581,0.788444008928031,0.646537227952004,0.458637841001699,0.458637841002833,-2.84812293733938,2.84812293733925,0.191638728158844,1.536,102,987.558333333333,570.854901960784,1295.22549019608,989.063725490196,986.052941176471,580.353921568628,561.355882352941,1337.51960784314,1252.93137254902,0
155.4432,0.384282028555234,0.447342036114927,0.866670176426979,-1.83305902985941,1.69033975786694,1.69033975786736,,-0.339946382961118,-0.482348791238741,0.270655455549877,-0.411815031869164,0.270655455549827,-0.183591370880941,1.03799961281749,,-0.0742713092570474,1.74470467161815,0.252183047533265,-0.103094303333943,,0.170863160400332,0.542281389617174,-1.03153609353143,-0.686108575747279,-0.318579419870331,-0.80243385848008,,-1.19685906661914,1.19685906661951,0.958322748791603,-0.501920848541866,0.171218937201572,-0.333955491068543,0.145991976351715,-1.28753878833518,-0.486174522178153,-0.0888558160299677,-1.21869902871266,-1.21869902871085,-0.62838722916604,0.445589512450215,-0.333416858027961,0.0261008700645342,0.704757955127921,0.793075327431456,0.650436809119063,0.466267791682678,0.466267791683818,-2.84787087203752,2.84787087203739,0.201550591102944,1.63839999999999,102,959.451960784314,594.076470588235,1287.77941176471,964.978431372549,953.925490196078,596.235294117647,591.917647058824,1329.86274509804,1245.69607843137,0
