time,S1-D1,S1-D8,S1-D9,S1-D23,S2-D1,S2-D2,S2-D3,S2-D9,S2-D15,S3-D1,S3-D2,S3-D24,S4-D2,S4-D3,S4-D5,S4-D16,S5-D3,S5-D4,S5-D5,S5-D17,S6-D2,S6-D5,S6-D25,S7-D6,S7-D7,S7-D18,S8-D6,S8-D7,S8-D26,S9-D3,S9-D4,S9-D9,S9-D11,S9-D27,S10-D8,S10-D9,S10-D10,S10-D11,S10-D19,S11-D8,S11-D10,S11-D28,S12-D10,S12-D11,S12-D12,S12-D20,S13-D4,S13-D11,S13-D12,S13-D21,S14-D10,S14-D12,S14-D29,S15-D13,S15-D14,S15-D22,S16-D13,S16-D14,S16-D30,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
881.0496,1.12558907632272,1.20418891536574,-1.20418891536935,-2.83013380948117,0.381002556994817,0.169071636258593,,-0.188230135124554,,-0.527844167713127,-0.402506487076364,0.540460703016404,0.540460703015175,-0.562898363653807,,,,1.07111106342825,,,0.829207893596605,-0.306482367835582,,-0.459361979460533,-0.837885668717564,,-0.280771890387941,-0.412644167421156,0.609282618471911,-0.694237848209121,0.609282618473987,,-1.43672410695491,-0.136739470400654,-0.509122197636563,0.509122197638225,0.190966538419807,,,0.993735395674059,-1.33080930450643,0.624326776454863,-0.81515646119233,2.22534058718277,,,0.284201799274992,-0.34667492848353,,,0.685622330954167,1.76977546574598,,-1.308157289209,-1.63414825967973,,-0.405357078888704,0.469469590504718,2.50954567838611,1.024,102,931.588235294118,675.48431372549,1222.55882352941,912.882352941176,950.294117647059,653.594117647059,697.374509803922,1194.25490196078,1250.86274509804,0
881.152,1.14223694081554,1.25088718187982,-1.25088718188342,-2.81176598861091,0.423000600203417,0.164738123751153,,-0.174227640792978,,-0.51388595254521,-0.375288548711394,0.495970454038781,0.495970454037583,-0.564039859107078,,,,1.08161461555724,,,0.823363915908431,-0.291902969894452,,-0.467920824319344,-0.833767089290291,,-0.264240824460571,-0.38776639843399,0.570782407800541,-0.704279374183118,0.570782407802615,,-1.40687776378982,-0.145895060184586,-0.541076353479064,0.541076353480706,0.190112944566474,,,0.973353773943756,-1.35003387655837,0.581349122039513,-0.859881382050888,2.23457844435249,,,0.2724660501208,-0.361949877161467,,,0.681738429625838,1.77592858575411,,-1.31672989753455,-1.65702566342451,,-0.391152244906414,0.49228457842815,2.54348879285852,1.12639999999999,102,935.821568627451,645.621568627451,1273.57843137255,920.276470588235,951.366666666667,632.167647058824,659.075490196078,1229.89215686275,1317.26470588235,0
881.2544,1.15869001910426,1.29459344290703,-1.29459344291061,-2.79194779497842,0.46512647583291,0.161245082696083,,-0.160253745035986,,-0.499755259208755,-0.34826972835293,0.452223769390291,0.452223769389121,-0.564535395585442,,,,1.09216703289166,,,0.816990637781781,-0.27822380241632,,-0.477863432048756,-0.829621995988519,,-0.248241926383059,-0.363382147253205,0.530881969638701,-0.715120066399845,0.530881969640775,,-1.37666306276506,-0.1549484026044,-0.574337009482312,0.574337009483933,0.188446823557959,,,0.951303499289377,-1.3677139524877,0.539727529385698,-0.902341792547237,2.24197769601673,,,0.260430044202247,-0.37730441325505,,,0.678289536467757,1.78078298520602,,-1.32520039477457,-1.67988644623415,,-0.376499489174679,0.514816640942077,2.57625264987003,1.22879999999998,103,969.693203883495,552.510679611651,1327.53398058252,951.446601941748,987.939805825243,542.622330097087,562.399029126214,1278.33980582524,1376.72815533981,0
881.3568,1.17489317134543,1.33526419188318,-1.33526419188673,-2.77073036039055,0.507213986873171,0.158595049103258,,-0.146368491697083,,-0.485498161165788,-0.321544965630982,0.409359030721769,0.409359030720629,-0.564391709487674,,,,1.10272386285288,,,0.810147647131364,-0.265447093504445,,-0.489077474892323,-0.825487631098259,,-0.232784896817939,-0.33952762412342,0.489492863419055,-0.726700248478325,0.489492863421129,,-1.34611500719839,-0.164012347956885,-0.608802605748204,0.608802605749805,0.185934910710526,,,0.927508979093569,-1.38406060923852,0.499532209455586,-0.942685240820707,2.24757055054103,,,0.248095273098958,-0.392691928426782,,,0.675269181754051,1.78434673152354,,-1.33357712006562,-1.70269823192051,,-0.361415085520609,0.537030979550907,2.60776919941599,1.33119999999997,102,971.707843137255,549.80637254902,1379.66666666667,952.751960784314,990.663725490196,532.322549019608,567.290196078431,1326.78431372549,1432.54901960784,0
881.4592,1.19079033724964,1.37286163897109,-1.37286163897463,-2.74816732909651,0.549096104540333,0.15678922129115,,-0.13263243718171,,-0.471161455987625,-0.295208521646256,0.367516238015412,0.367516238014319,-0.563615562653603,,,,1.11323955755396,,,0.8028951052248,-0.253572427887429,,-0.501448400335127,-0.821400184708879,,-0.217879159979349,-0.316238442272086,0.446533963110406,-0.738959510740759,0.446533963112481,,-1.3152694031336,-0.173197690720176,-0.644366986504264,0.644366986505844,0.182545892556395,,,0.901901101569891,-1.39928003807371,0.460829017398686,-0.98105759018159,2.25139309039256,,,0.235464849381554,-0.408064188464662,,,0.672668854745666,1.78662991097557,,-1.34186790309073,-1.7254250001351,,-0.345916501673942,0.558893136179848,2.63797142874572,1.43359999999996,102,960.170588235294,562.005392156863,1407.19117647059,942,978.341176470588,546.044117647059,577.966666666667,1351.63725490196,1462.74509803922,0
881.5616,1.20632467376156,1.40735321982381,-1.40735321982733,-2.72431424886896,0.590605693584069,0.155827514383002,,-0.11910633356428,,-0.456792429757027,-0.269353530506363,0.326836322176942,0.326836322175885,-0.562213748080307,,,,1.1236675864204,,,0.795293277329072,-0.242596871964339,,-0.514859996032561,-0.817394608980902,,-0.203533892560402,-0.29354948418984,0.40193238957994,-0.751837065789944,0.401932389582017,,-1.28416263877381,-0.182612252756427,-0.680919647980586,0.680919647982144,0.178250628136734,,,0.874417847922157,-1.41357210312289,0.423679068900072,-1.01760195077912,2.25348499692661,,,0.222543661115726,-0.423371596421041,,,0.670478235280551,1.78764439030484,,-1.35007995498658,-1.74802715399468,,-0.33002237758386,0.580369076671565,2.66679333234672,1.53599999999994,103,959.089320388349,565.554854368932,1417.72330097087,940.253398058252,977.925242718447,552.329126213592,578.780582524272,1358.25242718447,1477.19417475728,0
881.664,1.22143872823944,1.438711172416,-1.43871117241951,-2.69922797026322,0.631576249605024,0.155708588400221,,-0.105850780247798,,-0.442438595557828,-0.24407153791683,0.287460406589632,0.287460406588609,-0.560193107162631,,,,1.1339605785415,,,0.787402076067431,-0.232515102674187,,-0.529194943716621,-0.813504440774005,,-0.189758030340132,-0.271494752032678,0.355624379591218,-0.765272117741424,0.355624379593298,,-1.2528314683064,-0.192360029278895,-0.718345997803067,0.718345997804604,0.173022367103338,,,0.845004879340156,-1.42712899800089,0.388138331216611,-1.05245771653476,2.25388928061451,,,0.209338510083312,-0.438563479917866,,,0.668685444791822,1.78740361557721,,-1.35821978243505,-1.77046162711332,,-0.313752491153922,0.60142529071819,2.69416990476986,1.63839999999993,102,958.386764705882,567.497058823529,1412.46568627451,938.051960784314,978.721568627451,553.737254901961,581.256862745098,1342.57843137255,1482.35294117647,0
881.7664,1.23607465215265,1.46691220285496,-1.46691220285845,-2.67296606427393,0.671842659555468,0.156429840850805,,-0.0929258409648151,,-0.428147404925331,-0.219452020184718,0.24952901913466,0.249529019133671,-0.55756055805578,,,,1.14407049710347,,,0.779280618406601,-0.22331953857707,,-0.544335371166415,-0.809761632931765,,-0.176560258301879,-0.250107207856711,0.307556079884196,-0.779204242718284,0.307556079886279,,-1.22131280452372,-0.202540402842552,-0.756527635727668,0.756527635729185,0.166836978938847,,,0.813616095674759,-1.44013399906936,0.354257197963506,-1.08575970029928,2.25265202142238,,,0.19585823374128,-0.453588400786246,,,0.667277315388395,1.78592245731874,,-1.3662931222018,-1.79268203648043,,-0.29712771389279,0.622028908541167,2.72003715954764,1.74079999999992,103,957.446601941747,567.870388349515,1395.02427184466,938.66213592233,976.231067961165,552.379611650486,583.361165048544,1308.35922330097,1481.68932038835,0
881.8688,1.25017445599527,1.49193725673166,-1.49193725673515,-2.64558626755914,0.711241994248794,0.157987350828958,,-0.0803906273592511,,-0.413965934528347,-0.195581883297485,0.21318124327943,0.213181243278481,-0.55432313162644,,,,1.15394884485247,,,0.770986797977545,-0.215000462009683,,-0.560163409865512,-0.806196398302869,,-0.163948994754012,-0.229418613313057,0.257684257750357,-0.793573768898715,0.257684257752443,,-1.18964352042392,-0.213247430470658,-0.795342659855499,0.795342659856994,0.159673206802431,,,0.780214164377626,-1.45276030913441,0.322080062514587,-1.1176373521679,2.24982212349618,,,0.182113807199346,-0.468394484280691,,,0.666239672008222,1.78321710293784,,-1.3743048921301,-1.81463888482948,,-0.280169961219571,0.642147830551256,2.74433217455896,1.84319999999991,102,959.313235294118,566.670588235294,1391.86764705882,944.095098039216,974.53137254902,545.703921568628,587.637254901961,1287.91176470588,1495.82352941176,0
881.9712,1.26368029765617,1.51377139587877,-1.51377139588224,-2.61714596186626,0.749614335600594,0.160375770176026,,-0.0683028551070798,,-0.399940552278558,-0.17254494851315,0.178553791113898,0.17855379111299,-0.550488002155835,,,,1.16354689524037,,,0.762576875740291,-0.207546120028846,,-0.576561756825541,-0.80283706706782,,-0.15193237502784,-0.209459373778414,0.205976927959752,-0.808322139808933,0.205976927961843,,-1.15786025483647,-0.224569205410983,-0.834665993253064,0.834665993254539,0.151512947462788,,,0.744771016373119,-1.46516998313516,0.291644904901171,-1.14821404383762,2.24545108677481,,,0.168118418558303,-0.48292976108033,,,0.665557621336798,1.77930498399618,,-1.38225915380605,-1.83627981405089,,-0.262902137298307,0.661750864595792,2.76699315817178,1.9455999999999,103,958.897087378641,566.703883495146,1403.04368932039,948.106796116505,969.687378640777,541.791262135922,591.616504854369,1292.30097087379,1513.78640776699,0
882.0736,1.27653479067983,1.53240376268244,-1.53240376268589,-2.58770169525158,0.786803630619228,0.163588172892729,,-0.0567183822497109,,-0.386116568322406,-0.150421439393993,0.145779996914735,0.145779996913867,-0.546062496025618,,,,1.17281594107282,,,0.754105088810779,-0.20094280071959,,-0.593414231853694,-0.799709956382008,,-0.140518234339793,-0.190258387078462,0.152413899852406,-0.823392247813599,0.152413899854503,,-1.12599921976593,-0.236587289473889,-0.874369721304712,0.874369721306166,0.142341543708594,,,0.707268300165403,-1.47751293230585,0.262982909340504,-1.17760640495103,2.23959279254883,,,0.153887511024952,-0.497142510738133,,,0.665215840800965,1.7742047219113,,-1.3901590810273,-1.85754990574958,,-0.245348068788188,0.680807866017461,2.78795952713411,2.048,102,958.713235294118,570.097058823529,1423.95098039216,949.903921568627,967.522549019608,547.473529411765,592.720588235294,1322,1525.90196078431,0
882.176,1.2886813164565,1.54782760093564,-1.54782760093909,-2.55730875566799,0.822658550948618,0.167615888310489,,-0.0456907449363799,,-0.372537880843533,-0.1292874927704,0.114988762880495,0.114988762879669,-0.541054070580915,,,,1.18170755009657,,,0.745623273493129,-0.195174893709736,,-0.610606318562005,-0.79683925412738,,-0.129714088291029,-0.171842897661925,0.0969872451643496,-0.838728731009367,0.0969872451664552,,-1.09409601624683,-0.249376206556258,-0.914323432062185,0.914323432063617,0.132148068104024,,,0.667697780616743,-1.48992601236823,0.236118135858059,-1.20592370161322,2.23230328880342,,,0.139438788775115,-0.510981592969408,,,0.665198860618289,1.76793608423804,,-1.39800692908982,-1.8783920149824,,-0.227532422410328,0.699289875200328,2.8071719883184,2.15039999999999,102,958.975980392157,573.174509803922,1437.50980392157,951.177450980392,966.774509803922,552.198039215686,594.150980392157,1348.8431372549,1526.17647058824,0
882.2784,1.3000643251591,1.56004029994024,-1.56004029994368,-2.52602080806898,0.857033328954945,0.172448348838405,,-0.035270710874687,,-0.35924663213998,-0.109214717555058,0.086303509554849,0.08630350955406,-0.535470267130561,,,,1.19017381632069,,,0.737180497925639,-0.190224950312454,,-0.628025677417197,-0.794246921067261,,-0.119527111125048,-0.154238359884386,0.0397016805259602,-0.85427823167133,0.0397016805280733,,-1.0621854706893,-0.263002987778741,-0.95439455680088,0.95439455680229,0.12092557703483,,,0.626061667216921,-1.50253220920612,0.211067269658386,-1.23326725433092,2.22364055575698,,,0.124792188761949,-0.524396755856966,,,0.665491332885395,1.76051995421465,,-1.40580400460929,-1.89874711559643,,-0.209480606254859,0.717169246629093,2.82457262045167,2.25279999999998,103,958.24854368932,571.350970873786,1456.71359223301,951.080582524272,965.416504854369,550.357281553398,592.344660194175,1383.57281553398,1529.85436893204,0
882.3808,1.31062961560964,1.56904344087534,-1.56904344087878,-2.49388960332178,0.889788543843824,0.1780729756558,,-0.0255058692054134,,-0.346282890227195,-0.0902698192326596,0.0598411717473741,0.0598411717466341,-0.529318646949001,,,,1.1981675993111,,,0.728822701081046,-0.186073755266966,,-0.645562623621515,-0.791952615966956,,-0.109964112868573,-0.137468314523403,-0.019425148541446,-0.869989617831221,-0.0194251485393253,,-1.03030150034158,-0.27752676718127,-0.994448713156678,0.994448713158065,0.108671318452198,,,0.582372858338064,-1.51543994137551,0.187839459223372,-1.25972990602438,2.21366424264857,,,0.109969824795777,-0.53733891726788,,,0.666078283874728,1.75197832046225,,-1.41355064161705,-1.91855463813785,,-0.191218658523485,0.734419765391016,2.84010495706163,2.35519999999997,102,960.66862745098,571.204901960784,1484.66176470588,954.323529411765,967.013725490196,550.294117647059,592.11568627451,1422.12745098039,1547.19607843137,0
882.4832,1.32032459120573,1.57484284254449,-1.57484284254792,-2.46096476204078,0.92079184146294,0.184475110936774,,-0.016440267303035,,-0.333684364481258,-0.0725142969448762,0.0357112535668578,0.0357112535661622,-0.522606720716151,,,,1.20564274874106,,,0.720592338266099,-0.182700412586838,,-0.663110568691278,-0.78997364579077,,-0.101031515112919,-0.121554279750455,-0.0803624975901212,-0.885814169985543,-0.080362497587992,,-0.998477009677314,-0.292998435966737,-1.03435005559331,1.03435005559468,0.0953868852162579,,,0.536655093229655,-1.52874249985498,0.166436238366957,-1.28539556170007,2.20243538405613,,,0.094995911086744,-0.549760421259059,,,0.666945346492578,1.74233429161768,,-1.42124619028259,-1.93775279281467,,-0.172773127456436,0.75101675020363,2.85371407618641,2.45759999999996,102,964.295098039216,565.269607843137,1498.85294117647,956.236274509804,972.353921568627,540.647058823529,589.892156862745,1444.62745098039,1553.07843137255,0
882.5856,1.32909849358276,1.57744861494641,-1.57744861494984,-2.42729363063663,0.949918582585458,0.191637993401749,,-0.0081140961551679,,-0.321486156826369,-0.0560042088898123,0.0140149450031553,0.0140149450025084,-0.515341881719931,,,,1.21255431450935,,,0.712528039402171,-0.180082441543916,,-0.680566425025997,-0.788324938675343,,-0.0927353236141938,-0.10651565533278,-0.143066478002544,-0.90170573312231,-0.143066478000407,,-0.966743814685337,-0.309460363941086,-1.07396163638703,1.07396163638838,0.0810783157150254,,,0.488943009867699,-1.54251763677691,0.146851523911304,-1.31033881574723,2.19001610925677,,,0.0798966702564875,-0.561615271457532,,,0.668078969057082,1.7316121363199,,-1.42888901765411,-1.95627888112995,,-0.15417094561005,0.766937144508833,2.86534670440531,2.55999999999995,103,966.706796116505,561.875242718447,1494.96601941748,956.319417475728,977.094174757281,535.628155339806,588.122330097087,1447.81553398058,1542.11650485437,0
882.688,1.33690261904733,1.57687522990557,-1.576875229909,-2.39292120274219,0.977052421143342,0.199542771474221,,-0.000563420397145697,,-0.309720546504461,-0.040789994363523,-0.0051556881504098,-0.00515568815100935,-0.507531347834047,,,,1.21885874460941,,,0.704664292470329,-0.178195879040525,,-0.697830969178108,-0.787019034160537,,-0.0850810974170871,-0.092369640374396,-0.207480141177862,-0.917620836978519,-0.207480141175715,,-0.935132590410008,-0.326946191224776,-1.11314577935883,1.11314577936016,0.0657561482103807,,,0.439282109677337,-1.55682729888524,0.129071687902676,-1.33462466367338,2.17646935010468,,,0.0647002292891343,-0.572859342714888,,,0.669466597046075,1.71983734396461,,-1.43647651361849,-1.97406960315152,,-0.135439302160245,0.782159599993195,2.87495134169782,2.66239999999993,102,986.113725490196,559.411274509804,1492.75980392157,975.500980392157,996.726470588235,531.689215686275,587.133333333333,1457.49019607843,1528.02941176471,0
882.7904,1.34369052407828,1.57314161176269,-1.57314161176612,-2.35789009684016,1.00208581557169,0.20816855282669,,0.0061800511640813,,-0.298416806494977,-0.0269163383463633,-0.0217184221151694,-0.0217184221157288,-0.499182110673829,,,,1.22451407368636,,,0.697031165787451,-0.177015385761041,,-0.714809161201208,-0.786066083479787,,-0.0780739167961503,-0.0791311667126842,-0.273533691181979,-0.933518794956201,-0.273533691179825,,-0.903672838620678,-0.34548068648584,-1.15176447026662,1.15176447026792,0.0494354349501573,,,0.38772863087375,-1.57171748896191,0.113075707040702,-1.35830828133793,2.16185854666286,,,0.0494365069845453,-0.583450572146662,,,0.671096826256799,1.70703669553922,,-1.44400509603642,-1.9910613646879,,-0.116605516874454,0.796664558810922,2.88247840986495,2.76479999999992,103,1002.35,559.403398058252,1478.25242718447,994.258252427185,1010.44174757282,532.980582524272,585.826213592233,1451.44660194175,1505.05825242718,0
882.8928,1.34941822105853,1.56627124450609,-1.56627124450953,-2.32224057881678,1.02492047616521,0.217492491684509,,0.012089154048271,,-0.287601052255197,-0.0144220658131501,-0.0356014901597498,-0.0356014901602708,-0.49030088719226,,,,1.22948010214849,,,0.689654077089929,-0.176514351646478,,-0.731410424335875,-0.785473850489173,,-0.071718351820963,-0.0668128478294106,-0.341144817773593,-0.949361793319525,-0.341144817771431,,-0.872392875324069,-0.365079662092404,-1.18967976654363,1.18967976654491,0.0321357224877956,,,0.334349335134725,-1.58721823810972,0.0988353879336272,-1.38143485699441,2.14624735014543,,,0.034137093271148,-0.593349127532145,,,0.672959525887869,1.69323832875616,,-1.45147021178471,-2.00719058626781,,-0.0976969190721994,0.810434337837986,2.88788042291709,2.86719999999991,102,1003.04656862745,565.694607843137,1449.66176470588,995.969607843137,1010.12352941176,542.616666666667,588.772549019608,1430.64705882353,1468.67647058824,0
